"region","year","disease","yll_med","vsly","unit","Damage_med"
"JPN","2020","lc",74902,134.677072342562,"Thous$2015",12062594
"JPN","2020","stroke",116995,134.677072342562,"Thous$2015",18841461
"KAZ","2020","alri",561,95.451631888515,"Thous$2015",64032
"KAZ","2020","copd",4309,95.451631888515,"Thous$2015",491828
"KAZ","2020","ihd",138670,95.451631888515,"Thous$2015",15827761
"KAZ","2020","lc",8385,95.451631888515,"Thous$2015",957062
"KAZ","2020","stroke",74779,95.451631888515,"Thous$2015",8535257
"MEME","2020","alri",1293,50.7495624268588,"Thous$2015",78467
"MEME","2020","copd",7941,50.7495624268588,"Thous$2015",481905
"MEME","2020","ihd",54775,50.7495624268588,"Thous$2015",3324056
"MEME","2020","lc",17609,50.7495624268588,"Thous$2015",1068613
"MEME","2020","stroke",25771,50.7495624268588,"Thous$2015",1563930
"MEX","2020","alri",1349,68.854313840677,"Thous$2015",111070
"MEX","2020","copd",11318,68.854313840677,"Thous$2015",931868
"MEX","2020","ihd",140264,68.854313840677,"Thous$2015",11548644
"MEX","2020","lc",9735,68.854313840677,"Thous$2015",801532
"MEX","2020","stroke",47610,68.854313840677,"Thous$2015",3919972
"MON","2020","alri",1169,5.01689815788981,"Thous$2015",7013
"MON","2020","copd",21086,5.01689815788981,"Thous$2015",126498
"MON","2020","ihd",102163,5.01689815788981,"Thous$2015",612890
"MON","2020","lc",6026,5.01689815788981,"Thous$2015",36151
"MON","2020","stroke",43467,5.01689815788981,"Thous$2015",260765
"MYS","2020","alri",263,90.5493821900141,"Thous$2015",28477
"MYS","2020","copd",1183,90.5493821900141,"Thous$2015",128093
"MYS","2020","ihd",15692,90.5493821900141,"Thous$2015",1699094
"MYS","2020","lc",5009,90.5493821900141,"Thous$2015",542363
"MYS","2020","stroke",3642,90.5493821900141,"Thous$2015",394347
"NDE","2020","alri",238442,40.1758145943841,"Thous$2015",11455157
"NDE","2020","copd",1801290,40.1758145943841,"Thous$2015",86537021
"NDE","2020","ihd",5952678,40.1758145943841,"Thous$2015",285976729
"NDE","2020","lc",533799,40.1758145943841,"Thous$2015",25644608
"NDE","2020","stroke",4964892,40.1758145943841,"Thous$2015",238521817
"NOA","2020","alri",8264,38.036240297595,"Thous$2015",375873
"NOA","2020","copd",30424,38.036240297595,"Thous$2015",1383781
"NOA","2020","ihd",161980,38.036240297595,"Thous$2015",7367372
"NOA","2020","lc",5578,38.036240297595,"Thous$2015",253705
"NOA","2020","stroke",183233,38.036240297595,"Thous$2015",8334027
"NOR","2020","alri",0,210.619838023518,"Thous$2015",0
"NOR","2020","copd",0,210.619838023518,"Thous$2015",0
"NOR","2020","ihd",0,210.619838023518,"Thous$2015",0
"NOR","2020","lc",0,210.619838023518,"Thous$2015",0
"NOR","2020","stroke",0,210.619838023518,"Thous$2015",0
"NZL","2020","alri",120,133.67165525984,"Thous$2015",19181
"NZL","2020","copd",415,133.67165525984,"Thous$2015",66335
"NZL","2020","ihd",3678,133.67165525984,"Thous$2015",587902
"NZL","2020","lc",1861,133.67165525984,"Thous$2015",297467
"NZL","2020","stroke",2565,133.67165525984,"Thous$2015",409997
"PAC","2020","alri",0,30.1233850583214,"Thous$2015",0
"PAC","2020","copd",241,30.1233850583214,"Thous$2015",8681
"PAC","2020","ihd",992,30.1233850583214,"Thous$2015",35733
"PAC","2020","lc",106,30.1233850583214,"Thous$2015",3818
"PAC","2020","stroke",52,30.1233850583214,"Thous$2015",1873
"PHL","2020","alri",37,24.1336304994815,"Thous$2015",1068
"PHL","2020","copd",7104,24.1336304994815,"Thous$2015",205012
"PHL","2020","ihd",24294,24.1336304994815,"Thous$2015",701092
"PHL","2020","lc",3196,24.1336304994815,"Thous$2015",92232
"PHL","2020","stroke",2814,24.1336304994815,"Thous$2015",81208
"POL","2020","alri",241,105.747195793658,"Thous$2015",30475
"POL","2020","copd",7463,105.747195793658,"Thous$2015",943704
"POL","2020","ihd",126852,105.747195793658,"Thous$2015",16040570
"POL","2020","lc",11945,105.747195793658,"Thous$2015",1510458
"POL","2020","stroke",36068,105.747195793658,"Thous$2015",4560837
"RCAM","2020","alri",582,52.0075641979797,"Thous$2015",36195
"RCAM","2020","copd",5659,52.0075641979797,"Thous$2015",351933
"RCAM","2020","ihd",81723,52.0075641979797,"Thous$2015",5082348
"RCAM","2020","lc",4750,52.0075641979797,"Thous$2015",295402
"RCAM","2020","stroke",18400,52.0075641979797,"Thous$2015",1144295
"RCEU","2020","alri",186,63.5114035799965,"Thous$2015",14126
"RCEU","2020","copd",4949,63.5114035799965,"Thous$2015",375857
"RCEU","2020","ihd",74925,63.5114035799965,"Thous$2015",5690260
"RCEU","2020","lc",8055,63.5114035799965,"Thous$2015",611746
"RCEU","2020","stroke",28986,63.5114035799965,"Thous$2015",2201373
"RCZ","2020","alri",190,107.875433338328,"Thous$2015",24509
"RCZ","2020","copd",3846,107.875433338328,"Thous$2015",496119
"RCZ","2020","ihd",27367,107.875433338328,"Thous$2015",3530233
"RCZ","2020","lc",8478,107.875433338328,"Thous$2015",1093628
"RCZ","2020","stroke",11853,107.875433338328,"Thous$2015",1528989
"RFA","2020","alri",509,134.409380290479,"Thous$2015",81809
"RFA","2020","copd",15578,134.409380290479,"Thous$2015",2503773
"RFA","2020","ihd",122908,134.409380290479,"Thous$2015",19754377
"RFA","2020","lc",33994,134.409380290479,"Thous$2015",5463683
"RFA","2020","stroke",40821,134.409380290479,"Thous$2015",6560952
"RIS","2020","alri",4130,46.5319564491515,"Thous$2015",229803
"RIS","2020","copd",19826,46.5319564491515,"Thous$2015",1103164
"RIS","2020","ihd",178736,46.5319564491515,"Thous$2015",9945279
"RIS","2020","lc",34048,46.5319564491515,"Thous$2015",1894508
"RIS","2020","stroke",199000,46.5319564491515,"Thous$2015",11072814
"ROM","2020","alri",197,76.0644105430731,"Thous$2015",17918
"ROM","2020","copd",5331,76.0644105430731,"Thous$2015",484891
"ROM","2020","ihd",75119,76.0644105430731,"Thous$2015",6832583
"ROM","2020","lc",8742,76.0644105430731,"Thous$2015",795144
"ROM","2020","stroke",35380,76.0644105430731,"Thous$2015",3218051
"RSA","2020","alri",2511,49.5422668096615,"Thous$2015",148757
"RSA","2020","copd",10744,49.5422668096615,"Thous$2015",636496
"RSA","2020","ihd",72282,49.5422668096615,"Thous$2015",4282128
"RSA","2020","lc",2568,49.5422668096615,"Thous$2015",152133
"RSA","2020","stroke",43798,49.5422668096615,"Thous$2015",2594680
"RSAM","2020","alri",387,51.8416737838177,"Thous$2015",23991
"RSAM","2020","copd",1259,51.8416737838177,"Thous$2015",78047
"RSAM","2020","ihd",48455,51.8416737838177,"Thous$2015",3003801
"RSAM","2020","lc",1526,51.8416737838177,"Thous$2015",94599
"RSAM","2020","stroke",5051,51.8416737838177,"Thous$2015",313119
"RSAS","2020","alri",42562,15.0055274918187,"Thous$2015",763707
"RSAS","2020","copd",226162,15.0055274918187,"Thous$2015",4058117
"RSAS","2020","ihd",1539953,15.0055274918187,"Thous$2015",27632002
"RSAS","2020","lc",88232,15.0055274918187,"Thous$2015",1583183
"RSAS","2020","stroke",953422,15.0055274918187,"Thous$2015",17107638
"RSEA","2020","alri",1217,9.42630270381969,"Thous$2015",13718
"RSEA","2020","copd",69870,9.42630270381969,"Thous$2015",787564
"RSEA","2020","ihd",76583,9.42630270381969,"Thous$2015",863232
"RSEA","2020","lc",37860,9.42630270381969,"Thous$2015",426752
"RSEA","2020","stroke",165558,9.42630270381969,"Thous$2015",1866144
"RUE","2020","alri",88,94.8719342204428,"Thous$2015",9983
"RUE","2020","copd",3560,94.8719342204428,"Thous$2015",403870
"RUE","2020","ihd",77272,94.8719342204428,"Thous$2015",8766243
"RUE","2020","lc",5498,94.8719342204428,"Thous$2015",623729
"RUE","2020","stroke",11311,94.8719342204428,"Thous$2015",1283194
"RUS","2020","alri",800,94.8719342204428,"Thous$2015",90757
"RUS","2020","copd",21352,94.8719342204428,"Thous$2015",2422311
"RUS","2020","ihd",349398,94.8719342204428,"Thous$2015",39638004
"RUS","2020","lc",34351,94.8719342204428,"Thous$2015",3897003
"RUS","2020","stroke",109436,94.8719342204428,"Thous$2015",12415139
"SAF","2020","alri",899,10.3524199310844,"Thous$2015",11129
"SAF","2020","copd",3560,10.3524199310844,"Thous$2015",44070
"SAF","2020","ihd",43091,10.3524199310844,"Thous$2015",533436
"SAF","2020","lc",773,10.3524199310844,"Thous$2015",9569
"SAF","2020","stroke",5625,10.3524199310844,"Thous$2015",69633
"SWE","2020","alri",12,159.649485485161,"Thous$2015",2291
"SWE","2020","copd",616,159.649485485161,"Thous$2015",117599
"SWE","2020","ihd",9481,159.649485485161,"Thous$2015",1809986
"SWE","2020","lc",1213,159.649485485161,"Thous$2015",231570
"SWE","2020","stroke",565,159.649485485161,"Thous$2015",107862
"THA","2020","alri",5005,52.7866320158186,"Thous$2015",315923
"THA","2020","copd",27349,52.7866320158186,"Thous$2015",1726311
"THA","2020","ihd",247042,52.7866320158186,"Thous$2015",15593671
"THA","2020","lc",42384,52.7866320158186,"Thous$2015",2675343
"THA","2020","stroke",131722,52.7866320158186,"Thous$2015",8314495
"TUR","2020","alri",1216,61.1504234166547,"Thous$2015",88917
"TUR","2020","copd",14887,61.1504234166547,"Thous$2015",1088580
"TUR","2020","ihd",214535,61.1504234166547,"Thous$2015",15687410
"TUR","2020","lc",24371,61.1504234166547,"Thous$2015",1782077
"TUR","2020","stroke",95015,61.1504234166547,"Thous$2015",6947767
"TWN","2020","alri",201,174.28185782636,"Thous$2015",41889
"TWN","2020","copd",25533,174.28185782636,"Thous$2015",5321176
"TWN","2020","ihd",29680,174.28185782636,"Thous$2015",6185427
"TWN","2020","lc",13720,174.28185782636,"Thous$2015",2859301
"TWN","2020","stroke",55420,174.28185782636,"Thous$2015",11549743
"UKR","2020","alri",323,68.2993369977678,"Thous$2015",26380
"UKR","2020","copd",8432,68.2993369977678,"Thous$2015",688653
"UKR","2020","ihd",371541,68.2993369977678,"Thous$2015",30344281
"UKR","2020","lc",15743,68.2993369977678,"Thous$2015",1285753
"UKR","2020","stroke",89710,68.2993369977678,"Thous$2015",7326743
"USA","2020","alri",687,172.532093170116,"Thous$2015",141736
"USA","2020","copd",41249,172.532093170116,"Thous$2015",8510144
"USA","2020","ihd",462972,172.532093170116,"Thous$2015",95516462
"USA","2020","lc",71620,172.532093170116,"Thous$2015",14776032
"USA","2020","stroke",46446,172.532093170116,"Thous$2015",9582345
"VNM","2020","alri",1354,36.9732205644867,"Thous$2015",59863
"VNM","2020","copd",99356,36.9732205644867,"Thous$2015",4392735
"VNM","2020","ihd",110791,36.9732205644867,"Thous$2015",4898300
"VNM","2020","lc",53746,36.9732205644867,"Thous$2015",2376222
"VNM","2020","stroke",230152,36.9732205644867,"Thous$2015",10175497
"WAF","2020","alri",93300,17.0464994376541,"Thous$2015",1901825
"WAF","2020","copd",104418,17.0464994376541,"Thous$2015",2128454
"WAF","2020","ihd",494872,17.0464994376541,"Thous$2015",10087457
"WAF","2020","lc",19321,17.0464994376541,"Thous$2015",393839
"WAF","2020","stroke",705048,17.0464994376541,"Thous$2015",14371679
"ARG","2020","tot",23604,78.7020966378332,"Thous$2015",2221394
"AUS","2020","tot",2263,196.164491217629,"Thous$2015",530834
"AUT","2020","tot",28124,146.922264779929,"Thous$2015",4941039
"BGR","2020","tot",57428,77.0349878446649,"Thous$2015",5290118
"BLX","2020","tot",62613,184.930613797459,"Thous$2015",13846083
"BRA","2020","tot",126975,61.0603969341989,"Thous$2015",9271104
"CAN","2020","tot",53818,161.70074507657,"Thous$2015",10406224
"CHE","2020","tot",17126,167.155274248308,"Thous$2015",3423179
"CHL","2020","tot",57034,70.4009804630289,"Thous$2015",4801381
"CHN","2020","tot",15513045,81.6974721095523,"Thous$2015",1515511664
"COR","2020","tot",457643,115.736746575313,"Thous$2015",63336157
"EAF","2020","tot",1049633,11.0004803430883,"Thous$2015",13807109
"EGY","2020","tot",524525,37.4224674608703,"Thous$2015",23472115
"ESP","2020","tot",152589,134.952702575652,"Thous$2015",24623990
"FIN","2020","tot",467,148.474958086062,"Thous$2015",82913
"FRA","2020","tot",141277,151.445149420373,"Thous$2015",25584707
"GBR","2020","tot",82792,161.933442618846,"Thous$2015",16031662
"GOLF","2020","tot",1202660,62.8562886531291,"Thous$2015",90395167
"GRC","2020","tot",33636,137.182767895501,"Thous$2015",5517693
"HUN","2020","tot",118927,94.1994706671139,"Thous$2015",13396228
"IDN","2020","tot",761792,42.9359554253341,"Thous$2015",39112101
"ITA","2020","tot",193295,142.80019303362,"Thous$2015",33006770
"JPN","2020","tot",342941,134.677072342562,"Thous$2015",55228938
"KAZ","2020","tot",226703,95.451631888515,"Thous$2015",25875827
"MEME","2020","tot",107390,50.7495624268588,"Thous$2015",6517031
"MEX","2020","tot",210277,68.854313840677,"Thous$2015",17313168
"MON","2020","tot",173911,5.01689815788981,"Thous$2015",1043316
"MYS","2020","tot",25789,90.5493821900141,"Thous$2015",2792374
"NDE","2020","tot",13491101,40.1758145943841,"Thous$2015",648135332
"NOA","2020","tot",389479,38.036240297595,"Thous$2015",17714759
"NOR","2020","tot",0,210.619838023518,"Thous$2015",0
"NZL","2020","tot",8640,133.67165525984,"Thous$2015",1381041
"PAC","2020","tot",1391,30.1233850583214,"Thous$2015",50105
"PHL","2020","tot",37444,24.1336304994815,"Thous$2015",1080584
"POL","2020","tot",182569,105.747195793658,"Thous$2015",23086043
"RCAM","2020","tot",111114,52.0075641979797,"Thous$2015",6910173
"RCEU","2020","tot",117101,63.5114035799965,"Thous$2015",8893361
"RCZ","2020","tot",51734,107.875433338328,"Thous$2015",6673478
"RFA","2020","tot",213811,134.409380290479,"Thous$2015",34364754
"RIS","2020","tot",435740,46.5319564491515,"Thous$2015",24245568
"ROM","2020","tot",124769,76.0644105430731,"Thous$2015",11348588
"RSA","2020","tot",131902,49.5422668096615,"Thous$2015",7814134
"RSAM","2020","tot",56678,51.8416737838177,"Thous$2015",3513558
"RSAS","2020","tot",2850332,15.0055274918187,"Thous$2015",51144664
"RSEA","2020","tot",351087,9.42630270381969,"Thous$2015",3957398
"RUE","2020","tot",97729,94.8719342204428,"Thous$2015",11087020
"RUS","2020","tot",515335,94.8719342204428,"Thous$2015",58462988
"SAF","2020","tot",53948,10.3524199310844,"Thous$2015",667838
"SWE","2020","tot",11888,159.649485485161,"Thous$2015",2269499
"THA","2020","tot",453501,52.7866320158186,"Thous$2015",28625680
"TUR","2020","tot",350024,61.1504234166547,"Thous$2015",25594751
"TWN","2020","tot",124554,174.28185782636,"Thous$2015",25957536
"UKR","2020","tot",485749,68.2993369977678,"Thous$2015",39671810
"USA","2020","tot",622974,172.532093170116,"Thous$2015",128526720
"VNM","2020","tot",495399,36.9732205644867,"Thous$2015",21902618
"WAF","2020","tot",1416958,17.0464994376541,"Thous$2015",28883233
