"region","year","disease","yll_med","vsly","unit","Damage_med"
"TUR","2100","alri",175,205.262950577089,"Thous$2015",42954
"TUR","2100","copd",11551,205.262950577089,"Thous$2015",2835200
"TUR","2100","ihd",205222,205.262950577089,"Thous$2015",50371873
"TUR","2100","lc",16742,205.262950577089,"Thous$2015",4109335
"TUR","2100","stroke",36735,205.262950577089,"Thous$2015",9016629
"TWN","2100","alri",18,382.251881363612,"Thous$2015",8228
"TWN","2100","copd",11834,382.251881363612,"Thous$2015",5409222
"TWN","2100","ihd",17388,382.251881363612,"Thous$2015",7947909
"TWN","2100","lc",6035,382.251881363612,"Thous$2015",2758548
"TWN","2100","stroke",12721,382.251881363612,"Thous$2015",5814662
"UKR","2100","alri",0,212.802166598317,"Thous$2015",0
"UKR","2100","copd",0,212.802166598317,"Thous$2015",0
"UKR","2100","ihd",0,212.802166598317,"Thous$2015",0
"UKR","2100","lc",0,212.802166598317,"Thous$2015",0
"UKR","2100","stroke",0,212.802166598317,"Thous$2015",0
"USA","2100","alri",191,345.232065132539,"Thous$2015",78849
"USA","2100","copd",33599,345.232065132539,"Thous$2015",13870467
"USA","2100","ihd",501185,345.232065132539,"Thous$2015",206901102
"USA","2100","lc",50122,345.232065132539,"Thous$2015",20691555
"USA","2100","stroke",21990,345.232065132539,"Thous$2015",9077996
"VNM","2100","alri",119,164.680670519676,"Thous$2015",23434
"VNM","2100","copd",62150,164.680670519676,"Thous$2015",12238759
"VNM","2100","ihd",85484,164.680670519676,"Thous$2015",16833758
"VNM","2100","lc",31997,164.680670519676,"Thous$2015",6300942
"VNM","2100","stroke",74687,164.680670519676,"Thous$2015",14707581
"WAF","2100","alri",83422,83.8465181979761,"Thous$2015",8364101
"WAF","2100","copd",522380,83.8465181979761,"Thous$2015",52375139
"WAF","2100","ihd",2319381,83.8465181979761,"Thous$2015",232547000
"WAF","2100","lc",100126,83.8465181979761,"Thous$2015",10038886
"WAF","2100","stroke",3525304,83.8465181979761,"Thous$2015",353455887
"ARG","2100","tot",0,224.638066102755,"Thous$2015",0
"AUS","2100","tot",0,375.415265232883,"Thous$2015",0
"AUT","2100","tot",5089,270.29405527731,"Thous$2015",1644836
"BGR","2100","tot",25267,164.066252688382,"Thous$2015",4957087
"BLX","2100","tot",31858,431.830048971702,"Thous$2015",16450723
"BRA","2100","tot",0,199.484522787757,"Thous$2015",0
"CAN","2100","tot",8444,321.580001483366,"Thous$2015",3247064
"CHE","2100","tot",5445,321.675764900342,"Thous$2015",2094449
"CHL","2100","tot",29869,176.816934853582,"Thous$2015",6315361
"CHN","2100","tot",6449724,225.428174192432,"Thous$2015",1738613055
"COR","2100","tot",88890,208.16262009683,"Thous$2015",22126324
"EAF","2100","tot",4199239,67.4131475575669,"Thous$2015",338507902
"EGY","2100","tot",1240192,123.709477257836,"Thous$2015",183461741
"ESP","2100","tot",102371,351.416810713952,"Thous$2015",43018285
"FIN","2100","tot",0,311.404658797798,"Thous$2015",0
"FRA","2100","tot",27407,394.532907858562,"Thous$2015",12929995
"GBR","2100","tot",0,432.640359766787,"Thous$2015",0
"GOLF","2100","tot",2866521,180.630086546716,"Thous$2015",619154210
"GRC","2100","tot",15043,369.40689439649,"Thous$2015",6644971
"HUN","2100","tot",29767,234.044708913365,"Thous$2015",8330815
"IDN","2100","tot",804302,207.717178790025,"Thous$2015",199776857
"ITA","2100","tot",104514,400.549225614727,"Thous$2015",50059208
"JPN","2100","tot",95215,275.39028455586,"Thous$2015",31355057
"KAZ","2100","tot",214006,206.725008160002,"Thous$2015",52902060
"MEME","2100","tot",172487,139.874761574415,"Thous$2015",28850234
"MEX","2100","tot",343577,212.340199828889,"Thous$2015",87238847
"MON","2100","tot",70479,23.2509896108953,"Thous$2015",1959543
"MYS","2100","tot",0,190.300361610008,"Thous$2015",0
"NDE","2100","tot",21895093,163.496073478,"Thous$2015",4280630421
"NOA","2100","tot",599028,131.895118887433,"Thous$2015",94477732
"NOR","2100","tot",0,425.086013109262,"Thous$2015",0
"NZL","2100","tot",17823,280.917656046752,"Thous$2015",5987058
"PAC","2100","tot",2950,129.667811245946,"Thous$2015",457412
"PHL","2100","tot",0,96.3392563909481,"Thous$2015",0
"POL","2100","tot",0,226.071662314313,"Thous$2015",0
"RCAM","2100","tot",149992,149.604455863711,"Thous$2015",26832815
"RCEU","2100","tot",103919,187.428001140253,"Thous$2015",23290727
"RCZ","2100","tot",20171,213.747164793179,"Thous$2015",5155626
"RFA","2100","tot",81944,266.139742754831,"Thous$2015",26078374
"RIS","2100","tot",524276,213.76394215303,"Thous$2015",134013343
"ROM","2100","tot",26614,214.476416613963,"Thous$2015",6825639
"RSA","2100","tot",162899,178.866403281781,"Thous$2015",34841818
"RSAM","2100","tot",58208,153.631532472554,"Thous$2015",10693421
"RSAS","2100","tot",7225735,80.1880358486916,"Thous$2015",692859567
"RSEA","2100","tot",309831,57.5210857188871,"Thous$2015",21311085
"RUE","2100","tot",0,211.893223809229,"Thous$2015",0
"RUS","2100","tot",71079,211.893223809229,"Thous$2015",18009929
"SAF","2100","tot",370574,59.282395228183,"Thous$2015",26269651
"SWE","2100","tot",0,356.26604156976,"Thous$2015",0
"THA","2100","tot",294587,197.417422922256,"Thous$2015",69542879
"TUR","2100","tot",270426,205.262950577089,"Thous$2015",66376236
"TWN","2100","tot",47996,382.251881363612,"Thous$2015",21938569
"UKR","2100","tot",0,212.802166598317,"Thous$2015",0
"USA","2100","tot",607087,345.232065132539,"Thous$2015",250619969
"VNM","2100","tot",254436,164.680670519676,"Thous$2015",50104277
"WAF","2100","tot",6550613,83.8465181979761,"Thous$2015",656781011
