MODEL,SCENARIO,REGION,VARIABLE,UNIT,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
IIASA GDP,SSP3_v9_130219,MUS,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,12.18084854,13.7665163,14.48179136,14.73049694,15.07440833,15.68942166,16.63883508,17.79295893,19.08266126,20.39806658,21.7565296,23.24444996,24.91566665,26.82514099,28.93991967,31.17771954,33.52290198,36.03240248,38.82418298,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,MWI,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,9.803567882,13.09862034,17.89448425,23.56844833,30.56044579,39.02541315,48.93157096,60.20532987,72.98632213,87.34737941,103.2638776,120.6391796,139.3727488,159.2439984,180.089618,201.8225021,224.5587745,248.2640675,273.1606593,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,MYS,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,314.5861653,376.9256937,432.1377422,493.8835881,566.4837868,649.1692164,737.1689964,825.4593288,912.1310697,997.4669484,1082.963583,1169.94965,1259.018191,1351.184854,1447.508796,1548.678953,1654.809722,1765.999193,1882.414609,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,NAM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,9.990739586,13.02659402,15.59378359,18.48046917,21.51201453,24.73984556,28.06721555,31.36688149,34.44846662,37.25016419,39.87064716,42.41606455,45.01320576,47.56807883,50.22497875,53.04696551,56.04891353,59.26528569,62.72561284,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,NER,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,8.174337138,10.17804287,12.42400422,16.07574174,21.49754463,28.64757617,37.06150141,46.51192929,56.97380712,68.41363812,80.75774546,93.84914993,107.7022518,122.1861617,137.2312832,152.6848635,168.3365374,184.0168523,199.5120531,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,NGA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,303.5622692,491.3166242,672.5265238,840.725121,1017.70012,1219.660651,1454.013743,1725.152618,2038.655499,2383.019415,2740.169167,3096.752182,3445.80824,3788.116728,4121.115197,4450.041039,4772.927605,5089.195218,5399.536712,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,NIC,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,12.13228051,14.46178513,16.53267191,18.77784759,21.20886517,23.83051691,26.51256323,29.16146744,31.7376261,34.32936643,36.95592947,39.75279439,42.84958084,46.26637641,49.93370286,53.77983206,57.83801853,62.15293671,66.80543065,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,NLD,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,678.2466861,736.2181014,798.7674385,857.0321278,909.3826962,955.1961205,995.7961438,1030.911644,1061.755473,1090.035764,1117.182015,1143.79781,1170.66471,1197.057778,1221.594038,1243.027224,1260.704377,1274.383604,1284.429691,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,NOR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,232.9385625,260.7384421,276.3308319,292.5110839,308.3665222,323.8659473,339.30022,354.8987189,370.4925225,386.1572799,401.6754953,416.5841305,430.7970153,444.0222948,455.9261572,466.115021,474.4167467,480.7681327,485.1937794,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,NPL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,34.54272263,43.99087416,52.91869373,62.21985281,71.9472134,81.76876163,91.13188724,100.1154142,108.255433,116.3039464,124.8321372,134.1800358,144.3545907,155.5585929,167.345031,179.3750306,191.7254261,204.7373129,218.6834298,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,NZL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,117.4508213,137.7366419,152.42467,167.7208773,181.3179377,193.4978309,204.761685,215.3434169,224.9728028,233.7478705,241.9286743,249.6703829,257.0873036,263.9462097,269.8700821,274.5645709,278.0549156,280.5129555,282.1308049,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,OMN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,59.77382178,68.10719885,77.31937259,83.62539251,88.30643776,91.92282117,95.61396478,100.1862028,105.5062704,111.6082243,119.1510678,128.1303641,137.7489758,147.3986411,157.4609591,168.1217561,179.6233876,191.9945521,205.3714387,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,PAK,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,426.986942,488.0826085,554.7981934,618.2291642,693.1659092,781.9360305,884.7652618,1002.471039,1133.078309,1272.522403,1416.153076,1562.688506,1713.85305,1873.564487,2044.539657,2227.551295,2421.796021,2627.313681,2844.965204,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,PAN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,34.22839953,48.48423578,60.25716851,68.01634479,74.11798294,79.74143041,85.9296012,93.18158846,101.6930452,110.7544181,119.847563,128.5841171,136.9949375,145.2074028,153.4363312,161.6787344,169.9965217,178.4606574,187.3252559,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,PER,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,208.513429,279.8020134,345.5861751,395.8834403,436.7607361,474.9509737,513.9015588,555.0217731,596.3153885,635.8559663,672.5106923,707.9994507,744.4455824,782.8586208,822.5327924,862.7236469,903.7601064,946.4102816,992.1444462,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,PHL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,278.188093,331.4037798,401.2261065,468.8985693,544.3685743,630.4183619,724.5184837,821.2608536,910.9765756,994.6747996,1078.172987,1167.072268,1261.499902,1361.203691,1464.390513,1570.027999,1678.37227,1789.825954,1905.380437,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,PNG,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,16.35841085,28.47193488,43.41305346,60.84060419,76.97272584,90.7749601,102.5286601,113.4342896,124.1606057,134.8521406,145.3791885,155.6101615,165.566621,175.3261941,185.3229662,195.7235373,206.5559867,217.8193164,229.707009,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,POL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,629.7049884,789.358066,954.3846455,1074.863532,1137.557934,1159.144181,1160.973588,1155.633222,1145.212797,1130.782654,1113.282892,1092.734354,1068.852815,1041.717977,1012.549979,983.2195847,955.7420635,930.8292757,907.7354067,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,PRI,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,93.70848558,90.72717357,93.3217631,97.48998058,102.6638965,108.0642559,113.0463145,117.6193797,122.1360908,126.8561716,131.903362,137.4723754,143.7306542,150.8661311,158.9559121,168.0275232,178.104358,189.2901911,201.7311512,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,PRT,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,213.1328855,216.083282,218.9891263,234.3944362,260.6174279,293.1269003,323.9440689,348.7316858,366.5470849,378.787355,387.1384171,392.5753065,395.8544494,397.4552329,398.0697976,398.4452789,398.877384,399.0607077,398.562888,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,PRY,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,23.28791978,27.16066615,30.7377856,35.04136822,40.2767273,46.37000912,53.0872686,60.03135802,66.73530289,73.1929434,79.70464823,86.56535332,93.88414933,101.6857506,109.9329347,118.5608934,127.6411585,137.2595435,147.5467373,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,ROU,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,214.4319589,269.8265915,332.4479386,391.645442,435.3453505,466.8533214,488.9650058,505.4712387,517.8003491,527.7908159,536.3457963,545.0474298,556.1563616,571.7704644,593.059303,620.3023304,653.2451124,691.372949,734.1007145,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,RUS,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,2050.953237,2591.364606,2971.219744,3234.69465,3391.855212,3509.536867,3632.614579,3772.753721,3926.395744,4094.708793,4290.649513,4525.153849,4803.525727,5125.79831,5487.865474,5886.305592,6320.174338,6789.887062,7292.475977,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,RWA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,11.07099155,14.24773955,16.35204349,17.68672223,19.30745552,21.08796228,23.0905249,25.36941456,28.01577359,31.01643819,34.40240442,38.06130899,41.90570686,45.83599495,49.85914173,54.00696976,58.31057851,62.72344217,67.23179247,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SAU,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,545.6483417,667.9530724,711.8871197,749.5825374,813.9618293,910.6607515,1038.921091,1189.659831,1349.80167,1511.998442,1673.66944,1836.45004,2002.872704,2176.827394,2360.682103,2559.462428,2775.697913,3009.797782,3259.629156,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SDN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,93.67110838,123.2123276,152.3719541,184.4421563,219.4309083,254.0797004,284.5363386,311.6149367,335.07351,357.8747926,382.8472854,411.5051731,443.3124989,477.4049726,513.3469851,550.6023147,589.4551948,629.8192567,672.1473459,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SEN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,17.91499041,22.1824356,26.22645896,30.68733797,35.31912724,39.94003056,44.47322126,49.04259109,53.91311389,59.29894402,65.24292148,71.73067286,78.70033896,86.05687821,93.75708792,101.8186489,110.3447569,119.3692961,128.9836529,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SGP,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,220.3750555,281.340651,302.7972563,308.9441869,313.8055183,324.5114904,340.1451154,358.3568901,376.3171574,393.1811869,409.463605,425.9762429,442.8217283,459.5618047,475.6984943,491.0296167,505.9346797,521.1739036,537.0955945,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SLB,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,0.974026706,1.580945003,2.345902855,3.28747134,4.215133252,5.084852527,5.882534223,6.673142581,7.494112289,8.356103587,9.251647995,10.17991851,11.13504839,12.11101086,13.12799169,14.18981544,15.31023344,16.4939005,17.76846029,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SLE,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,4.472243426,7.218031484,8.967917172,10.51833852,11.88849787,13.10809738,14.26444978,15.41571266,16.60757897,17.85751304,19.17600704,20.53800503,21.92794175,23.31206533,24.70667988,26.11365485,27.55099822,29.03052653,30.55870293,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SLV,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,38.24403328,42.57544345,45.37623406,48.82434985,53.45418453,59.44002351,66.28693344,73.37665584,80.20140743,86.70358081,92.81999566,98.92804572,105.825265,113.6750019,122.1894116,131.0101746,140.2814676,150.3270887,161.5304057,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SOM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,4.430538216,5.200167492,6.838267169,8.984438769,11.49873745,14.04613027,16.58631,18.90329746,21.16117994,23.39666805,25.74372823,28.25959318,31.03773397,34.06862133,37.29991794,40.6916744,44.218753,47.91939363,51.81823453,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SRB,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,62.95579724,105.333399,138.0928,174.4724032,205.9719516,230.4509337,249.0186293,263.7660357,276.8964937,290.2711728,304.6622213,320.2577364,336.9900273,355.2355725,375.4367536,397.8989513,422.4535694,448.6931094,476.2261575,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,STP,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,0.289208881,0.372545796,0.443771638,0.497823704,0.54454241,0.588406085,0.633605248,0.68004159,0.729111926,0.784038913,0.843950784,0.907525063,0.974323869,1.045226117,1.120949543,1.201182011,1.285932614,1.375968781,1.472728128,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SUR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,5.119550858,7.554450115,9.475666125,11.40385496,13.16871787,14.85976545,16.49190123,18.14877663,19.70390424,21.18763094,22.66812089,24.15015353,25.65524178,27.23434244,28.88728571,30.60002936,32.36403382,34.18420241,36.08771426,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SVK,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,107.7153146,128.4685145,137.4838192,138.3583332,137.6706508,137.2566135,137.766458,138.8115567,139.6378594,139.7287096,139.1896681,138.1320497,136.7293872,135.0902499,133.3228564,131.5060156,129.7549898,128.0851956,126.4185981,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SVN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,50.06326024,53.39504918,52.74049017,51.28913093,50.47296146,50.48366905,51.08569838,51.92041284,52.64616549,53.12814353,53.47999936,53.83533958,54.26472714,54.69834667,55.05592613,55.30516066,55.47702477,55.57711154,55.55853603,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SWE,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,319.3264204,345.4437545,356.0108381,369.856297,385.0752659,400.5687338,417.3248589,435.1080562,453.4937592,472.2105308,491.1139028,509.5718865,527.4535594,544.2069368,559.1945032,571.9447048,582.7145044,591.7332163,599.0360844,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SWZ,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,4.604356954,4.537833564,4.870612866,5.24189682,5.757482113,6.387846483,7.027159279,7.641785354,8.175200234,8.671829272,9.231943401,9.882237058,10.65529609,11.54609216,12.54761347,13.64835008,14.84253797,16.12527674,17.49471105,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SYR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,86.94502315,102.9292273,124.975233,146.612137,167.9220451,188.9394835,208.9911628,227.6594452,244.7509996,261.2600935,278.8027353,298.6688436,321.1700039,346.2944239,373.8259107,402.5604655,432.128014,462.7894993,495.6102813,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,TCD,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,13.17841408,18.82817729,21.14434301,23.78300298,26.74548112,30.06575253,33.64723891,37.36867931,41.1489643,45.03653882,49.02014427,53.08574009,57.18223976,61.27898511,65.30596777,69.27097908,73.19594732,77.06557815,81.01460502,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,TGO,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,4.698078787,4.530109069,4.582196204,4.659768639,4.903374874,5.252894716,5.659508252,6.236410026,6.922852329,7.667308953,8.412625881,9.166608688,9.927072354,10.69422662,11.47215895,12.26909389,13.10254124,13.99406983,14.95264814,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,THA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,514.2965058,639.8297686,724.0852938,800.701488,875.6770261,955.0601722,1053.812271,1164.672058,1270.78473,1361.237254,1439.464083,1513.315867,1588.903473,1670.628094,1758.355196,1851.541357,1951.139716,2058.718919,2176.901831,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,TJK,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,13.76761329,25.40248315,52.21883528,98.91647902,154.5298731,205.9814502,246.3462452,277.3651037,303.522337,328.4886958,353.690027,380.1504328,408.6404697,439.996946,474.6205221,512.4835633,553.2987804,596.9464808,643.6096199,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,TKM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,33.88200361,54.90329856,83.70005281,115.1465754,143.4139074,166.1475744,184.5848142,200.5361834,215.5683603,230.3352745,245.2422172,260.6264195,276.8109198,294.1717071,312.9022317,333.1039223,354.7443383,377.9002592,402.720915,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,TLS,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1.307465723,2.112252413,3.767299467,6.445416166,10.01298412,14.41426247,19.33948115,24.52255219,29.71131781,34.95622656,40.30746337,45.94793341,52.06432232,58.57023379,65.41015192,72.60746982,80.29004356,88.56814741,97.59738063,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,TON,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,0.825562582,0.912336328,1.01476982,1.184066957,1.406765337,1.663638653,1.923098411,2.17023319,2.400315113,2.621455383,2.845398517,3.083940733,3.34058244,3.615369724,3.906532993,4.215604457,4.546679694,4.904179284,5.289348435,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,TTO,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,38.20089293,52.4449728,55.2987052,53.59546693,52.70099797,54.67482434,58.84704772,63.98564672,68.79338398,72.84845723,76.17754022,79.10861638,81.94837341,84.93829932,88.22407758,91.95617767,96.26296885,101.2486693,106.9372636,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,TUN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,65.64803849,81.3430014,96.09028732,105.6126003,112.667695,123.952115,141.8415873,165.4017952,191.5916004,216.6928641,237.9465353,254.5686541,267.8733811,280.0067822,292.7813154,307.3491032,324.1032828,342.9365373,363.5032094,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,TUR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,761.9397491,843.6964189,966.8175462,1102.453037,1236.520447,1373.947998,1514.749869,1660.434353,1807.292145,1959.391776,2118.821433,2286.988878,2465.243979,2651.475157,2843.155263,3041.277367,3251.612207,3478.00866,3723.065978,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,TZA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,48.82249629,72.32769978,88.14310967,100.470131,113.2803422,127.0486524,142.1759983,158.8071434,177.4302761,197.6153025,218.7943646,240.1051162,261.2878518,281.9545501,302.3560021,322.9263996,343.9779706,365.566412,387.7693885,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,UGA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,37.29677228,51.90383922,64.62271886,77.05364033,91.20457397,107.3580111,125.3565398,145.3006285,167.0971852,190.7905301,215.927397,241.9307567,268.2758014,294.4847399,320.5219042,346.3067002,371.818539,397.1602302,422.2896543,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,UKR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,293.1671778,399.5161337,551.031043,740.8595835,895.7684204,999.3182005,1063.856961,1109.056765,1146.972088,1185.760206,1232.38261,1290.035213,1359.31634,1440.174107,1531.708932,1632.726652,1742.238821,1859.71576,1984.224098,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,URY,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,36.45568279,46.11592514,55.77896291,63.7045369,70.41176227,76.47353107,82.25490399,87.72222728,92.88559185,97.63130622,101.9798264,106.2982012,110.9919596,116.2212141,121.900958,127.9636667,134.5563311,141.8712918,150.1987097,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,USA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,12632.33745,13597.51435,14505.3189,15604.04777,16638.674,17609.9856,18552.46693,19454.48563,20299.37317,21127.9842,21952.54324,22765.91319,23556.61958,24293.91469,24948.04611,25511.50323,25995.95808,26405.97006,26739.40099,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,UZB,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,65.80447607,124.6626418,252.9225181,461.4910236,690.4018148,881.8703977,1018.612808,1117.978206,1200.038962,1277.815537,1356.752519,1440.03568,1529.369592,1626.851165,1732.907878,1847.080508,1968.999687,2099.613515,2240.4145,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,VCT,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,0.772478239,1.11165314,1.412557275,1.619680726,1.777048321,1.926815564,2.08828275,2.253390511,2.404400866,2.542400487,2.673070597,2.806087507,2.951315194,3.108764692,3.274051975,3.443624271,3.622697489,3.817755154,4.035784133,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,VEN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,248.0733416,331.9747017,430.2808812,547.8496155,661.2350341,762.0450487,849.0021681,925.1310667,990.5481597,1050.137821,1110.928295,1176.620367,1246.346685,1317.847503,1389.771614,1461.944926,1536.361128,1614.52655,1698.044148,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,VNM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,254.2954935,404.2062556,630.7083457,900.5112663,1138.181525,1315.43443,1441.346848,1533.95589,1625.577338,1723.618245,1823.614943,1926.65807,2025.01804,2111.17625,2183.836573,2251.557935,2326.678206,2416.363242,2521.691509,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,VUT,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1.430281348,2.054521014,2.717924256,3.416462182,4.121446684,4.82524029,5.54461435,6.27987461,7.02753177,7.776237788,8.529031549,9.287000925,10.05417797,10.82599638,11.61299231,12.41371077,13.23393525,14.07707419,14.95842588,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,WSM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1.250486743,1.404424709,1.677284282,2.057296847,2.495170489,3.002131732,3.56916321,4.155685186,4.697689927,5.168999437,5.575472051,5.982135806,6.456932229,7.041401402,7.725399743,8.470928705,9.249703219,10.06572447,10.96119063,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,YEM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,54.8908071,96.41515223,186.8324186,359.4464777,587.9563768,827.8924712,1047.433548,1243.263986,1424.660319,1604.251737,1795.500798,2004.489848,2229.923934,2467.015539,2714.31764,2972.043101,3241.567336,3523.218553,3819.677499,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,ZAF,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,372.1792827,454.4146179,525.8367138,598.3839267,670.4418948,748.6569131,835.1854746,933.0183743,1035.746978,1136.456183,1230.578322,1319.222527,1404.891641,1490.636439,1578.945623,1672.177213,1770.648298,1874.851405,1985.057292,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,ZMB,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,23.04999175,35.36998462,44.34323048,51.75822873,59.88156053,69.51841754,80.71375498,93.07515789,106.452036,121.3174145,137.6513346,155.0028867,173.0675427,191.5974809,210.5132873,229.6796348,249.4083254,269.8088691,291.0308539,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,ZWE,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1.623210106,1.725070764,1.953365204,2.456577118,3.169301943,4.07145143,5.000741435,5.828206964,6.498418388,7.072274834,7.625416094,8.231833943,8.921144649,9.682646068,10.50551692,11.38176935,12.32258703,13.33492073,14.43281087,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,ARG,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,489.320172,600.9190062,717.1475754,817.5370621,916.1238184,1019.087701,1125.247323,1229.163534,1326.12169,1420.402733,1517.60014,1622.459405,1736.651252,1857.915846,1983.693145,2113.983101,2253.87861,2406.986086,2576.158428,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,ARM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,15.94963687,26.59138811,40.21101483,56.72482359,69.94567853,78.36791528,83.28753598,86.41941735,88.82674567,91.16413646,93.84347532,97.18316666,101.2204744,105.9307637,111.2960984,117.4328403,124.5141475,132.6861013,141.9963105,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,AUS,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,877.882883,1041.666931,1121.900831,1177.766679,1229.000511,1284.45637,1346.173772,1411.214211,1474.478376,1534.133159,1589.201951,1638.264712,1680.671016,1714.555093,1738.099198,1751.214103,1755.252813,1752.003063,1741.733398,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,AUT,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,307.1688648,322.9701438,323.767326,321.331199,321.1756385,323.7144274,328.7033767,334.8389139,340.9350796,346.0631856,349.8093048,352.0507375,353.2460655,353.4660988,352.509264,350.1699296,346.60239,342.1003397,336.8808461,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,AZE,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,79.24812066,186.9881424,286.0987138,326.8717324,342.73228,353.4290119,371.4974824,395.9678157,425.2818122,452.1086093,476.9094253,493.3620127,502.8352314,507.0534069,509.2555315,515.4897186,529.3622805,551.7070824,580.7675256,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,BDI,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,3.500702787,3.803667624,4.810719892,5.837980731,6.702167781,7.343426419,7.822513388,8.203829747,8.6037142,9.097789962,9.70879156,10.39735404,11.10546128,11.8025698,12.46305358,13.0960909,13.72298326,14.349306,14.97269951,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,BEL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,360.5734843,380.4772602,384.1517962,388.606303,397.1328636,409.1368983,423.3138695,437.80438,451.3009288,463.629094,474.9819981,485.252079,494.4973196,502.4061299,508.779393,513.525533,516.72438,518.2524262,517.8283251,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,BEN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,9.811909845,11.5702753,13.69981404,16.3143203,19.1107842,22.03765085,25.03763797,28.17350955,31.44714371,34.78516174,38.1191199,41.43514371,44.74427124,48.0228001,51.29093459,54.53619901,57.84356254,61.22130804,64.73066464,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,BFA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,14.1713325,16.29046874,16.73645208,17.31444376,18.87183825,21.32763534,25.34587117,30.43792479,36.21836375,42.22433147,48.40584839,54.70159109,61.11851433,67.60151572,74.09371798,80.59208818,87.16696188,93.88308023,100.7917774,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,BGD,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,214.7591938,260.8592802,306.61845,341.1783647,369.78452,395.5872348,421.7816333,446.9449901,470.3004975,492.8709103,515.3364807,538.0305201,561.5458369,587.187306,614.3056739,642.5372399,672.2273137,704.3918702,740.1321636,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,BGR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,78.69659984,100.6813475,114.9140161,124.6093003,129.6236697,132.1834967,134.0069332,135.934778,138.0922111,140.6559857,143.7791763,147.4996876,151.8579507,156.9756903,162.8851715,169.5251212,176.7549528,184.4174697,192.3242977,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,BHR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,26.92824172,45.47603411,63.24817686,76.24926482,87.5828107,98.1890835,109.9970382,123.0448094,136.6545119,150.0028523,162.8530627,175.4625981,188.2425969,201.5227295,215.3922432,229.6847239,244.0484172,258.0485892,271.1476197,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,BHS,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,8.741564909,10.87192071,11.91844552,13.20429604,14.62910201,16.094036,17.46972033,18.71963163,19.77280358,20.64784618,21.38266504,22.00870465,22.53928325,22.96689826,23.27329888,23.45514237,23.51615763,23.47592887,23.34899001,,,,,,,,,,
