PM,MED,95CL_L,95CL_H
370,2.468853091,1.65251335,2.970141531
371,2.4718054,1.65430323,2.973686547
372,2.474755507,1.656093071,2.977228186
373,2.477720045,1.657882873,2.980921215
374,2.480695312,1.659672634,2.984644832
375,2.483632866,1.661462355,2.988365201
376,2.486541517,1.663252037,2.992082335
377,2.489447983,1.665041678,2.995796243
378,2.492352273,1.666831279,2.999506937
379,2.495254393,1.66862084,3.003147419
380,2.49815435,1.670410361,3.006777248
381,2.501052153,1.672199842,3.010401542
382,2.503947808,1.673989282,3.014020387
383,2.506828175,1.675778681,3.017573557
384,2.509695804,1.67756804,3.021090019
385,2.512561284,1.679357358,3.024603252
386,2.515424622,1.681146635,3.028113266
387,2.518285825,1.682935872,3.031620072
388,2.5211449,1.684725067,3.035123682
389,2.524001855,1.686514222,3.038624108
390,2.526856696,1.688303336,3.042121359
391,2.52970943,1.690092408,3.045615447
392,2.532560064,1.691881439,3.049106383
393,2.535408606,1.693670429,3.052594177
394,2.538255062,1.695459378,3.056078841
395,2.541099439,1.697248285,3.059560385
396,2.543941744,1.699037151,3.06303882
397,2.546781983,1.700825975,3.066514156
398,2.549620164,1.702614757,3.069986404
399,2.552456292,1.704403498,3.073455574
400,2.555290376,1.706192197,3.076921677
401,2.55812242,1.707980854,3.080384723
402,2.560952432,1.70976947,3.083844722
403,2.563780419,1.711558043,3.087301684
404,2.566606387,1.713346574,3.09075562
405,2.569430342,1.715135063,3.094206447
406,2.57225229,1.71692351,3.097650242
407,2.575072239,1.718711915,3.101091038
408,2.577890194,1.720500277,3.104528847
409,2.580706163,1.722288597,3.107963677
410,2.583611343,1.724076874,3.111395538
411,2.586522589,1.725865109,3.114824442
412,2.589431961,1.727653301,3.118250396
413,2.592339463,1.729441451,3.12167341
414,2.595245102,1.731229558,3.125093495
415,2.598148884,1.733017622,3.12851066
416,2.601050813,1.734805644,3.131924914
417,2.603950896,1.736593622,3.135336267
418,2.606849137,1.738381557,3.138744728
419,2.609745544,1.74016945,3.142150306
420,2.61264012,1.741957299,3.14555301
421,2.615532872,1.743745105,3.148952851
422,2.618423804,1.745532868,3.152349836
423,2.621312923,1.747320587,3.155743976
424,2.624200233,1.749108263,3.159135279
425,2.627085741,1.750895896,3.162523754
426,2.62996945,1.752683485,3.16590941
427,2.632851367,1.754471031,3.169292256
428,2.635731497,1.756258533,3.172672301
429,2.638540935,1.758045991,3.176049554
430,2.641329414,1.759833406,3.179424023
431,2.644116049,1.761620777,3.182795717
432,2.646900845,1.763408104,3.186164645
433,2.649683809,1.765195387,3.189530816
434,2.652464945,1.766982626,3.192894238
435,2.655244259,1.768769821,3.196254919
436,2.658021757,1.770556972,3.199612868
437,2.660797443,1.772344079,3.202968094
438,2.663571323,1.774131142,3.206320604
439,2.666343403,1.77591816,3.209670408
440,2.669113687,1.777705134,3.213017513
441,2.671882182,1.779492064,3.216331698
442,2.674648892,1.781278949,3.219611335
443,2.677413822,1.78306579,3.222888252
444,2.680176978,1.784852586,3.226162457
445,2.682938365,1.786639338,3.22943396
446,2.685697988,1.788426045,3.232702767
447,2.688455852,1.790212707,3.235968888
448,2.691211962,1.791999324,3.23923233
449,2.693955831,1.793785897,3.242493102
450,2.696686277,1.795572425,3.245751211
451,2.699414958,1.797358907,3.249006666
452,2.702141878,1.799145345,3.252259474
453,2.704867042,1.800931738,3.255509645
454,2.707590457,1.802718086,3.258757184
455,2.710312126,1.804504388,3.262002101
456,2.713032054,1.806290645,3.265244403
457,2.715773776,1.808076857,3.268484098
458,2.718559678,1.809863024,3.271721194
459,2.721343905,1.811649145,3.274955698
460,2.724126461,1.813435221,3.278187618
461,2.726907353,1.815221252,3.281416962
462,2.729686583,1.817007237,3.284643737
463,2.732464157,1.818793176,3.287867951
464,2.735240079,1.82057907,3.291087208
465,2.738014354,1.822364918,3.294301289
466,2.740786985,1.82415072,3.297512829
467,2.743585105,1.825936476,3.300790072
468,2.746493002,1.827722187,3.304084067
469,2.74939939,1.829507852,3.307375566
470,2.752304271,1.83129347,3.310664578
471,2.755129957,1.833079043,3.313951108
472,2.757915563,1.83486457,3.317093938
473,2.760699581,1.836650051,3.320161592
474,2.763449155,1.838435485,3.323226713
475,2.766136072,1.840220874,3.326324151
476,2.76882134,1.842006216,3.329516314
477,2.771504965,1.843791512,3.332706017
478,2.774186949,1.845576761,3.335893267
479,2.776867299,1.847361965,3.339078072
480,2.779546017,1.849147121,3.342260436
481,2.78222311,1.850932232,3.345440369
482,2.78489858,1.852717295,3.348617876
483,2.787572432,1.854502313,3.351792964
484,2.790255834,1.856287283,3.354965641
485,2.793011818,1.858072207,3.358135912
486,2.795766247,1.859857084,3.361303785
487,2.798505808,1.861641915,3.364469267
488,2.801178587,1.863426698,3.367632363
489,2.803849778,1.865211435,3.370834618
490,2.806519386,1.866996125,3.374045055
491,2.809187415,1.868780768,3.377253173
492,2.811853869,1.870565364,3.380458977
493,2.814518753,1.872349913,3.383662475
494,2.81718207,1.874134415,3.386863672
495,2.819843824,1.875918869,3.390062576
496,2.822504021,1.877703277,3.393259191
497,2.825162663,1.879487637,3.396453524
498,2.827819754,1.88127195,3.399645582
499,2.8304753,1.883056216,3.402835371
500,2.833129303,1.884840434,3.406022896
600,3.09950154,2.063016319,3.71425494
700,3.353776589,2.240682971,4.010561389
800,3.597422589,2.41781481,4.289884747
900,3.833083129,2.594393264,4.552815874
1000,4.056099386,2.770404414,4.812964342
1100,4.275718224,2.945837592,5.05313476
1200,4.48863198,3.120684493,5.292890198
1300,4.702543955,3.294938584,5.528267285
1400,4.908629995,3.468594695,5.756353282
1500,5.11059531,3.64164873,5.975063823
1600,5.309831957,3.814097451,6.183179796
1700,5.504252331,3.985938318,6.386457225
1800,5.695962144,4.157169365,6.593685135
1900,5.883527906,4.327789107,6.792828994
2000,6.068677808,4.497796461,6.986385297
2100,6.247850323,4.667190687,7.178946194
2200,6.424004106,4.835971341,7.368133182
2300,6.602470938,5.004194581,7.557754447
2400,6.775414357,5.17181912,7.745138607
2500,6.945786781,5.338832654,7.930679257
2600,7.118346154,5.505235427,8.119576017
2700,7.284180543,5.671027845,8.306898044
2800,7.449108559,5.836210452,8.479787571
2900,7.611396321,6.000783918,8.657556266
3000,7.774182073,6.164749026,8.838238924
3100,7.93620206,6.328106659,9.011048958
3200,8.09695404,6.49518644,9.179788758
3300,8.255529745,6.662555564,9.346434409
3400,8.41628404,6.829430009,9.511680899
3500,8.575029748,6.975224731,9.67560438
3600,8.729756951,7.134681115,9.835593835
3700,8.879683203,7.294314645,9.994824791
3800,9.028789193,7.453433739,10.15235941
3900,9.17818734,7.635392099,10.30825442
4000,9.328356425,7.797136349,10.46979786
4100,9.478095711,7.947475809,10.62347846
4200,9.625357538,8.097233379,10.78281503
4300,9.772358074,8.244220811,10.93161064
4400,9.915700658,8.39502322,11.07893054
4500,10.06300883,8.544492858,11.22498924
4600,10.20617626,8.702780382,11.36982362
4700,10.34767207,8.84160963,11.51672331
4800,10.48989371,8.997584789,11.65929316
4900,10.62971105,9.137965886,11.80490295
5000,10.76991719,9.274172977,11.95752511
6000,12.11159598,10.62990989,13.37248415
7000,13.38557071,12.00259137,14.63270881
8000,14.5849503,13.25011496,15.87333012
9000,15.73197644,14.40728001,17.0602466
10000,16.84127167,15.48845289,18.22614005
11000,17.91724364,16.51649607,19.32079463
12000,18.93028744,17.50572804,20.40302741
13000,19.92970479,18.46386643,21.42619035
14000,20.88778407,19.37162134,22.49509417
15000,21.80877229,20.2152706,23.50637579
16000,22.72380255,21.03712937,24.51105656
17000,23.60680077,21.8615639,25.4618959
18000,24.46803452,22.61372687,26.39532986
19000,25.30205727,23.39272264,27.31346023
20000,26.12972854,24.15368234,28.20547667
21000,26.9261266,24.85807859,29.03737644
22000,27.69341576,25.53469959,29.87649026
23000,28.45101113,26.19929434,30.78015526
24000,29.20557254,26.84074525,31.65259438
25000,29.94374655,27.39474522,32.46834097
26000,30.66693643,27.99579816,33.2748819
27000,31.38224658,28.59659547,34.07348246
28000,32.06751796,29.14968735,34.81965563
29000,32.73756312,29.67462151,35.5997121
30000,33.42007774,30.23009427,36.41262675
31000,34.08657213,30.71162955,37.21565544
32000,34.75437704,31.15043817,38.01336898
33000,35.36545777,31.56571706,38.80047681
34000,35.96469203,31.92953276,39.56982306
35000,36.60110706,32.28244333,40.33642981
36000,37.21210598,32.69620015,41.07886589
37000,37.8020529,33.00001895,41.84482858
38000,38.40104761,33.2752846,42.59476087
39000,38.97741253,33.57617344,43.35002843
40000,39.54966041,33.88462746,44.05477203
41000,40.1106394,34.16435697,44.77683456
42000,40.66832636,34.44491887,45.49148028
43000,41.22747468,34.771616,46.19944032
44000,41.73318682,34.98026707,46.95093908
45000,42.26025478,35.23474104,47.71656608
46000,42.79334951,35.48016755,48.39962679
47000,43.30568292,35.72010176,49.07612576
48000,43.76909209,35.81890899,49.78751846
49000,44.26594433,36.02792052,50.45498759
50000,44.76028904,36.29983614,51.11502807
