PM,MED,95CL_L,95CL_H
370,1.591702593,1.464869681,2.227036484
371,1.59217489,1.465244301,2.227130416
372,1.592646115,1.465618148,2.227226605
373,1.593116273,1.465991223,2.227326218
374,1.59358537,1.466363531,2.227424582
375,1.594053409,1.466735076,2.227524544
376,1.594503042,1.467105861,2.227684811
377,1.594939453,1.467475889,2.227840415
378,1.595374877,1.467845164,2.227993792
379,1.59580932,1.468213689,2.228145533
380,1.596242787,1.468581469,2.228295655
381,1.596675281,1.468948505,2.228444176
382,1.597106807,1.469314803,2.228591115
383,1.59753737,1.469680364,2.228736488
384,1.597966974,1.470045193,2.228879394
385,1.598395624,1.470409292,2.229019494
386,1.598863851,1.470772665,2.229158094
387,1.599333695,1.471135316,2.229295211
388,1.599802536,1.471497247,2.229430862
389,1.6002135,1.471858462,2.229565062
390,1.60059069,1.472218964,2.229697829
391,1.600967064,1.472578756,2.229829177
392,1.601369819,1.472937841,2.229959123
393,1.60179099,1.473296223,2.230087681
394,1.602211246,1.473653904,2.230214869
395,1.60263059,1.474010888,2.230340699
396,1.60308909,1.474367177,2.230465188
397,1.603563258,1.474722775,2.230588351
398,1.604036427,1.475077685,2.230710201
399,1.604508601,1.47543191,2.230770534
400,1.604979784,1.475785452,2.230829163
401,1.605449981,1.476138315,2.230887067
402,1.605919196,1.476490502,2.230944257
403,1.606400692,1.476842016,2.231000741
404,1.606882321,1.477192858,2.231056528
405,1.607304112,1.477543034,2.231111627
406,1.607717997,1.477892544,2.231166048
407,1.608131007,1.478241392,2.231219798
408,1.608543146,1.478589582,2.231272887
409,1.608954419,1.478937115,2.231325322
410,1.609364828,1.479283995,2.231377112
411,1.609774377,1.479630223,2.231428265
412,1.610183071,1.479975804,2.23147879
413,1.610590912,1.48032074,2.231528694
414,1.610997905,1.480665033,2.231577984
415,1.611404053,1.481008687,2.23162667
416,1.611877804,1.48135214,2.231674758
417,1.612386138,1.481695818,2.231844752
418,1.612892396,1.482038863,2.232128517
419,1.613328068,1.482381277,2.232418644
420,1.613742402,1.482723062,2.232706844
421,1.614155903,1.48306422,2.23299313
422,1.614568574,1.483404755,2.233277517
423,1.614980418,1.483744669,2.23340979
424,1.615386023,1.484083965,2.233508237
425,1.615764864,1.484422644,2.233605677
426,1.616142955,1.484760711,2.233787584
427,1.616520299,1.485098166,2.233998207
428,1.616896899,1.485435513,2.234207266
429,1.617272758,1.485820454,2.234414774
430,1.61764788,1.48620472,2.234618856
431,1.618022268,1.486588313,2.234816488
432,1.618395924,1.48694664,2.23501265
433,1.618768851,1.487277156,2.235207355
434,1.619141053,1.487607078,2.235400614
435,1.619512533,1.487936407,2.235451762
436,1.619891842,1.488265148,2.235456749
437,1.620274393,1.488593302,2.235461696
438,1.62065619,1.48892087,2.235466603
439,1.621037235,1.489247857,2.235471472
440,1.621417533,1.489574961,2.235476302
441,1.621797085,1.489901815,2.235481093
442,1.622175895,1.490228092,2.235485847
443,1.622553965,1.490553795,2.235488634
444,1.6229313,1.490914115,2.235491011
445,1.623307901,1.491279422,2.235493364
446,1.623683772,1.491644106,2.235655455
447,1.624058915,1.49200817,2.235899921
448,1.624433334,1.492371617,2.236142512
449,1.624807031,1.492734449,2.236383244
450,1.62518001,1.493085664,2.23662213
451,1.625552272,1.49340894,2.236859185
452,1.625923822,1.493731663,2.237094425
453,1.626294661,1.494053837,2.237327863
454,1.626664793,1.494375463,2.237559514
455,1.627037134,1.494696544,2.237789391
456,1.627435464,1.495017082,2.238017509
457,1.62783304,1.495337078,2.238235776
458,1.628229865,1.495656535,2.238241115
459,1.628625942,1.495975456,2.238246042
460,1.629021274,1.496293841,2.238250891
461,1.629415863,1.496611693,2.238255664
462,1.629809712,1.496929013,2.238260363
463,1.630202825,1.497245805,2.238264988
464,1.630595204,1.49756207,2.23833776
465,1.630985798,1.497877809,2.238568351
466,1.631352694,1.498193026,2.238797247
467,1.631718938,1.498507721,2.239024461
468,1.632090406,1.498821897,2.239115864
469,1.632492089,1.499135556,2.239193142
470,1.632860801,1.499448699,2.239264439
471,1.633225543,1.499761329,2.239335117
472,1.63358963,1.500073447,2.239405181
473,1.633953065,1.500385957,2.239468604
474,1.634288624,1.500699537,2.239470488
475,1.634607396,1.501012608,2.239472353
476,1.63492563,1.501325171,2.239474199
477,1.635243327,1.501696026,2.239476027
478,1.63556049,1.502098217,2.239477837
479,1.635877119,1.50249979,2.239479629
480,1.636193218,1.502900746,2.239481404
481,1.636508788,1.503301088,2.23948316
482,1.636823831,1.503700818,2.2394849
483,1.63713835,1.504099938,2.239486623
484,1.637452345,1.50449845,2.239510523
485,1.63776582,1.504896357,2.239668861
486,1.638078775,1.505293659,2.239826175
487,1.638391213,1.505588263,2.239982473
488,1.638703137,1.505865466,2.240137764
489,1.639014546,1.506142227,2.240292053
490,1.639325445,1.506418548,2.240445348
491,1.639635834,1.50669443,2.240597657
492,1.639945715,1.506969875,2.240717973
493,1.64025509,1.507244884,2.240780199
494,1.640563961,1.507519459,2.240841899
495,1.64087233,1.507793602,2.240903079
496,1.641200269,1.508067313,2.240963744
497,1.641544591,1.508340596,2.241023897
498,1.641888325,1.50861345,2.241083544
499,1.642231472,1.508885877,2.241142689
500,1.642574036,1.50915788,2.241201337
600,1.674327619,1.536386847,2.244801912
700,1.702411447,1.561751699,2.246661407
800,1.728171474,1.58495795,2.251690464
900,1.749168621,1.605387297,2.255357926
1000,1.769063367,1.624462931,2.25694361
1100,1.787435459,1.641562202,2.258143895
1200,1.802202455,1.657634657,2.25886059
1300,1.817654128,1.671700497,2.262715717
1400,1.83250586,1.684992096,2.263814808
1500,1.845550363,1.697237172,2.266641569
1600,1.857547123,1.70932848,2.266702092
1700,1.869036864,1.720524689,2.268531601
1800,1.880132985,1.730253786,2.268534251
1900,1.891017051,1.740898555,2.268901711
2000,1.900909845,1.750218538,2.269012063
2100,1.910429524,1.758654793,2.270034701
2200,1.919640099,1.767936822,2.270034715
2300,1.928122034,1.776873859,2.270034722
2400,1.936159917,1.785512992,2.270034726
2500,1.944542055,1.793856086,2.270034728
2600,1.952134267,1.801290239,2.270034729
2700,1.959294444,1.808198235,2.270034729
2800,1.965810322,1.814904935,2.270822852
2900,1.971835713,1.822776234,2.271311111
3000,1.977993711,1.82958275,2.271311156
3100,1.983989596,1.836060259,2.271311189
3200,1.989989664,1.842722578,2.271977758
3300,1.996218476,1.849208407,2.273691779
3400,2.002003612,1.855055195,2.27528578
3500,2.007309654,1.860248244,2.276758591
3600,2.012953375,1.865308765,2.2781076
3700,2.0184411,1.870747959,2.279343341
3800,2.023780718,1.876057547,2.280488627
3900,2.028979531,1.880700825,2.280884868
4000,2.033925499,1.88619326,2.280890792
4100,2.038673832,1.891022829,2.280891012
4200,2.043586978,1.895500352,2.280891196
4300,2.048193668,1.899883166,2.28089135
4400,2.05262532,1.904181169,2.280891481
4500,2.056791361,1.908402117,2.28089159
4600,2.060752361,1.912542934,2.280891683
4700,2.065209662,1.917152861,2.280891761
4800,2.06868673,1.921879704,2.280891828
4900,2.07276697,1.926523158,2.280941892
5000,2.076635403,1.931086244,2.28096053
6000,2.10825164,1.968340996,2.281999211
7000,2.132455614,2.000452009,2.282431747
8000,2.151604829,2.02721126,2.282431982
9000,2.167148191,2.052167169,2.289202226
10000,2.180345782,2.073560993,2.294749567
11000,2.194524314,2.090639838,2.29680269
12000,2.206245696,2.101192852,2.308307643
13000,2.21472937,2.112780684,2.31994979
14000,2.225772251,2.119665399,2.330026398
15000,2.23560442,2.127725169,2.338000483
16000,2.244507905,2.132771127,2.34938773
17000,2.250565928,2.132772632,2.362305047
18000,2.257518467,2.138635722,2.374209509
19000,2.263284958,2.139540892,2.387471633
20000,2.270965672,2.139540892,2.400351246
21000,2.277162069,2.139540892,2.412579283
22000,2.282837051,2.139540892,2.425296941
23000,2.287933883,2.139540892,2.43532038
24000,2.291606787,2.139540892,2.44805005
25000,2.295849268,2.139540892,2.460390002
26000,2.300208711,2.139540892,2.472240485
27000,2.303906399,2.139540892,2.483408052
28000,2.308338293,2.139540892,2.490125981
29000,2.311928446,2.139540892,2.496952337
30000,2.315261252,2.139540892,2.506773567
31000,2.318747353,2.139540892,2.516105659
32000,2.322239182,2.139540892,2.525465936
33000,2.325621238,2.139540892,2.534406766
34000,2.327887669,2.139540892,2.543075141
35000,2.330122873,2.139540892,2.551486127
36000,2.332935608,2.139540892,2.559641279
37000,2.33561315,2.139540892,2.567537716
38000,2.339222226,2.139540892,2.57518736
39000,2.340966997,2.139540892,2.582391047
40000,2.343186021,2.139540892,2.589917487
41000,2.345457687,2.139540892,2.598361032
42000,2.347417119,2.139540892,2.604758388
43000,2.349912872,2.139540892,2.612648718
44000,2.351963752,2.139540892,2.618706869
45000,2.353884305,2.139540892,2.624224049
46000,2.355668206,2.139540892,2.630083819
47000,2.358005275,2.139540892,2.636713999
48000,2.359814622,2.139540892,2.643482272
49000,2.361185549,2.139540892,2.65011386
50000,2.362322554,2.139540892,2.656597697
