disease,region,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
LC,VNM,0.000432934,0.000499185,0.00056544,0.000631686,0.000697049,0.000762412,0.000827774,0.000827774,0.000827774,0.000827774,0.000827774,0.000827774,0.000827774,0.000827774,0.000827774,0.000827774,0.000827774,0.000827774,0.000827774,0.000827774,0.000827774
LC,RSEA,0.000432934,0.000499185,0.00056544,0.000631686,0.000697049,0.000762412,0.000827774,0.000827774,0.000827774,0.000827774,0.000827774,0.000827774,0.000827774,0.000827774,0.000827774,0.000827774,0.000827774,0.000827774,0.000827774,0.000827774,0.000827774
LC,CAN,0.000939874,0.000901414,0.00086295,0.000824493,0.000798823,0.000773154,0.000747484,0.000747484,0.000747484,0.000747484,0.000747484,0.000747484,0.000747484,0.000747484,0.000747484,0.000747484,0.000747484,0.000747484,0.000747484,0.000747484,0.000747484
LC,USA,0.000939874,0.000901414,0.00086295,0.000824493,0.000798823,0.000773154,0.000747484,0.000747484,0.000747484,0.000747484,0.000747484,0.000747484,0.000747484,0.000747484,0.000747484,0.000747484,0.000747484,0.000747484,0.000747484,0.000747484,0.000747484
LC,BRA,0.00026185,0.000251135,0.00024042,0.000229704,0.000222553,0.000215401,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825
LC,MEX,0.00026185,0.000251135,0.00024042,0.000229704,0.000222553,0.000215401,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825
LC,RCAM,0.00026185,0.000251135,0.00024042,0.000229704,0.000222553,0.000215401,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825
LC,CHL,0.00026185,0.000251135,0.00024042,0.000229704,0.000222553,0.000215401,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825
LC,ARG,0.00026185,0.000251135,0.00024042,0.000229704,0.000222553,0.000215401,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825,0.00020825
LC,RSAM,0.000141281,0.0001355,0.00012972,0.000123937,0.000120079,0.00011622,0.000112361,0.000112361,0.000112361,0.000112361,0.000112361,0.000112361,0.000112361,0.000112361,0.000112361,0.000112361,0.000112361,0.000112361,0.000112361,0.000112361,0.000112361
IHD,AUT,0.002100656,0.002089944,0.00207923,0.002068522,0.001987106,0.001905691,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275
IHD,CHE,0.002100656,0.002089944,0.00207923,0.002068522,0.001987106,0.001905691,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275
IHD,BLX,0.002100656,0.002089944,0.00207923,0.002068522,0.001987106,0.001905691,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275
IHD,ESP,0.002100656,0.002089944,0.00207923,0.002068522,0.001987106,0.001905691,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275
IHD,FIN,0.002100656,0.002089944,0.00207923,0.002068522,0.001987106,0.001905691,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275
IHD,FRA,0.002100656,0.002089944,0.00207923,0.002068522,0.001987106,0.001905691,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275
IHD,GBR,0.002100656,0.002089944,0.00207923,0.002068522,0.001987106,0.001905691,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275
IHD,GRC,0.002100656,0.002089944,0.00207923,0.002068522,0.001987106,0.001905691,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275
IHD,ITA,0.002100656,0.002089944,0.00207923,0.002068522,0.001987106,0.001905691,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275
IHD,RFA,0.002100656,0.002089944,0.00207923,0.002068522,0.001987106,0.001905691,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275
IHD,SWE,0.002100656,0.002089944,0.00207923,0.002068522,0.001987106,0.001905691,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275
IHD,TUR,0.003630649,0.003612136,0.00359362,0.00357511,0.003434396,0.003293682,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969
IHD,NOR,0.002100656,0.002089944,0.00207923,0.002068522,0.001987106,0.001905691,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275
IHD,BGR,0.003630649,0.003612136,0.00359362,0.00357511,0.003434396,0.003293682,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969
IHD,HUN,0.008295608,0.008253308,0.00821101,0.008168708,0.007847194,0.00752568,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166
IHD,POL,0.003630649,0.003612136,0.00359362,0.00357511,0.003434396,0.003293682,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969
IHD,RCEU,0.003630649,0.003612136,0.00359362,0.00357511,0.003434396,0.003293682,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969
IHD,RCZ,0.002100656,0.002089944,0.00207923,0.002068522,0.001987106,0.001905691,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275
IHD,ROM,0.003630649,0.003612136,0.00359362,0.00357511,0.003434396,0.003293682,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969
IHD,MEME,0.002100656,0.002089944,0.00207923,0.002068522,0.001987106,0.001905691,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275,0.001824275
IHD,NOA,0.001722518,0.00167916,0.0016358,0.001592443,0.001536917,0.00148139,0.001425864,0.001425864,0.001425864,0.001425864,0.001425864,0.001425864,0.001425864,0.001425864,0.001425864,0.001425864,0.001425864,0.001425864,0.001425864,0.001425864,0.001425864
IHD,EGY,0.003394215,0.003280786,0.00316736,0.003053928,0.003025872,0.002997816,0.00296976,0.00296976,0.00296976,0.00296976,0.00296976,0.00296976,0.00296976,0.00296976,0.00296976,0.00296976,0.00296976,0.00296976,0.00296976,0.00296976,0.00296976
IHD,GOLF,0.002735264,0.002643856,0.00255245,0.002461041,0.002438431,0.002415822,0.002393213,0.002393213,0.002393213,0.002393213,0.002393213,0.002393213,0.002393213,0.002393213,0.002393213,0.002393213,0.002393213,0.002393213,0.002393213,0.002393213,0.002393213
IHD,WAF,0.001722518,0.00167916,0.0016358,0.001592443,0.001536917,0.00148139,0.001425864,0.001425864,0.001425864,0.001425864,0.001425864,0.001425864,0.001425864,0.001425864,0.001425864,0.001425864,0.001425864,0.001425864,0.001425864,0.001425864,0.001425864
IHD,EAF,0.001909176,0.001861119,0.00181306,0.001765006,0.001703462,0.001641919,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375
IHD,SAF,0.001909176,0.001861119,0.00181306,0.001765006,0.001703462,0.001641919,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375
IHD,RSA,0.001909176,0.001861119,0.00181306,0.001765006,0.001703462,0.001641919,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375,0.001580375
IHD,KAZ,0.008295608,0.008253308,0.00821101,0.008168708,0.007847194,0.00752568,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166
IHD,RIS,0.003630649,0.003612136,0.00359362,0.00357511,0.003434396,0.003293682,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969
IHD,RUS,0.003630649,0.003612136,0.00359362,0.00357511,0.003434396,0.003293682,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969
IHD,RUE,0.003630649,0.003612136,0.00359362,0.00357511,0.003434396,0.003293682,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969,0.003152969
IHD,UKR,0.008295608,0.008253308,0.00821101,0.008168708,0.007847194,0.00752568,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166,0.007204166
IHD,COR,0.001104937,0.001112255,0.00111957,0.001126891,0.001150863,0.001174834,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806
IHD,JPN,0.001019677,0.00102643,0.00103318,0.001039937,0.001062059,0.001084181,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302
IHD,AUS,0.001019677,0.00102643,0.00103318,0.001039937,0.001062059,0.001084181,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302
IHD,NZL,0.001019677,0.00102643,0.00103318,0.001039937,0.001062059,0.001084181,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302
IHD,PAC,0.001104937,0.001112255,0.00111957,0.001126891,0.001150863,0.001174834,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806
IHD,MON,0.003299027,0.003238192,0.00317736,0.003116521,0.003110247,0.003103972,0.003097697,0.003097697,0.003097697,0.003097697,0.003097697,0.003097697,0.003097697,0.003097697,0.003097697,0.003097697,0.003097697,0.003097697,0.003097697,0.003097697,0.003097697
IHD,CHN,0.001104937,0.001112255,0.00111957,0.001126891,0.001150863,0.001174834,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806
IHD,TWN,0.001104937,0.001112255,0.00111957,0.001126891,0.001150863,0.001174834,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806
IHD,RSAS,0.003394215,0.003280786,0.00316736,0.003053928,0.003025872,0.002997816,0.00296976,0.00296976,0.00296976,0.00296976,0.00296976,0.00296976,0.00296976,0.00296976,0.00296976,0.00296976,0.00296976,0.00296976,0.00296976,0.00296976,0.00296976
IHD,NDE,0.003299027,0.003238192,0.00317736,0.003116521,0.003110247,0.003103972,0.003097697,0.003097697,0.003097697,0.003097697,0.003097697,0.003097697,0.003097697,0.003097697,0.003097697,0.003097697,0.003097697,0.003097697,0.003097697,0.003097697,0.003097697
IHD,IDN,0.002666804,0.002617627,0.00256845,0.002519273,0.002514201,0.002509128,0.002504056,0.002504056,0.002504056,0.002504056,0.002504056,0.002504056,0.002504056,0.002504056,0.002504056,0.002504056,0.002504056,0.002504056,0.002504056,0.002504056,0.002504056
IHD,THA,0.002666804,0.002617627,0.00256845,0.002519273,0.002514201,0.002509128,0.002504056,0.002504056,0.002504056,0.002504056,0.002504056,0.002504056,0.002504056,0.002504056,0.002504056,0.002504056,0.002504056,0.002504056,0.002504056,0.002504056,0.002504056
IHD,MYS,0.001019677,0.00102643,0.00103318,0.001039937,0.001062059,0.001084181,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302,0.001106302
IHD,PHL,0.001104937,0.001112255,0.00111957,0.001126891,0.001150863,0.001174834,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806
IHD,VNM,0.001104937,0.001112255,0.00111957,0.001126891,0.001150863,0.001174834,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806
IHD,RSEA,0.001104937,0.001112255,0.00111957,0.001126891,0.001150863,0.001174834,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806,0.001198806
IHD,CAN,0.002868897,0.002802822,0.00273675,0.002670673,0.002669966,0.002669259,0.002668552,0.002668552,0.002668552,0.002668552,0.002668552,0.002668552,0.002668552,0.002668552,0.002668552,0.002668552,0.002668552,0.002668552,0.002668552,0.002668552,0.002668552
IHD,USA,0.002868897,0.002802822,0.00273675,0.002670673,0.002669966,0.002669259,0.002668552,0.002668552,0.002668552,0.002668552,0.002668552,0.002668552,0.002668552,0.002668552,0.002668552,0.002668552,0.002668552,0.002668552,0.002668552,0.002668552,0.002668552
IHD,BRA,0.001879436,0.00183615,0.00179286,0.001749578,0.001749115,0.001748652,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189
IHD,MEX,0.001879436,0.00183615,0.00179286,0.001749578,0.001749115,0.001748652,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189
IHD,RCAM,0.001879436,0.00183615,0.00179286,0.001749578,0.001749115,0.001748652,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189
IHD,CHL,0.001879436,0.00183615,0.00179286,0.001749578,0.001749115,0.001748652,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189
IHD,ARG,0.001879436,0.00183615,0.00179286,0.001749578,0.001749115,0.001748652,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189,0.001748189
IHD,RSAM,0.001126753,0.001100802,0.00107485,0.001048901,0.001048623,0.001048346,0.001048068,0.001048068,0.001048068,0.001048068,0.001048068,0.001048068,0.001048068,0.001048068,0.001048068,0.001048068,0.001048068,0.001048068,0.001048068,0.001048068,0.001048068
STROKE,AUT,0.001336052,0.001333282,0.00133051,0.001327743,0.001292783,0.001257823,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863
STROKE,CHE,0.001336052,0.001333282,0.00133051,0.001327743,0.001292783,0.001257823,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863
STROKE,BLX,0.001336052,0.001333282,0.00133051,0.001327743,0.001292783,0.001257823,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863
STROKE,ESP,0.001336052,0.001333282,0.00133051,0.001327743,0.001292783,0.001257823,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863
STROKE,FIN,0.001336052,0.001333282,0.00133051,0.001327743,0.001292783,0.001257823,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863
STROKE,FRA,0.001336052,0.001333282,0.00133051,0.001327743,0.001292783,0.001257823,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863
STROKE,GBR,0.001336052,0.001333282,0.00133051,0.001327743,0.001292783,0.001257823,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863
STROKE,GRC,0.001336052,0.001333282,0.00133051,0.001327743,0.001292783,0.001257823,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863
STROKE,ITA,0.001336052,0.001333282,0.00133051,0.001327743,0.001292783,0.001257823,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863
STROKE,RFA,0.001336052,0.001333282,0.00133051,0.001327743,0.001292783,0.001257823,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863
STROKE,SWE,0.001336052,0.001333282,0.00133051,0.001327743,0.001292783,0.001257823,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863
STROKE,TUR,0.002543734,0.002538461,0.00253319,0.002527914,0.002461353,0.002394792,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231
STROKE,NOR,0.001336052,0.001333282,0.00133051,0.001327743,0.001292783,0.001257823,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863
STROKE,BGR,0.002543734,0.002538461,0.00253319,0.002527914,0.002461353,0.002394792,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231
STROKE,HUN,0.004651971,0.004642327,0.00463268,0.00462304,0.004501313,0.004379586,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786
STROKE,POL,0.002543734,0.002538461,0.00253319,0.002527914,0.002461353,0.002394792,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231
STROKE,RCEU,0.002543734,0.002538461,0.00253319,0.002527914,0.002461353,0.002394792,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231
STROKE,RCZ,0.001336052,0.001333282,0.00133051,0.001327743,0.001292783,0.001257823,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863
STROKE,ROM,0.002543734,0.002538461,0.00253319,0.002527914,0.002461353,0.002394792,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231
STROKE,MEME,0.001336052,0.001333282,0.00133051,0.001327743,0.001292783,0.001257823,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863,0.001222863
STROKE,NOA,0.001831323,0.001790386,0.00174945,0.001708512,0.001655154,0.001601795,0.001548437,0.001548437,0.001548437,0.001548437,0.001548437,0.001548437,0.001548437,0.001548437,0.001548437,0.001548437,0.001548437,0.001548437,0.001548437,0.001548437,0.001548437
STROKE,EGY,0.001375021,0.001344721,0.00131442,0.001284121,0.001288047,0.001291974,0.0012959,0.0012959,0.0012959,0.0012959,0.0012959,0.0012959,0.0012959,0.0012959,0.0012959,0.0012959,0.0012959,0.0012959,0.0012959,0.0012959,0.0012959
STROKE,GOLF,0.001019737,0.000997266,0.0009748,0.000952324,0.000955236,0.000958148,0.00096106,0.00096106,0.00096106,0.00096106,0.00096106,0.00096106,0.00096106,0.00096106,0.00096106,0.00096106,0.00096106,0.00096106,0.00096106,0.00096106,0.00096106
STROKE,WAF,0.001831323,0.001790386,0.00174945,0.001708512,0.001655154,0.001601795,0.001548437,0.001548437,0.001548437,0.001548437,0.001548437,0.001548437,0.001548437,0.001548437,0.001548437,0.001548437,0.001548437,0.001548437,0.001548437,0.001548437,0.001548437
STROKE,EAF,0.002025463,0.001980186,0.00193491,0.001889633,0.001830618,0.001771603,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588
STROKE,SAF,0.002025463,0.001980186,0.00193491,0.001889633,0.001830618,0.001771603,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588
STROKE,RSA,0.002025463,0.001980186,0.00193491,0.001889633,0.001830618,0.001771603,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588,0.001712588
STROKE,KAZ,0.004651971,0.004642327,0.00463268,0.00462304,0.004501313,0.004379586,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786
STROKE,RIS,0.002543734,0.002538461,0.00253319,0.002527914,0.002461353,0.002394792,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231
STROKE,RUS,0.002543734,0.002538461,0.00253319,0.002527914,0.002461353,0.002394792,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231
STROKE,RUE,0.002543734,0.002538461,0.00253319,0.002527914,0.002461353,0.002394792,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231,0.002328231
STROKE,UKR,0.004651971,0.004642327,0.00463268,0.00462304,0.004501313,0.004379586,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786,0.00425786
STROKE,COR,0.002281692,0.002274539,0.00226739,0.002260231,0.002328459,0.002396686,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914
STROKE,JPN,0.001181124,0.001177421,0.00117372,0.001170015,0.001205333,0.001240651,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597
STROKE,AUS,0.001181124,0.001177421,0.00117372,0.001170015,0.001205333,0.001240651,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597
STROKE,NZL,0.001181124,0.001177421,0.00117372,0.001170015,0.001205333,0.001240651,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597,0.00127597
STROKE,PAC,0.002281692,0.002274539,0.00226739,0.002260231,0.002328459,0.002396686,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914,0.002464914
