Content:,Emissions by country and main source category
Compound:,N2O
Start year:,1970
End year:,2021
Unit:,kt
"Reference: European Commission, Joint Research Centre (EC-JRC)/Netherlands Environmental Assessment Agency (PBL). Emissions Database for Global Atmospheric Research (EDGAR), release EDGAR v7.0_GHG (1970 - 2021) of September 2022. For the energy related sectors the activity data are mainly based on IEA data from IEA (2021) World Energy Balances, www.iea.org/statistics, All rights reserved, as modified by Joint Research Centre, European Commission.",
Users of the data are obliged to acknowledge the source of the data with a reference to the EDGARv7.0_GHG website (https://edgar.jrc.ec.europa.eu/dataset_ghg70) to Crippa et. al. (2022) and to the DOI (https://data.europa.eu/doi/10.2904/JRC_DATASET_EDGAR),
Data download:,https://edgar.jrc.ec.europa.eu
,
IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,Substance,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021
Non-Annex_I,China +,CHN,China,N2O,497.7902348,506.5628627,516.1850244,529.7812203,526.2011836,559.2041111,581.278633,632.096027,675.7796334,713.4105572,754.7154089,745.5587413,766.4559087,806.009627,846.3652686,825.1371056,842.7916045,938.1282158,982.6628351,1011.666414,1048.375014,1070.620822,1089.128092,1073.769486,1117.443267,1273.04848,1324.774432,1236.765427,1274.806407,1313.59968,1301.790607,1294.813383,1373.409518,1375.667384,1452.86316,1501.617371,1586.951343,1576.141679,1549.409663,1528.032094,1472.567247,1547.515889,1575.92681,1592.061867,1519.745569,1556.898966,1506.259107,1474.236414,1461.432595,1422.596538,1426.857731,1445.102407
Non-Annex_I,Western_Africa,CIV,Cote d'Ivoire,N2O,2.546858027,2.591077638,2.671817979,2.709158841,2.77839128,2.944120345,3.122420437,3.374565131,3.485232445,3.605053168,3.729809296,3.666599369,3.765848304,3.749957651,3.859500414,3.856278639,3.965876248,4.001160921,4.270013661,4.418243446,4.618520918,4.79608093,4.937249461,5.255445323,5.462965205,5.645215507,5.788568914,6.328650462,6.12646381,6.112127917,6.174084121,6.020395481,6.606225626,6.256224857,6.615881918,6.749707416,6.851362268,6.988583838,7.120759173,7.164446733,7.14702714,7.391727988,7.886434785,8.164419826,8.553819646,8.323834685,8.57784696,8.412609831,8.416088599,8.52701032,8.547176827,8.670968605
Non-Annex_I,Western_Africa,CMR,Cameroon,N2O,5.539884027,5.856847186,5.703214286,5.617555156,5.794487058,6.167620713,6.497484016,7.088350641,7.406314498,7.610104158,8.645318422,8.652424225,8.023892829,7.938642097,8.009380853,9.401059008,9.828858244,9.928247415,10.30007301,10.62210609,10.8452044,10.71558861,10.81208397,10.92043121,11.15188634,11.20373905,11.33578129,11.6227496,11.99399718,13.00760874,13.88279821,13.97571864,13.57272686,14.0568237,14.44075372,14.55170496,14.4453991,14.37792934,13.17075254,13.35830933,13.82211516,14.41130946,14.78494044,15.42621821,15.65046192,16.17336643,16.02383192,16.06953765,16.08260114,16.24254646,16.29618167,16.39918037
Non-Annex_I,Western_Africa,COD,Congo_the Democratic Republic of the,N2O,5.462618038,5.554491632,5.681362951,5.81459631,5.953961836,6.090469271,6.212277931,6.272286011,6.326629658,6.446880719,6.578526678,6.745448116,6.865447339,7.029418169,7.184835086,7.395167138,7.683920383,7.954166034,8.300208898,8.618938602,8.9827756,8.848483655,9.119848416,9.102892444,9.190929706,8.891840392,8.985166189,9.187534721,8.946447631,8.824888097,9.005860431,9.008435205,9.03821472,9.236169688,9.42759848,9.634029502,9.853691096,10.06112417,10.3093656,10.53772339,11.67801615,12.13655907,12.42349442,13.27818334,14.17968187,14.40904058,14.69836339,14.89635961,14.483324,14.70338386,14.88770397,15.08118429
Non-Annex_I,Western_Africa,COG,Congo,N2O,0.530746027,0.544780579,0.55480997,0.676341626,0.757799819,0.698077754,0.709768453,0.632322329,0.640580153,0.62735599,0.631226228,0.645882065,0.676011139,0.692010685,0.694547403,0.710538779,0.722244079,0.741306538,0.749463474,0.743702279,0.760007516,0.762468769,0.760603991,0.773949249,0.760903544,0.786580349,0.798790333,0.80108132,0.816582531,0.838423706,0.834882184,0.855977158,0.847906751,0.896630552,0.997418795,1.100885523,1.268924847,1.288118181,1.373817337,1.405228952,1.477801474,1.626673243,1.748307846,1.796406662,1.830668031,1.864542977,1.877801088,1.803509354,1.842718146,1.874240076,1.890743942,1.915666103
Non-Annex_I,Oceania,COK,Cook Islands,N2O,0.007703419,0.008276993,0.006981279,0.008231535,0.009738564,0.010409825,0.019923852,0.020034932,0.020764841,0.018970922,0.01953965,0.019636065,0.018288292,0.017220238,0.015047008,0.014732357,0.013133342,0.013976787,0.014433018,0.013510517,0.013748345,0.012749476,0.014661129,0.015793576,0.017439853,0.017928459,0.018353609,0.01893952,0.020225654,0.017733982,0.018511002,0.016739404,0.014016114,0.013394982,0.015188992,0.017537182,0.017687996,0.016763855,0.017260273,0.015977335,0.017077923,0.017592162,0.017998724,0.017728844,0.018010458,0.016938829,0.015488803,0.014415426,0.013289564,0.013002121,0.012137503,0.011671429
Non-Annex_I,Rest South America,COL,Colombia,N2O,38.40971511,39.79614078,40.69775685,41.43996828,41.80242164,42.85367678,44.36683186,45.50956128,45.62483843,46.88360951,47.02361608,47.28710239,48.96124403,47.7567453,47.66894403,47.92784212,49.53463832,50.94890588,52.33343011,53.08838529,54.73261013,54.75123805,54.59007716,55.80461127,56.97113301,57.54655516,58.40702536,58.48521392,59.03129196,57.18528985,58.06894116,58.73754509,59.39731224,60.31952171,60.64585399,61.85066764,62.77071529,64.4889481,62.54755197,63.80150872,65.58624505,63.43615454,60.5167399,59.23067057,59.5744142,62.13366768,61.0782486,62.62748819,65.0606086,66.67560063,67.28706643,69.51368062
Non-Annex_I,Eastern_Africa,COM,Comoros,N2O,0.120054259,0.121583228,0.123194644,0.125891696,0.12888538,0.131568269,0.134914133,0.139834071,0.142777747,0.138913891,0.138995873,0.137198455,0.136290751,0.132278418,0.130102452,0.124779709,0.123825054,0.12287687,0.126599432,0.131137739,0.130493682,0.130543589,0.131305858,0.134516609,0.136681182,0.140853381,0.144429834,0.147654977,0.157153873,0.167711813,0.165875675,0.170564288,0.175237944,0.166351815,0.169682954,0.172845123,0.178403015,0.178134831,0.180360989,0.184037579,0.187424995,0.189910391,0.193050322,0.196689696,0.198337418,0.201940541,0.207947774,0.214059394,0.217687349,0.222280573,0.222343611,0.225033188
Non-Annex_I,Western_Africa,CPV,Cape Verde,N2O,0.067957258,0.066511866,0.071833441,0.070208256,0.063982709,0.064554754,0.067652623,0.070345201,0.078585422,0.084048988,0.102783076,0.094467585,0.106590355,0.088441478,0.095077831,0.100726497,0.112196889,0.139436109,0.150703973,0.156847734,0.162331236,0.178792448,0.23198937,0.229085972,0.188036669,0.248009098,0.17143445,0.199219546,0.228681622,0.239547952,0.242976886,0.257155275,0.261556127,0.257775842,0.27510199,0.291339417,0.294147911,0.30126286,0.304910954,0.319609072,0.332146804,0.253222409,0.247036988,0.246766514,0.25335531,0.257004758,0.26416874,0.242725137,0.238845496,0.242218968,0.237193253,0.239040611
Non-Annex_I,Rest Central America,CRI,Costa Rica,N2O,3.41253729,3.508934107,3.656026277,3.798601082,3.774404473,3.804764943,3.832581372,4.212244815,4.336969795,4.423577122,4.50302625,4.683130322,4.770603804,5.038059732,5.072421681,4.907583463,4.963422542,5.140716403,5.278150978,5.461922873,5.500353367,5.69280275,6.027663563,6.042794567,6.045588691,5.622107543,6.125505067,6.656220367,6.608293004,5.919408049,5.088269234,4.405387898,4.256050153,4.213303005,4.667563239,4.680351504,4.786149208,4.991898875,5.021243359,5.156279679,5.244603015,5.843987913,5.254788416,4.91168266,5.659732017,5.461779134,5.508127558,5.59976881,6.223644927,6.480146513,6.708723924,7.141886951
Non-Annex_I,Rest Central America,CUB,Cuba,N2O,25.28354831,24.30692015,23.89400446,24.08670846,24.46932364,24.82025397,25.76332935,26.24552022,28.13961781,30.64240327,29.58949269,30.83361328,28.34846283,27.23182591,29.92811139,29.52400489,30.00485114,29.25819686,29.28739768,30.56443855,28.68557777,27.20112092,25.99050114,23.18211696,22.68271553,22.30042718,22.66229207,23.07261772,22.52249982,21.98325184,21.8776159,21.02768789,20.49805,19.99405976,19.97362301,19.77504282,21.03531383,20.97697232,21.01392922,19.8791085,19.63014199,19.86198898,19.78264928,20.13898769,20.67382432,20.39547725,20.1858767,20.40295472,20.00070178,19.81374983,19.54263087,19.61532808
Non-Annex_I,Rest Central America,CYM,Cayman Islands,N2O,0.005401094,0.005395487,0.005472178,0.005982234,0.005356163,0.006981331,0.007093621,0.007434559,0.008661091,0.00764522,0.007839771,0.008848801,0.008538375,0.007642367,0.010600451,0.010670958,0.009759009,0.010871667,0.025491789,0.021487292,0.022630954,0.025399477,0.027776852,0.022983326,0.0262958,0.029457626,0.029469364,0.028521322,0.0342625,0.039183525,0.047358489,0.047886603,0.047565197,0.055903712,0.054237754,0.053862356,0.050856601,0.059605174,0.061091646,0.061441646,0.069538185,0.084714776,0.079303595,0.078567569,0.080745303,0.083597638,0.084299839,0.085806201,0.082164982,0.098785005,0.081485799,0.090781209
Annex_I,Central Europe,CYP,Cyprus,N2O,0.931767423,0.967597676,0.973410667,0.974849678,0.715550001,0.755333934,0.609157903,0.579059031,0.598738292,0.580693014,0.582801735,0.597643804,0.750385552,0.749971298,0.784333978,0.795714981,0.811315776,0.872455809,0.888093016,0.916883864,0.911318257,0.921524729,1.034040618,1.033261971,1.043563124,1.01774264,1.06863277,1.011918575,1.046007099,1.06655864,1.007954041,1.06173041,1.09700188,1.126869921,1.117566843,1.092134105,1.130572547,1.110041903,1.086940221,1.049355951,1.020813873,1.009018377,0.97365488,0.873128492,0.903395435,0.919748979,0.929436373,0.940664303,0.968345211,0.986738713,0.945146365,0.977388612
Annex_I,Central Europe,CZE,Czech Republic,N2O,27.86408076,28.54138712,29.02158004,29.88174435,30.57301891,30.82566828,31.21788622,32.54935687,33.20778162,33.00573021,33.54914557,32.62579022,31.5313064,31.83451774,32.47371409,31.67234477,31.97975391,31.06595221,31.70194419,31.52389218,29.78779585,23.42346943,23.21674999,20.90899004,21.74088621,22.12533733,22.61369597,21.38196308,21.21633299,21.1429651,22.78386508,23.78081515,22.34631718,22.37264689,22.73351681,22.16385379,21.66668304,21.85011576,20.82899893,41.49679691,20.16581037,21.40650561,20.12655011,21.16180715,22.16545658,23.19472814,21.71138502,21.86742459,20.61800734,20.41861703,19.90808994,20.45937299
Annex_I,OECD_Europe,DEU,Germany,N2O,250.5287517,250.0174691,249.2627789,259.9119091,258.3898873,253.3066895,255.7588232,250.423892,254.9982601,262.0168787,255.5741971,247.9707627,240.8934947,242.5072447,251.8150876,251.6040897,242.360937,240.8419445,236.5328837,240.2282353,224.4676979,221.2102017,222.8310524,212.5998916,224.7221,218.1437801,222.9329234,214.5077784,155.8228102,152.4743432,151.2252408,146.7317056,145.1945584,143.9868022,143.8850296,142.6558558,139.4839419,140.7926455,136.0171135,134.0558694,135.0997713,131.6019881,132.6894581,135.0558567,137.8714451,135.0696811,133.4690266,129.3327253,125.4683156,122.8856968,118.4849444,117.7134053
Non-Annex_I,Eastern_Africa,DJI,Djibouti,N2O,0.237277675,0.242063213,0.24759235,0.246258073,0.25486631,0.276791198,0.29395112,0.318083423,0.333694942,0.343739756,0.376869246,0.351513527,0.354235531,0.380575205,0.394481604,0.420309857,0.437323886,0.471782491,0.497729016,0.558587397,0.60294606,0.62521643,0.613303991,0.633124763,0.653995878,0.69936813,0.724235714,0.730834236,0.742835285,0.770271929,0.733833526,0.735932501,0.739521478,0.741242806,0.744834829,0.748173687,0.740471564,0.745972459,0.754862825,0.752795944,0.758861247,0.748960495,0.767945505,0.769503947,0.773917658,0.773496275,0.769994043,0.766334649,0.770447486,0.769478194,0.765295211,0.768467386
Non-Annex_I,Rest Central America,DMA,Dominica,N2O,0.021612157,0.022014777,0.02147621,0.022096037,0.023148878,0.023744279,0.024349729,0.025181509,0.026810255,0.027427113,0.027971178,0.02924076,0.028917471,0.028271101,0.029527575,0.031156606,0.032248108,0.03711561,0.037596592,0.038177916,0.038284725,0.038070033,0.038935645,0.038905601,0.0407701,0.042342706,0.04286048,0.042866936,0.044823921,0.046456057,0.047511314,0.04851298,0.048084736,0.053868311,0.055536189,0.054002001,0.052762281,0.055817811,0.05386584,0.055271088,0.059681405,0.063428377,0.063444787,0.061279336,0.063094465,0.063921395,0.064743666,0.058753244,0.060105917,0.05949655,0.055649392,0.05775829
Annex_I,OECD_Europe,DNK,Denmark,N2O,29.84904604,29.71825967,27.24088933,28.27737807,31.93019416,29.79655066,24.52606339,30.50140043,29.75892542,28.37386719,32.29178024,25.78161661,28.74288116,34.02780004,25.51935591,25.08044074,26.98861949,25.70819277,24.60224993,26.70426016,25.20463083,24.7078227,23.20437949,23.50011484,23.16729633,23.10311098,23.11038258,22.90255134,22.34826401,22.01680835,22.00168299,21.42453859,20.72589295,21.27940272,19.6645814,19.24169696,17.59464126,18.02941256,17.23703534,17.32914511,17.52417712,17.55375526,17.95858303,17.69407178,18.06090989,18.34159414,18.50263946,18.17004158,17.55430949,17.91140818,17.5716594,17.4973814
Non-Annex_I,Rest Central America,DOM,Dominican Republic,N2O,3.766850475,4.069114424,4.229063547,4.354384481,4.456070008,4.82523332,4.615861334,4.871655419,4.772789689,4.91736878,4.732695944,4.492323004,4.88779454,5.312974792,5.519805123,5.288654978,5.349942383,5.644943117,5.58864419,6.142241154,6.247170752,6.694364244,6.624518691,6.710258398,6.965279673,7.056469594,7.339270655,7.598439141,7.621610407,7.115761975,6.706022491,7.145431868,7.989356992,7.474171815,8.018725709,7.966262645,8.599987995,8.79918965,8.837692801,9.319131197,9.343356017,9.299270703,9.346770117,9.105780215,9.370841466,9.46391934,9.870556887,9.864386074,10.301093,10.49756968,10.48616543,10.82028703
Non-Annex_I,Northern_Africa,DZA,Algeria,N2O,8.082472782,8.268562138,8.668133676,7.91358577,6.936714904,8.498191848,8.924901881,9.51393914,8.645923346,9.60617262,10.69258758,9.745771102,11.13244761,11.55515982,11.92686711,12.45646426,12.68150112,12.62872591,11.90564782,11.89315164,12.40637665,12.2762438,12.64755027,13.59561204,12.58743702,11.23027938,11.00484616,11.60041607,12.8284046,13.80550016,14.09224917,14.87415891,14.56712104,15.09426138,15.51249114,15.67966858,14.69751552,18.05840202,17.77769558,19.08356624,20.20210462,20.72404984,21.98289198,22.48132221,24.46222318,25.70126977,25.43457747,25.16864067,25.07858351,25.65828375,25.14390877,25.65996494
Non-Annex_I,Rest South America,ECU,Ecuador,N2O,6.462596225,6.403979529,6.526306696,6.731641881,6.86935025,7.004157415,7.967254482,8.504294746,8.378932995,8.834838489,9.210923964,9.295209393,9.519776521,9.747966022,10.33046113,9.769364188,9.258097859,9.350252455,9.846095643,10.39794427,10.35953307,10.95040573,11.46580914,12.06160943,12.74311212,13.19743238,14.042524,15.05018245,14.64727923,13.27818165,12.12582356,13.63774952,14.43335746,14.48389803,15.14061343,13.36410225,14.86697474,14.25263311,14.58570695,15.417233,16.07818641,16.2948982,15.94907948,16.5184988,16.65496426,15.96357163,16.83882029,15.67305143,16.54438073,17.18810431,16.90030288,17.52548104
Non-Annex_I,Northern_Africa,EGY,Egypt,N2O,23.93674988,24.37078674,25.04473222,25.63682906,26.96703757,27.64786907,28.15265953,28.97804129,29.98113245,30.32172523,31.32984466,32.26644236,32.98398864,32.60153511,32.71952666,33.52994282,36.45951045,37.20748426,38.07990122,38.05711972,37.54195632,39.21042899,43.94839208,45.65221152,43.89352969,49.8963933,52.64087226,51.55424165,54.74096907,54.24865139,57.84691576,60.25819612,60.43182791,62.52079117,67.80221,68.28701914,68.18015214,69.25058594,72.05318465,72.57300659,76.42934335,78.20563448,77.28699122,75.74165318,76.62750424,78.44704989,80.08003958,79.85087497,78.1244996,79.85047051,79.43639065,80.80477432
Non-Annex_I,Eastern_Africa,ERI,Eritrea,N2O,3.142489962,3.175614979,3.160577128,3.179828147,3.139717433,3.094063584,3.086397252,3.122860491,3.168669132,3.218925484,3.250644385,3.261679351,3.274417768,3.395155115,3.24632307,3.347217698,3.490553377,3.415022304,3.486159366,3.590870597,3.643781651,3.680462845,3.771983004,2.778996937,2.99869417,3.070283325,3.450260366,3.893901348,4.002328433,4.072180649,4.199583967,4.074289411,4.016541718,4.173179659,4.163808241,4.24277733,4.027254228,4.358420048,4.362080821,4.404586497,4.229747166,4.484166067,4.507119526,4.540559993,4.566650839,4.589035497,4.64883059,4.650554039,4.678892769,4.700377293,4.711850389,4.737084049
Non-Annex_I,Northern_Africa,ESH,Western Sahara,N2O,0.00908672,0.009206839,0.009339217,0.009547036,0.00981581,0.010351374,0.01124308,0.011696495,0.012120376,0.012759705,0.013666294,0.013338558,0.014295723,0.01483287,0.015131919,0.015965787,0.016776128,0.01839966,0.016963614,0.016094,0.019110422,0.021314717,0.019893241,0.01921618,0.019157789,0.020684509,0.020716816,0.020933265,0.020875766,0.02117694,0.025852734,0.026886624,0.028513441,0.029443764,0.029397351,0.030519748,0.031945554,0.032793878,0.032699752,0.033009238,0.033655333,0.033928743,0.035424563,0.038078564,0.038521516,0.039350715,0.041040591,0.0400328,0.041141383,0.042165519,0.040520997,0.043641308
Annex_I,OECD_Europe,ESP,Spain,N2O,52.79600529,54.08258434,55.39351678,59.07930276,62.86705722,63.53826869,63.93857556,63.69249912,69.48019456,70.30116741,75.72317133,70.78345061,71.46118651,69.01739095,74.09078223,73.41601677,75.19048222,75.48659306,78.00967171,76.94805619,76.27851898,74.26229198,69.32050113,70.64333328,71.89487561,75.46773927,79.68455585,81.18476819,83.37519756,84.39295345,85.70083658,84.33694176,84.22952706,86.54103262,84.73391742,81.03486509,80.00587985,82.26842201,74.20459754,74.29223663,76.64897741,72.74025277,73.52474728,75.47858119,74.10100535,75.90409329,77.61831285,78.71216679,79.46760172,78.68601181,77.81456152,79.19575374
Annex_I,Central Europe,EST,Estonia,N2O,3.762609827,3.848667122,3.965486081,4.087570835,4.244782261,4.372466856,4.465743854,4.579542324,4.693385178,4.73986508,4.720065207,4.780195127,4.787579227,4.900838955,4.885863953,4.933457302,4.96003989,4.926684777,4.748431426,4.502164315,4.625706922,4.432471839,3.931299992,3.424900607,2.979987113,2.826325152,2.744471403,2.62837428,2.572156211,2.364929413,2.409094527,2.357104346,2.365455269,2.406629455,2.430306173,2.463853615,2.355537912,2.699118348,2.674954004,2.54823387,2.906081194,2.945193199,3.036432483,3.19317345,3.230578985,3.458413638,3.159846641,3.645909557,3.787586903,3.878594452,4.0219217,4.187142879
Non-Annex_I,Eastern_Africa,ETH,Ethiopia,N2O,48.3951753,48.99466966,48.68639946,48.86740887,48.7384618,47.41827179,46.78014484,47.13335882,47.45851813,47.99125085,47.95828712,47.99561342,48.18045591,49.87262569,47.83299156,49.90795654,53.02507469,50.1758849,50.89531889,53.49233973,55.0336389,55.5442158,57.2571207,51.79576224,54.96362224,55.71357828,59.03506209,60.69006448,65.38667715,65.14444867,62.50969017,67.57556344,73.95152801,71.62947509,74.47797499,77.94443023,83.55297877,91.5164788,95.76394627,100.3353349,105.1653217,104.3609033,108.8125075,112.0775229,116.7552671,120.1645004,123.5420195,128.2410854,128.9166526,131.7326278,134.7014717,138.0033194
Annex_I,OECD_Europe,FIN,Finland,N2O,18.2187348,18.33373045,19.16374163,19.98398085,20.26082308,20.5989317,18.89437221,18.17080713,19.35986523,20.00052387,20.55796618,19.50348947,19.23515469,20.82883058,20.47307739,19.08018529,19.28129268,19.01533548,18.96349399,19.80477491,20.37462479,20.26474746,17.14795651,17.69672265,18.16610823,18.41583706,18.76678374,18.95190812,21.07292921,20.73389155,21.36210954,22.40156351,22.97564642,23.74583851,23.22559381,22.35297847,23.05754706,23.63512744,21.91523512,20.12314629,22.45911593,21.28313656,20.81025037,20.80858089,20.94828238,20.56990041,20.74669018,20.33339816,20.80920726,19.50294782,18.53627877,18.50325844
Non-Annex_I,Oceania,FJI,Fiji,N2O,0.528796606,0.533198923,0.553266574,0.584546286,0.614995256,0.628509549,0.639364017,0.67438756,0.662568643,0.715598788,0.755965243,0.80302347,0.819787905,0.814804285,0.84422773,0.876877541,0.905920204,0.909332466,0.913680139,0.91891303,0.944713307,0.935084877,0.979576857,1.045760133,1.096216683,1.130846851,1.131566587,1.132725042,1.106528016,1.130516515,1.161837518,1.161645356,1.124513158,1.10063257,1.201642264,1.129162374,1.154547721,1.139310656,1.105353779,1.065339075,1.104318881,1.077620161,1.071766017,1.09390742,0.672323929,0.67564453,0.660378304,0.70767866,0.713468639,0.769896096,0.791286304,0.815406456
Non-Annex_I,Rest South America,FLK,Falkland Islands (Malvinas),N2O,0.001186142,0.001172241,0.001103224,0.001202646,0.001154672,0.001257437,0.001282337,0.001300851,0.001465418,0.001341722,0.001350178,0.001387031,0.001292755,0.001225508,0.001374443,0.001636563,0.001316684,0.001322844,0.00223105,0.002662258,0.001536104,0.001596824,0.001718384,0.001551429,0.001538256,0.002873765,0.001906785,0.003109554,0.002494634,0.002831102,0.004163853,0.004429608,0.00579225,0.009824012,0.009421948,0.008782744,0.00892182,0.008356504,0.008273606,0.008636974,0.008928923,0.009732124,0.009876193,0.009248126,0.009715137,0.009634873,0.010202946,0.006002054,0.006421951,0.006375744,0.006036334,0.006497203
Annex_I,OECD_Europe,FRA,France,N2O,212.3952637,219.5753035,224.3864115,234.9565533,237.6606145,230.9041959,227.0469568,230.9122443,233.735954,235.4555984,231.7177895,228.6155012,227.9444521,234.9559051,241.1470512,240.5443316,240.2620284,233.8762916,232.4769023,230.588035,209.7843234,209.6354836,201.611207,203.1910677,205.4172468,209.5321227,217.1627404,214.8214006,173.5747849,161.6312422,157.9108301,155.6926458,152.6941141,149.3122004,148.6925786,143.5045876,138.2618328,140.3054725,135.6601555,133.5593382,138.177111,129.4125613,132.3430948,133.1157651,133.6180154,135.3502446,132.0415762,133.9224879,129.5580391,129.846197,124.2840938,126.1889514
Annex_I,OECD_Europe,FRO,Faroe Islands,N2O,0.024670873,0.023769171,0.024221985,0.024241333,0.024295716,0.024267612,0.025263876,0.024964695,0.024457017,0.024017282,0.023868136,0.023445739,0.023311756,0.023413873,0.023405816,0.023045362,0.022916995,0.023375957,0.023098006,0.023211433,0.023553185,0.023329058,0.023237384,0.023845239,0.024228465,0.024402497,0.024248203,0.024535565,0.024440865,0.024695268,0.024800393,0.024361044,0.024537944,0.024540786,0.024569814,0.024185128,0.024024824,0.024048075,0.02384087,0.023937375,0.023830303,0.024037005,0.024198024,0.024273641,0.024744358,0.024844561,0.024078683,0.024170402,0.024196259,0.024243023,0.024145598,0.024049575
Non-Annex_I,Western_Africa,GAB,Gabon,N2O,0.257129129,0.269920732,0.279767836,0.333187152,0.337222606,0.367640937,0.406230589,0.436200783,0.474544754,0.459769492,0.454663914,0.478924371,0.478518065,0.476719767,0.483885836,0.529304427,0.527204843,0.518709635,0.539129241,0.571863185,0.583519813,0.595064757,0.614193138,0.636155659,0.62665005,0.627934827,0.665126603,0.689147606,0.713186803,0.712412128,0.717655161,0.726465047,0.81468518,0.918955373,1.002791555,1.101478385,1.184378461,1.285246939,1.382192007,1.465332393,1.58722116,1.313786911,1.192325778,1.633317994,1.568254716,1.589379904,1.601643005,1.497513137,1.481657489,1.475961114,1.475203563,1.478140219
Annex_I,OECD_Europe,GBR,United Kingdom,N2O,168.0654634,168.8069457,171.0268228,174.7233974,194.2892693,203.1535718,230.7289038,221.9254194,229.7280947,232.3549609,200.7316785,206.1289372,201.1875549,203.1947558,204.0239274,201.7467154,201.0572284,196.9191448,182.4338935,187.536961,184.0089552,181.0810642,162.6019807,149.4619193,152.3512108,146.1932029,149.108177,147.2558989,145.8084489,111.255093,105.9756926,100.7350605,98.09822524,97.77736665,96.33368583,91.20530046,89.58018844,88.38330002,85.81393185,83.21219671,84.2246274,82.82893571,83.19198023,84.28868,85.81238189,85.89439099,85.99162214,86.70030206,85.19767278,85.51172676,81.64224101,82.69474407
Non-Annex_I,Russia +,GEO,Georgia,N2O,6.876638664,7.123219963,7.357496446,7.760435215,8.107351465,7.993975945,7.991402085,8.129427157,8.202453657,8.301661526,8.184971871,8.056799724,7.666440661,7.486478071,7.52152618,7.317409695,7.101655379,7.027323895,6.813605436,6.650473465,6.315354757,5.99395181,5.772646433,5.575266131,5.280145268,4.367242699,4.753193994,5.256850313,4.615796942,4.771323748,4.844167171,3.723429188,4.618731815,4.926534959,4.951844149,4.973020754,5.074154994,5.115228742,4.989976669,5.514829728,5.529373605,5.642746562,5.829726098,6.123153592,6.147627138,5.870192695,5.833122963,5.660227,5.230977542,5.892397064,5.777621887,6.19411376
Non-Annex_I,Western_Africa,GHA,Ghana,N2O,3.07264612,3.092544872,3.25538041,3.228274708,3.482117495,3.416988024,3.383777934,3.320956448,3.321599869,3.337088306,3.421994432,3.532374925,3.585354916,3.607917306,3.838242283,3.96667751,4.054658113,4.252717239,4.348025951,4.59240989,4.409037517,4.67793641,4.68518549,4.811339131,4.929120243,5.015892986,5.288492792,5.478512382,5.754099516,5.915975228,5.920863468,5.974109229,6.050280108,6.130377861,6.170510613,6.329777205,6.60325941,6.740576608,7.126036199,7.48476038,7.717413163,8.079014024,8.54308188,8.866781133,9.118037538,9.394980156,9.717878579,10.0715723,10.3896065,10.83804345,11.18084417,11.55204678
Non-Annex_I,OECD_Europe,GIB,Gibraltar,N2O,0.007527372,0.007532953,0.006904283,0.007116521,0.006988531,0.007496153,0.007544559,0.007194569,0.007051713,0.00859678,0.009841188,0.00902984,0.009829405,0.009584727,0.009460991,0.009880762,0.010769479,0.011991841,0.013504665,0.013644873,0.013715133,0.016912757,0.019682338,0.020098818,0.022207893,0.021949018,0.022281906,0.022711027,0.023613013,0.024395711,0.025527075,0.026067101,0.026592712,0.027112056,0.028870415,0.029831646,0.031062407,0.030991904,0.031942359,0.034339231,0.034401448,0.033410511,0.03412532,0.036312783,0.038624176,0.04239259,0.043125016,0.045096248,0.047238909,0.043979636,0.039960168,0.040790935
Non-Annex_I,Western_Africa,GIN,Guinea,N2O,2.621553153,2.618619653,2.653506817,2.756579083,2.824434173,2.906295107,2.94581321,2.962373036,2.975981597,3.006777254,3.031663175,3.046035865,3.069086167,3.094078073,3.122444601,2.872231889,2.402653025,2.712396728,2.967855653,3.169696091,3.389462887,3.564223994,3.505219172,3.693490138,3.9098443,4.395549756,4.600168353,4.451673229,4.64845107,5.167907192,5.457950786,5.67396845,5.933393809,6.209142345,6.499111171,6.809820064,7.134310545,7.465293939,7.810744568,8.185026921,8.725544647,9.139496362,9.59226111,10.00602132,10.40957875,11.0051928,11.57699769,12.08684226,12.74422819,13.39162571,13.96818852,14.55604199
