crop,iso,irrtype,harvested.area
sorghum,moz,rfc_plus_irc,433673.7
sorghum,mrt,rfc_plus_irc,170806.2
sorghum,mwi,rfc_plus_irc,80337.9
sorghum,nam,rfc_plus_irc,17760.3
sorghum,ncl,rfc_plus_irc,74.6
sorghum,ner,rfc_plus_irc,3004771.1
sorghum,nga,rfc_plus_irc,6036620.2
sorghum,nic,rfc_plus_irc,45221.9
sorghum,omn,rfc_plus_irc,1885.5
sorghum,pak,rfc_plus_irc,234799.6
sorghum,pan,rfc_plus_irc,1572
sorghum,per,rfc_plus_irc,42.1
sorghum,png,rfc_plus_irc,1125.9
sorghum,prk,rfc_plus_irc,21904
sorghum,pry,rfc_plus_irc,17732.4
sorghum,pse,rfc_plus_irc,215.8
sorghum,rus,rfc_plus_irc,54975.8
sorghum,rwa,rfc_plus_irc,138789.4
sorghum,sau,rfc_plus_irc,84332.7
sorghum,sdn,rfc_plus_irc,7174046.25
sorghum,sen,rfc_plus_irc,164124.1
sorghum,sle,rfc_plus_irc,26621.5
sorghum,slv,rfc_plus_irc,91869.8
sorghum,som,rfc_plus_irc,341681.3
sorghum,srb,rfc_plus_irc,2527.111111
sorghum,svk,rfc_plus_irc,594.3
sorghum,swz,rfc_plus_irc,963.2
sorghum,syr,rfc_plus_irc,2174
sorghum,tcd,rfc_plus_irc,939422.8
sorghum,tgo,rfc_plus_irc,242030.1
sorghum,tha,rfc_plus_irc,30164.9
sorghum,tjk,rfc_plus_irc,123.6
sorghum,tun,rfc_plus_irc,2947.1
sorghum,twn,rfc_plus_irc,1509.9
sorghum,tza,rfc_plus_irc,749223.4
sorghum,uga,rfc_plus_irc,341500
sorghum,ukr,rfc_plus_irc,68290
sorghum,ury,rfc_plus_irc,46253.3
sorghum,usa,rfc_plus_irc,2302084
sorghum,uzb,rfc_plus_irc,2415
sorghum,ven,rfc_plus_irc,163660.5
sorghum,yem,rfc_plus_irc,500613.9
sorghum,zaf,rfc_plus_irc,68475.5
sorghum,zmb,rfc_plus_irc,24618.2
sorghum,zwe,rfc_plus_irc,257115.7
soybean,ago,rfc_plus_irc,16483.1
soybean,alb,rfc_plus_irc,263.1
soybean,arg,rfc_plus_irc,17144628.7
soybean,aus,rfc_plus_irc,28569.2
soybean,aut,rfc_plus_irc,30581.9
soybean,aze,rfc_plus_irc,19.2
soybean,bdi,rfc_plus_irc,3797.3
soybean,ben,rfc_plus_irc,36133.9
soybean,bfa,rfc_plus_irc,13304.8
soybean,bgd,rfc_plus_irc,39086
soybean,bgr,rfc_plus_irc,322.3
soybean,bih,rfc_plus_irc,4717.6
soybean,blz,rfc_plus_irc,745.4
soybean,bol,rfc_plus_irc,1078118.5
soybean,bra,rfc_plus_irc,23900994.8
soybean,btn,rfc_plus_irc,716.2
soybean,can,rfc_plus_irc,1491000
soybean,che,rfc_plus_irc,1197.2
soybean,chn,rfc_plus_irc,8306731.7
soybean,civ,rfc_plus_irc,747.4
soybean,cmr,rfc_plus_irc,10996.3
soybean,cod,rfc_plus_irc,37039.9
soybean,col,rfc_plus_irc,30661.8
soybean,cze,rfc_plus_irc,7338.4
soybean,deu,rfc_plus_irc,2555.555556
soybean,ecu,rfc_plus_irc,38565.3
soybean,egy,rfc_plus_irc,9650.6
soybean,esp,rfc_plus_irc,686.1
soybean,eth,rfc_plus_irc,15778.6
soybean,fra,rfc_plus_irc,44726.7
soybean,gab,rfc_plus_irc,3719.9
soybean,geo,rfc_plus_irc,912.7
soybean,grc,rfc_plus_irc,1581.8
soybean,gtm,rfc_plus_irc,13800
soybean,hnd,rfc_plus_irc,808.4
soybean,hrv,rfc_plus_irc,50132.9
soybean,hun,rfc_plus_irc,36715.1
soybean,idn,rfc_plus_irc,599239.4
soybean,ind,rfc_plus_irc,9784919
soybean,irn,rfc_plus_irc,78160.8
soybean,irq,rfc_plus_irc,44.3
soybean,ita,rfc_plus_irc,159853.1
soybean,jpn,rfc_plus_irc,137280
soybean,kaz,rfc_plus_irc,67260
soybean,ken,rfc_plus_irc,2297.2
soybean,kgz,rfc_plus_irc,154.4
soybean,khm,rfc_plus_irc,87385.3
soybean,kor,rfc_plus_irc,80223.9
soybean,lao,rfc_plus_irc,8775
soybean,lbr,rfc_plus_irc,7751.7
soybean,lka,rfc_plus_irc,3455.9
soybean,mar,rfc_plus_irc,985
soybean,mda,rfc_plus_irc,48186.9
soybean,mdg,rfc_plus_irc,83.4
soybean,mex,rfc_plus_irc,116792.7
soybean,mmr,rfc_plus_irc,154725.8
soybean,nga,rfc_plus_irc,601884
soybean,nic,rfc_plus_irc,2177.6
soybean,npl,rfc_plus_irc,24679.7
soybean,pak,rfc_plus_irc,122
soybean,pan,rfc_plus_irc,259.4
soybean,per,rfc_plus_irc,1644
soybean,phl,rfc_plus_irc,556.8
soybean,pol,rfc_plus_irc,262.2222222
soybean,prk,rfc_plus_irc,299500
soybean,pry,rfc_plus_irc,2658003.6
soybean,rus,rfc_plus_irc,1039740
soybean,rwa,rfc_plus_irc,49094.3
soybean,slv,rfc_plus_irc,2283.2
soybean,srb,rfc_plus_irc,156004.1111
soybean,sur,rfc_plus_irc,13.5
soybean,svk,rfc_plus_irc,16316.5
soybean,svn,rfc_plus_irc,167.7
soybean,syr,rfc_plus_irc,1132.2
soybean,tha,rfc_plus_irc,92173.3
soybean,tjk,rfc_plus_irc,109.5555556
soybean,tur,rfc_plus_irc,20821.9
soybean,twn,rfc_plus_irc,183.7
soybean,tza,rfc_plus_irc,4821.9
soybean,uga,rfc_plus_irc,118023.1
soybean,ukr,rfc_plus_irc,958333
soybean,ury,rfc_plus_irc,695933.5
soybean,usa,rfc_plus_irc,30226134.9
soybean,ven,rfc_plus_irc,23453.8
soybean,vnm,rfc_plus_irc,164154.7
soybean,zaf,rfc_plus_irc,319817
soybean,zmb,rfc_plus_irc,66896.8
soybean,zwe,rfc_plus_irc,55619.6
sugarbeet,afg,rfc_plus_irc,1571.4
sugarbeet,alb,rfc_plus_irc,2000
sugarbeet,arm,rfc_plus_irc,2280
sugarbeet,aut,rfc_plus_irc,45534.1
sugarbeet,aze,rfc_plus_irc,6150.9
sugarbeet,bel,rfc_plus_irc,67963.6
sugarbeet,bgr,rfc_plus_irc,437.1111111
sugarbeet,bih,rfc_plus_irc,17.11111111
sugarbeet,blr,rfc_plus_irc,97255
sugarbeet,can,rfc_plus_irc,11050
sugarbeet,che,rfc_plus_irc,19619.3
sugarbeet,chl,rfc_plus_irc,20008.3
sugarbeet,chn,rfc_plus_irc,208230
sugarbeet,col,rfc_plus_irc,1029
sugarbeet,cze,rfc_plus_irc,58488.1
sugarbeet,deu,rfc_plus_irc,383039.7
sugarbeet,dnk,rfc_plus_irc,39793
sugarbeet,ecu,rfc_plus_irc,618.6
sugarbeet,egy,rfc_plus_irc,134202.6
sugarbeet,esp,rfc_plus_irc,55491.7
sugarbeet,fin,rfc_plus_irc,16530
sugarbeet,fra,rfc_plus_irc,384077.6
sugarbeet,gbr,rfc_plus_irc,122165.4
sugarbeet,grc,rfc_plus_irc,17238.5
sugarbeet,hrv,rfc_plus_irc,25183.5
sugarbeet,hun,rfc_plus_irc,25499
sugarbeet,irl,rfc_plus_irc,4671.428571
sugarbeet,irn,rfc_plus_irc,107435.6
sugarbeet,irq,rfc_plus_irc,1464.4
sugarbeet,ita,rfc_plus_irc,82348.2
sugarbeet,jpn,rfc_plus_irc,63000
sugarbeet,kaz,rfc_plus_irc,8850
sugarbeet,kgz,rfc_plus_irc,8512.1
sugarbeet,lbn,rfc_plus_irc,322.8
sugarbeet,ltu,rfc_plus_irc,16696
sugarbeet,lva,rfc_plus_irc,3312.5
sugarbeet,mar,rfc_plus_irc,47146.3
sugarbeet,mda,rfc_plus_irc,29361.6
sugarbeet,mex,rfc_plus_irc,22.22222222
sugarbeet,mkd,rfc_plus_irc,496.2
sugarbeet,nld,rfc_plus_irc,76526
sugarbeet,pak,rfc_plus_irc,2078.6
sugarbeet,pol,rfc_plus_irc,219631.9
sugarbeet,prt,rfc_plus_irc,1938.1
sugarbeet,rus,rfc_plus_irc,929633.2
sugarbeet,srb,rfc_plus_irc,64645
sugarbeet,svk,rfc_plus_irc,20498.3
sugarbeet,svn,rfc_plus_irc,1304.555556
sugarbeet,swe,rfc_plus_irc,39791.9
sugarbeet,syr,rfc_plus_irc,21586.1
sugarbeet,tkm,rfc_plus_irc,21410
sugarbeet,tun,rfc_plus_irc,132
sugarbeet,tur,rfc_plus_irc,309101.2
sugarbeet,ukr,rfc_plus_irc,474215
sugarbeet,usa,rfc_plus_irc,478379.7
sugarbeet,ven,rfc_plus_irc,1222.7
sugarcane,ago,rfc_plus_irc,12597
sugarcane,arg,rfc_plus_irc,344118.9
sugarcane,aus,rfc_plus_irc,378544.4
sugarcane,bdi,rfc_plus_irc,2511.9
sugarcane,ben,rfc_plus_irc,1341.4
sugarcane,bfa,rfc_plus_irc,4595
sugarcane,bgd,rfc_plus_irc,126861
sugarcane,bhs,rfc_plus_irc,2277
sugarcane,blz,rfc_plus_irc,24393.7
sugarcane,bol,rfc_plus_irc,142918.1
sugarcane,bra,rfc_plus_irc,8501572.3
sugarcane,brb,rfc_plus_irc,7072.4
sugarcane,btn,rfc_plus_irc,437
sugarcane,caf,rfc_plus_irc,13431
sugarcane,chn,rfc_plus_irc,1661359.5
sugarcane,civ,rfc_plus_irc,24250
sugarcane,cmr,rfc_plus_irc,136077
sugarcane,cod,rfc_plus_irc,42519
sugarcane,cog,rfc_plus_irc,16131
sugarcane,col,rfc_plus_irc,392647.4
sugarcane,cpv,rfc_plus_irc,1335.6
sugarcane,cri,rfc_plus_irc,56241.1
sugarcane,cub,rfc_plus_irc,416590
sugarcane,dma,rfc_plus_irc,236
sugarcane,dom,rfc_plus_irc,92200.1
sugarcane,ecu,rfc_plus_irc,98888.8
sugarcane,egy,rfc_plus_irc,136926.1
sugarcane,esp,rfc_plus_irc,103.6666667
sugarcane,eth,rfc_plus_irc,22329.1
sugarcane,gab,rfc_plus_irc,4098
sugarcane,gha,rfc_plus_irc,5750
sugarcane,gin,rfc_plus_irc,5365
sugarcane,glp,rfc_plus_irc,11610.2
sugarcane,gnb,rfc_plus_irc,222
sugarcane,gtm,rfc_plus_irc,235937.3
sugarcane,guf,rfc_plus_irc,109.2
sugarcane,guy,rfc_plus_irc,45998.7
sugarcane,hnd,rfc_plus_irc,73874.4
sugarcane,hti,rfc_plus_irc,18611
sugarcane,idn,rfc_plus_irc,434214.3
sugarcane,ind,rfc_plus_irc,4676419
sugarcane,irn,rfc_plus_irc,71241.4
sugarcane,jam,rfc_plus_irc,28700
sugarcane,jpn,rfc_plus_irc,22390
sugarcane,ken,rfc_plus_irc,68473.2
sugarcane,khm,rfc_plus_irc,17597.6
sugarcane,lao,rfc_plus_irc,15468
sugarcane,lbr,rfc_plus_irc,25808
sugarcane,lka,rfc_plus_irc,15777.3
sugarcane,mar,rfc_plus_irc,12260.1
sugarcane,mdg,rfc_plus_irc,91400
sugarcane,mex,rfc_plus_irc,713971.3
sugarcane,mli,rfc_plus_irc,4919.1
sugarcane,mmr,rfc_plus_irc,155787.6
sugarcane,moz,rfc_plus_irc,39354.7
sugarcane,mtq,rfc_plus_irc,3924.6
sugarcane,mus,rfc_plus_irc,59640.8
sugarcane,mwi,rfc_plus_irc,24322
sugarcane,mys,rfc_plus_irc,7500.3
sugarcane,ner,rfc_plus_irc,4177.8
sugarcane,nga,rfc_plus_irc,58638
sugarcane,nic,rfc_plus_irc,58302.8
sugarcane,npl,rfc_plus_irc,62485
sugarcane,pak,rfc_plus_irc,1045170
sugarcane,pan,rfc_plus_irc,33686.8
sugarcane,per,rfc_plus_irc,75056.3
sugarcane,phl,rfc_plus_irc,404314.4
sugarcane,png,rfc_plus_irc,8105
sugarcane,prt,rfc_plus_irc,59.2
sugarcane,pry,rfc_plus_irc,96588.5
sugarcane,reu,rfc_plus_irc,24865
sugarcane,rwa,rfc_plus_irc,3625
sugarcane,sdn,rfc_plus_irc,68230.375
sugarcane,sen,rfc_plus_irc,7444
sugarcane,sle,rfc_plus_irc,1052
sugarcane,slv,rfc_plus_irc,66907.6
sugarcane,som,rfc_plus_irc,6012
sugarcane,sur,rfc_plus_irc,2895
sugarcane,swz,rfc_plus_irc,53138.1
sugarcane,tcd,rfc_plus_irc,4005
sugarcane,tha,rfc_plus_irc,1111946.8
sugarcane,tto,rfc_plus_irc,7800
sugarcane,twn,rfc_plus_irc,9791.5
sugarcane,tza,rfc_plus_irc,43409.6
sugarcane,uga,rfc_plus_irc,43971
sugarcane,ury,rfc_plus_irc,5820.2
sugarcane,usa,rfc_plus_irc,359149
sugarcane,vct,rfc_plus_irc,793
sugarcane,ven,rfc_plus_irc,112128.4
sugarcane,vnm,rfc_plus_irc,285230.5
sugarcane,zaf,rfc_plus_irc,309859
sugarcane,zmb,rfc_plus_irc,30281
sugarcane,zwe,rfc_plus_irc,42029.9
sunflower,afg,rfc_plus_irc,4427.6
sunflower,ago,rfc_plus_irc,16210.3
sunflower,alb,rfc_plus_irc,1294.6
sunflower,arg,rfc_plus_irc,1877398.7
sunflower,aus,rfc_plus_irc,40387.1
sunflower,aut,rfc_plus_irc,26103.3
sunflower,aze,rfc_plus_irc,10168.2
sunflower,bgr,rfc_plus_irc,737337.8
sunflower,bih,rfc_plus_irc,293.4
sunflower,blr,rfc_plus_irc,10736.8
sunflower,bol,rfc_plus_irc,181620.8
sunflower,bra,rfc_plus_irc,80666.1
sunflower,bwa,rfc_plus_irc,5689.4
sunflower,can,rfc_plus_irc,52040
sunflower,che,rfc_plus_irc,4154.4
sunflower,chl,rfc_plus_irc,3409.4
sunflower,chn,rfc_plus_irc,931632
sunflower,cze,rfc_plus_irc,28135.7
sunflower,deu,rfc_plus_irc,24683.4
sunflower,dza,rfc_plus_irc,169.5
sunflower,egy,rfc_plus_irc,11480.2
sunflower,esp,rfc_plus_irc,727552.8
sunflower,fra,rfc_plus_irc,670457.2
sunflower,geo,rfc_plus_irc,19490
sunflower,grc,rfc_plus_irc,39237.1
sunflower,hrv,rfc_plus_irc,33735
sunflower,hun,rfc_plus_irc,552984
sunflower,ind,rfc_plus_irc,1358900
sunflower,irn,rfc_plus_irc,68600
sunflower,irq,rfc_plus_irc,6012.2
sunflower,isr,rfc_plus_irc,3344.9
sunflower,ita,rfc_plus_irc,120820.2
sunflower,kaz,rfc_plus_irc,621821.6
sunflower,ken,rfc_plus_irc,13300
sunflower,kgz,rfc_plus_irc,46186.4
sunflower,mar,rfc_plus_irc,33734.6
sunflower,mda,rfc_plus_irc,270337.3
sunflower,mex,rfc_plus_irc,2376.7
sunflower,mkd,rfc_plus_irc,4208.6
sunflower,mmr,rfc_plus_irc,663835.2
sunflower,moz,rfc_plus_irc,24000
sunflower,mwi,rfc_plus_irc,10324.1
sunflower,nam,rfc_plus_irc,137.1
sunflower,pak,rfc_plus_irc,281804
sunflower,pol,rfc_plus_irc,3009
sunflower,prt,rfc_plus_irc,17068.1
sunflower,pry,rfc_plus_irc,89584.9
sunflower,pse,rfc_plus_irc,7.6
sunflower,rus,rfc_plus_irc,6012765.6
sunflower,sdn,rfc_plus_irc,93296.7
sunflower,srb,rfc_plus_irc,175501.1111
sunflower,svk,rfc_plus_irc,84499
sunflower,svn,rfc_plus_irc,239.4
sunflower,syr,rfc_plus_irc,7116.3
sunflower,tha,rfc_plus_irc,30931.3
sunflower,tjk,rfc_plus_irc,3447.2
sunflower,tun,rfc_plus_irc,9111.4
sunflower,tur,rfc_plus_irc,603730
sunflower,tza,rfc_plus_irc,555112.9
sunflower,uga,rfc_plus_irc,200430
sunflower,ukr,rfc_plus_irc,4411112
sunflower,ury,rfc_plus_irc,32819.5
sunflower,usa,rfc_plus_irc,764269.6
sunflower,uzb,rfc_plus_irc,10029.9
sunflower,ven,rfc_plus_irc,36802.4
sunflower,zaf,rfc_plus_irc,509333
sunflower,zmb,rfc_plus_irc,42425.7
sunflower,zwe,rfc_plus_irc,41199.9
wheat,afg,rfc_plus_irc,2427066.8
wheat,ago,rfc_plus_irc,3780.1
wheat,alb,rfc_plus_irc,75113.2
wheat,are,rfc_plus_irc,8.1
wheat,arg,rfc_plus_irc,4456537.7
wheat,arm,rfc_plus_irc,96980.7
wheat,aus,rfc_plus_irc,13065369.6
wheat,aut,rfc_plus_irc,298965.3
wheat,aze,rfc_plus_irc,634388.3
wheat,bdi,rfc_plus_irc,9972.8
wheat,bel,rfc_plus_irc,206917.2
wheat,bgd,rfc_plus_irc,415358.6
wheat,bgr,rfc_plus_irc,1156194.7
wheat,bih,rfc_plus_irc,66163.5
wheat,blr,rfc_plus_irc,562719.5
wheat,bol,rfc_plus_irc,164185.4
wheat,bra,rfc_plus_irc,2172377.1
wheat,btn,rfc_plus_irc,4033.3
wheat,bwa,rfc_plus_irc,97.125
wheat,can,rfc_plus_irc,9360470
wheat,che,rfc_plus_irc,90547.1
wheat,chl,rfc_plus_irc,280398.3
wheat,chn,rfc_plus_irc,23917602.7
wheat,cmr,rfc_plus_irc,594.1
wheat,cod,rfc_plus_irc,7081.8
wheat,col,rfc_plus_irc,12506.3
wheat,cyp,rfc_plus_irc,6697.4
wheat,cze,rfc_plus_irc,822289.2
wheat,deu,rfc_plus_irc,3167059.6
wheat,dnk,rfc_plus_irc,678310
wheat,dza,rfc_plus_irc,1681508
wheat,ecu,rfc_plus_irc,9514.2
wheat,egy,rfc_plus_irc,1299607
wheat,eri,rfc_plus_irc,24075.5
wheat,esp,rfc_plus_irc,1983213.3
wheat,est,rfc_plus_irc,114853.4
wheat,eth,rfc_plus_irc,1532782.7
wheat,fin,rfc_plus_irc,223020
wheat,fra,rfc_plus_irc,5408149.5
wheat,gbr,rfc_plus_irc,1883821
wheat,geo,rfc_plus_irc,52029.8
wheat,grc,rfc_plus_irc,665253.2
wheat,gtm,rfc_plus_irc,1133.3
wheat,hnd,rfc_plus_irc,2264.5
wheat,hrv,rfc_plus_irc,169965.9
wheat,hun,rfc_plus_irc,1085122
wheat,ind,rfc_plus_irc,28487600
wheat,irl,rfc_plus_irc,86440
wheat,irn,rfc_plus_irc,6454161.2
wheat,irq,rfc_plus_irc,1500988.8
wheat,isr,rfc_plus_irc,70539
wheat,ita,rfc_plus_irc,1945321.6
wheat,jor,rfc_plus_irc,20099.8
wheat,jpn,rfc_plus_irc,210900
wheat,kaz,rfc_plus_irc,12970490
wheat,ken,rfc_plus_irc,142637.3
wheat,kgz,rfc_plus_irc,372783
wheat,kor,rfc_plus_irc,6328.9
wheat,kwt,rfc_plus_irc,131.7
wheat,lbn,rfc_plus_irc,42154
wheat,lby,rfc_plus_irc,146400
wheat,lso,rfc_plus_irc,16366.9
wheat,ltu,rfc_plus_irc,504250
wheat,lva,rfc_plus_irc,288940
wheat,mar,rfc_plus_irc,2975293
wheat,mda,rfc_plus_irc,343696.8
wheat,mdg,rfc_plus_irc,4075.4
wheat,mex,rfc_plus_irc,686306
wheat,mkd,rfc_plus_irc,86414.2
wheat,mli,rfc_plus_irc,6613.1
wheat,mlt,rfc_plus_irc,2810.4
wheat,mmr,rfc_plus_irc,99803.1
wheat,mne,rfc_plus_irc,773.3333333
wheat,mng,rfc_plus_irc,219299.7
wheat,moz,rfc_plus_irc,12301.8
wheat,mrt,rfc_plus_irc,1363.8
wheat,mwi,rfc_plus_irc,1548.1
wheat,nam,rfc_plus_irc,2079.7
wheat,ncl,rfc_plus_irc,9.8
wheat,ner,rfc_plus_irc,4090.9
wheat,nga,rfc_plus_irc,64900
wheat,nld,rfc_plus_irc,147652.6
wheat,nor,rfc_plus_irc,77940.5
wheat,npl,rfc_plus_irc,722460.6
wheat,nzl,rfc_plus_irc,47345.3
wheat,omn,rfc_plus_irc,497.9
wheat,pak,rfc_plus_irc,8754740.2
wheat,per,rfc_plus_irc,147420.6
wheat,pol,rfc_plus_irc,2234860
wheat,prk,rfc_plus_irc,65470
wheat,prt,rfc_plus_irc,70854
wheat,pry,rfc_plus_irc,472923.6
wheat,pse,rfc_plus_irc,16283.5
wheat,qat,rfc_plus_irc,14.4
wheat,rus,rfc_plus_irc,23896778.2
wheat,rwa,rfc_plus_irc,36430.6
wheat,sau,rfc_plus_irc,273651.5
wheat,sdn,rfc_plus_irc,244968.25
wheat,som,rfc_plus_irc,2670.3
wheat,srb,rfc_plus_irc,552333
wheat,svk,rfc_plus_irc,367748.9
wheat,svn,rfc_plus_irc,32506.8
wheat,swe,rfc_plus_irc,377051.5
wheat,swz,rfc_plus_irc,277.2
wheat,syr,rfc_plus_irc,1566676.2
wheat,tcd,rfc_plus_irc,6696.2
wheat,tha,rfc_plus_irc,1088.7
wheat,tjk,rfc_plus_irc,317162.2
wheat,tkm,rfc_plus_irc,750500
wheat,tun,rfc_plus_irc,706920
wheat,tur,rfc_plus_irc,8124633
wheat,tza,rfc_plus_irc,90756.5
wheat,uga,rfc_plus_irc,12000
wheat,ukr,rfc_plus_irc,6298760
wheat,ury,rfc_plus_irc,392481.5
wheat,usa,rfc_plus_irc,19724400.7
wheat,uzb,rfc_plus_irc,1419588.7
wheat,ven,rfc_plus_irc,591.6
wheat,yem,rfc_plus_irc,123937.7
wheat,zaf,rfc_plus_irc,627230
wheat,zmb,rfc_plus_irc,27575.6
wheat,zwe,rfc_plus_irc,24981.2
wheat,twn,rfc_plus_irc,1
