Content:,Emissions by country and main source category
Compound:,CO2
Start year:,1970
End year:,2021
Unit:,kt
"Reference: European Commission, Joint Research Centre (EC-JRC)/Netherlands Environmental Assessment Agency (PBL). Emissions Database for Global Atmospheric Research (EDGAR), release EDGAR v7.0_GHG (1970 - 2021) of September 2022. For the energy related sectors the activity data are mainly based on IEA data from IEA (2021) World Energy Balances, www.iea.org/statistics, All rights reserved, as modified by Joint Research Centre, European Commission.",
Users of the data are obliged to acknowledge the source of the data with a reference to the EDGARv7.0_GHG website (https://edgar.jrc.ec.europa.eu/dataset_ghg70) to Crippa et. al. (2022) and to the DOI (https://data.europa.eu/doi/10.2904/JRC_DATASET_EDGAR),
Data download:,https://edgar.jrc.ec.europa.eu
,
IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,Substance,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021
Non-Annex_I,Western_Africa,GMB,Gambia,CO2,426.8302053,427.1728094,426.640647,432.5775884,437.7655416,458.8280755,456.9981542,473.5105284,497.2905236,500.1136766,536.4174772,541.1802589,541.2552949,542.5822904,559.5076146,585.9734356,600.5759152,690.4886485,699.4192205,702.5040945,782.8579778,831.976256,850.6648249,868.8297468,861.4082818,878.2702651,872.6158117,872.7855631,893.7381895,952.0438927,1174.565667,1205.229896,1213.603445,1251.882359,1294.927689,1311.701306,1359.039837,1390.613017,1452.823273,1576.163636,1599.218716,1507.369729,1573.853957,1601.85985,1652.686404,1720.663235,1724.005681,1749.709936,1753.925069,1824.752992,1843.563912,1890.676247
Non-Annex_I,Western_Africa,GNB,Guinea-Bissau,CO2,1069.052342,1076.14082,1117.402924,1162.473675,1225.514026,1316.887034,1406.45618,1531.378334,1557.491057,1645.520898,1790.054161,1841.30246,1955.389885,1995.613443,2002.777022,2017.350432,2075.43434,2211.492815,2262.864377,2312.299173,2634.656452,2693.264782,2711.471923,2733.722522,2693.652796,2789.09092,2762.105991,2763.089136,2845.797806,3069.812683,3167.577697,3169.158023,3236.356673,3340.839128,3415.435527,3483.061862,3524.751506,3615.49342,3687.758629,3803.188527,3855.632163,3864.723128,4110.265228,4222.711553,4275.88142,4403.956954,4557.692359,4571.535904,4686.639498,4774.537193,4878.931723,4916.700763
Non-Annex_I,Western_Africa,GNQ,Equatorial Guinea,CO2,96.87119788,97.22003294,103.1185557,80.60728631,87.15445765,90.72144536,94.70987434,95.37224526,131.0880257,128.5561742,133.3042705,153.1179431,142.2868002,121.0043946,124.276876,128.6070805,134.9834072,137.9946674,151.1858882,170.3646333,168.7354944,174.2068002,174.6400729,175.6171572,1307.221666,1381.050237,1493.995832,2016.909784,2391.980876,2619.816847,3150.231892,4223.302141,5512.885852,6024.892993,7198.077992,9341.234136,10413.93883,9590.160454,10820.32083,10721.19982,10952.95125,11532.44914,11139.74337,10470.15561,9180.249474,7801.722028,7882.133281,7010.065007,7670.592285,6757.417934,6869.478819,7212.34564
Annex_I,OECD_Europe,GRC,Greece,CO2,32662.03894,33720.48011,40521.81752,43118.52825,42397.17525,44410.30112,49438.12017,51492.82011,54302.35826,57146.57588,57433.34692,57124.68307,58268.81541,61552.61933,63063.37641,66318.87915,66055.08911,71475.68219,75995.67881,80569.12131,83640.65175,83968.75757,85865.31977,85330.1947,86891.96283,89895.79723,89817.37056,90852.46366,94282.16546,94566.38206,101923.4631,104005.222,104087.4423,107590.7965,107416.6355,109802.1098,108552.4891,112918.5264,108395.6727,102216.0023,95265.81156,93180.74487,89143.06105,80861.92831,78069.01492,76742.57114,74974.77889,75186.56969,73314.74205,68275.35668,57629.25105,58829.17533
Non-Annex_I,Rest Central America,GRD,Grenada,CO2,47.02921049,46.57769596,52.08022668,53.89273093,48.99781418,56.30031696,52.36491825,56.85786705,57.54600711,54.77600586,54.37794698,70.70004044,64.20553925,65.54013735,74.94211218,72.79446206,81.65950112,103.3635795,107.4992944,98.61161926,139.9585764,147.2713447,158.9331734,173.0487512,191.4220575,171.3760532,184.9133282,229.8785109,206.3660117,218.6554334,238.6281323,245.516404,276.4152593,419.1883501,406.0362148,411.345472,429.3159873,444.7715028,448.3213544,467.4883248,491.7716109,559.1777299,581.8270991,609.2592959,567.1916303,559.62656,574.4704574,371.2139586,389.7557117,385.0889609,319.7965715,354.8389268
Annex_I,OECD_Europe,GRL,Greenland,CO2,2.380853438,2.440803259,2.490668974,2.53101987,2.56349015,2.589525628,2.613812879,2.62561874,2.634437086,2.64967915,2.682435292,2.711803478,2.751667181,2.795514904,2.843197307,2.889684422,2.934642886,2.973886674,3.003495621,3.038151258,3.065512998,3.092340091,3.113186697,3.132189346,3.14873174,3.166900432,3.187915905,3.205745104,3.229960151,3.256696039,3.289667989,3.317718475,3.34819447,3.38085731,633.7210128,639.7132199,653.4581046,646.0714288,664.9349705,577.752554,671.8281899,713.3070635,569.7607861,564.4225815,507.4878124,545.8474524,541.2532658,530.5905574,533.2980739,533.3058123,475.6594564,485.8419711
Non-Annex_I,Rest Central America,GTM,Guatemala,CO2,20105.03624,20085.71479,20650.3764,21166.01472,21580.07911,23479.21222,24266.30337,24905.27552,25170.0423,25701.77421,25040.43212,24878.1638,25085.94932,24186.17468,24809.46176,25239.46849,25120.3497,25875.3295,26104.86429,26822.46393,27820.39852,29450.34967,31921.71161,32892.20169,32190.10351,36388.69458,36021.33434,37907.71339,42806.73333,44897.21084,39714.11984,40321.8887,47885.94186,47184.49353,51454.75754,48033.54455,37813.67372,39794.93671,38941.54943,51283.68116,44628.06675,59497.20478,45745.70138,47778.70524,50567.07569,53382.96046,56759.30988,55391.83929,57705.20576,59397.36092,57682.19915,60227.72512
Non-Annex_I,Rest South America,GUF,French Guiana,CO2,448.2688308,517.1651302,521.674448,531.6992453,495.4259944,538.669726,508.0659538,540.372819,565.4178956,545.3376475,541.8624737,518.4521978,574.6546405,585.0496326,554.5293764,567.3576523,647.353906,699.3463142,772.2330051,800.0960177,946.4012747,1018.463785,939.2387587,1118.079836,1112.540196,1218.917549,1261.460168,1245.88486,1292.188553,1392.530884,1006.468336,1069.213445,1065.611473,1326.499236,1382.518795,1299.357454,1250.253996,1287.122124,1241.953968,1501.912504,1814.635371,1709.4117,1605.405002,1687.382017,1767.463145,1797.601913,1900.098281,1904.042283,1930.251859,1953.869648,1929.36549,1991.649669
Non-Annex_I,Rest South America,GUY,Guyana,CO2,5579.550369,5651.777262,5558.549131,5775.86347,5729.643872,5972.424719,6042.354136,5842.623331,6228.252117,6121.667103,6338.115147,6781.778462,6690.255859,6099.893032,6155.754587,6161.379497,6103.686269,5958.0905,5727.289982,5462.204284,5413.384025,4829.325591,4810.703539,4851.329836,5211.632014,5402.177655,5494.823882,5695.76642,5723.700315,5811.478567,6019.891609,6261.107876,6963.205097,6620.970227,7147.836903,6010.365303,5899.743816,6195.250143,5929.092032,5861.541903,5858.580964,6743.322506,6101.049181,5571.98902,5466.295856,5654.957901,5753.553413,5757.094022,5078.311757,4532.724141,4377.619463,4273.553953
Non-Annex_I,China +,HKG,Hong Kong,CO2,9631.227371,9668.654114,9931.772694,10015.92025,11451.92918,11305.68631,13134.1532,15224.80893,16217.22503,15154.05885,15555.26616,16618.33843,19035.31815,22400.68271,24637.47643,25646.64709,29342.14693,29795.50579,32832.03778,34143.36118,35127.90256,38343.35632,42746.65614,43671.95688,37182.63651,37714.55887,35255.69088,34127.16169,42283.4864,45242.05085,41567.53385,41555.04868,40679.07907,44231.11207,40455.63584,42708.82862,42201.56616,44406.35504,43138.58879,45215.092,42302.47089,45373.2421,44709.8175,46280.87316,47637.98566,44383.15552,45225.78862,44301.95419,44231.70381,43743.10097,33151.50167,33600.29187
Non-Annex_I,Rest Central America,HND,Honduras,CO2,7784.494465,7793.422078,7945.552832,8134.37366,8215.97095,8446.626714,8634.684137,8986.955127,9153.924931,9379.169372,9776.478244,9784.423025,9858.634181,10260.89011,10369.47593,10219.9584,10273.30733,10676.58293,10893.76203,11303.99783,11377.47041,11107.00388,11516.40056,11733.06824,12125.22417,13044.98899,13628.78723,14695.43734,15651.60659,13977.40875,13944.59063,15389.24077,16754.81465,18516.32037,20262.10979,20840.40052,22773.68072,24925.12242,22827.69232,23004.56307,22941.37093,23273.92384,24376.12344,24297.24832,24839.13341,24853.57318,26018.93361,26929.37026,20550.93829,21324.79178,19718.74906,20317.24516
Annex_I,Central Europe,HRV,Croatia,CO2,26223.02458,25925.58741,25109.65656,26727.07894,27634.29592,27553.90459,27555.57988,27884.66213,28688.6222,31370.11329,28812.03635,28230.2001,28926.62562,30865.49013,29397.14832,30220.17075,32524.16031,29836.29668,32114.45566,32881.99851,29257.57031,23950.19288,21509.38624,22317.32067,21274.22749,22009.30737,22643.7717,24177.48086,25376.61228,25212.97351,24195.6027,25723.18224,26561.92856,28547.65541,28830.46712,29317.4166,29375.67206,30807.67383,29683.17838,27653.28936,27178.83442,26541.50808,25102.52247,24731.01055,23366.81574,24321.53748,24629.33032,25027.9165,24255.98657,24694.94071,23526.65301,24349.02294
Non-Annex_I,Rest Central America,HTI,Haiti,CO2,8172.680961,8197.753244,8335.858522,8406.683725,8596.870245,8717.02297,9057.824515,9229.070404,9479.634484,9686.892492,9837.049349,9084.066315,9282.184845,9451.033021,9466.60854,9522.565035,8811.833403,8895.648622,9020.152906,9064.051622,9561.386242,9657.737861,9635.965032,9584.393629,9223.85483,10064.77151,10363.65463,10819.90345,10926.16985,11139.73068,11314.07099,11481.53109,11698.26279,11827.10059,12013.22455,12339.94974,12658.20843,13313.78822,12626.78804,12944.94869,13662.56924,14353.48086,14296.61179,14610.04168,14898.80068,15385.65474,15594.46091,15695.40081,15852.14496,15968.56456,15514.02144,15821.61031
Annex_I,Central Europe,HUN,Hungary,CO2,69914.49318,72068.84833,74381.14243,79708.08051,81816.03947,82563.68299,86877.9027,90672.28657,98078.94481,96794.436,96280.46219,95019.34491,95367.06632,91496.86623,93925.671,92855.62244,90871.21559,92093.4974,87040.44908,85491.50167,77041.25546,73871.66555,66219.26068,66825.25807,67141.76437,66584.18838,67643.62207,66705.63526,66348.36883,66351.49237,63071.72237,65337.75687,63975.5491,66320.57956,65791.70219,69055.24251,68508.45598,67334.88302,67749.38574,63413.06117,64837.70372,64482.46253,61092.7364,59362.76065,58844.33221,62161.75254,63021.81784,65112.828,64439.35013,64458.0105,62845.83023,63897.93422
Non-Annex_I,Indonesia +,IDN,Indonesia,CO2,203045.2924,204432.2339,209900.1291,220805.6775,227374.7315,229810.6537,235055.5773,257217.6353,276793.2361,285075.6778,289831.162,301416.6414,302084.865,307481.9787,315974.3555,326779.0934,343052.9498,347501.3801,362162.2774,372707.2397,433928.3472,449723.0778,467304.9298,487121.4801,500258.9954,528014.6302,545631.3303,571666.2962,571861.1545,590567.9458,601574.9335,620934.5374,632612.1148,660755.0203,674222.7885,677613.9651,704925.1469,722364.6964,726398.3243,729258.9397,744530.6677,797695.2528,803126.4884,763230.1716,794700.7507,787171.6229,776928.837,808317.9504,871080.2117,900561.7136,843630.9851,853089.2887
Non-Annex_I,India +,IND,India,CO2,761092.3738,760433.4258,773179.1764,788978.3604,807669.6442,839495.4035,858882.9144,879749.3385,875253.7474,889614.9068,916304.6414,956487.215,975322.5337,1015894.069,1056444.684,1080026.022,1122893.554,1158786.555,1209921.99,1259245.26,1299292.026,1356720.726,1376209.583,1420642.558,1489160.884,1536955.58,1610984.08,1664579.436,1688755.573,1758326.621,1795793.954,1822282.223,1826287.885,1869899.825,1965262.306,2035354.888,2153233.395,2299418.282,2398915.408,2517925.264,2659131.474,2789391.419,2962842.034,3063021.677,3229682.131,3268229.131,3326725.659,3505695.222,3675883.259,3645443.566,3475954.979,3725277.383
Annex_I,OECD_Europe,IRL,Ireland,CO2,21207.54307,23711.80362,23340.4687,22905.00158,24749.6404,23298.71051,23872.00839,25507.13231,25312.00622,29672.13399,28550.1819,28341.46722,28065.73105,27664.64589,27720.17378,29297.77105,30239.55313,31843.30827,30968.75481,31994.09176,33463.57318,33949.68134,33743.67565,34063.13159,35222.20518,35893.77332,37232.74671,38486.14292,40904.42701,42368.01825,44978.2256,47229.67167,46056.56222,45831.23137,46308.86706,48516.24923,49156.76561,48480.31766,47916.4565,43126.38586,42997.08377,39189.68484,39565.1437,38573.99342,38663.70657,40283.2754,41984.73121,41191.3673,41330.69825,39425.65059,35621.23225,37811.96989
Non-Annex_I,Middle_East,IRN,"Iran, Islamic Republic of",CO2,81607.28411,87426.2779,97183.60203,115301.5755,122315.453,123682.2512,142707.0881,149691.4278,146658.4974,136225.7957,116374.374,115684.9082,141105.0518,159606.2125,157620.4538,167951.2221,156849.6374,165580.8635,167225.4468,177960.5677,207214.1182,228132.5538,244258.6526,243243.2641,277558.2394,281678.5006,294968.6941,306543.2859,305988.0069,337336.5153,355293.1276,368240.7001,386127.3225,412346.8802,440750.9,470454.174,507704.1562,540141.0483,552897.8143,574440.1694,578014.6086,587135.8197,593859.099,614182.6567,638028.2335,631609.7674,645053.8636,667370.5648,680321.5468,672033.5759,693098.031,713065.6293
Non-Annex_I,Middle_East,IRQ,Iraq,CO2,24154.88934,27919.19803,28646.4371,30456.00916,32920.42162,37370.00401,47016.34931,42926.98469,47373.69929,58302.62563,52690.82681,36953.24719,39192.90329,43000.00573,47949.79423,55894.13186,62363.50202,61802.94582,66654.95107,73962.75219,70677.92555,55772.05661,77155.62176,101690.5856,111295.5244,110350.618,101994.4779,122125.1246,95252.99938,75051.03163,89340.80597,101482.4422,96697.20304,84384.05484,91652.36282,88824.57616,86352.1124,79931.28781,91277.34351,97540.73229,112976.8403,117401.2064,134635.1316,145294.3876,140455.1978,138430.53,149565.0977,162652.0038,170791.0633,184164.3641,168919.6584,180727.124
Annex_I,OECD_Europe,ISL,Iceland,CO2,1949.222413,2047.869809,2261.311329,2598.121745,2539.468668,2383.512095,2405.755708,2476.028167,2551.255094,2639.071729,2444.97125,2355.02512,1996.076596,2035.707347,2260.733842,2150.084957,2157.989562,2196.7378,2315.333739,2318.865707,2356.956582,2309.562221,2322.266274,2424.636814,2533.729882,2459.302086,2727.50186,2642.285939,2727.261873,2757.112839,2872.88517,2978.048801,3150.402122,3122.505391,3212.362226,3183.169201,3290.367327,3517.750332,3814.682381,3848.725095,3755.378079,3623.321808,3672.267474,3803.675349,3628.057716,3757.172988,3233.757396,3382.168157,3366.853191,3320.855994,2778.390014,2977.405096
Non-Annex_I,Middle_East,ISR,Israel,CO2,15067.99148,15122.95968,15977.41652,17043.28201,17515.83247,18394.58811,18367.46307,19165.7421,20364.04447,20732.4012,20634.81824,21467.7987,22678.80732,23493.7248,24266.92442,25950.88927,28280.00139,30934.5707,32733.94927,34005.39973,35479.318,36089.49289,38651.60571,42357.55497,45294.69979,48449.43186,51559.63845,53224.70208,53825.25353,55219.68522,59585.8945,59587.87078,62869.50875,64644.29115,64529.1293,62453.31711,65598.81087,68004.02487,68352.15509,67562.97592,72495.69995,71699.7209,78181.54266,68840.58046,66560.65449,68415.84087,67901.11658,68118.65758,63705.74571,64853.0322,60150.48161,59839.06218
Annex_I,OECD_Europe,ITA,Italy,CO2,322984.3095,336188.7146,353402.7382,375556.8604,383114.2538,365641.9191,392161.7373,381771.8712,389676.5567,405892.2263,408709.4679,397960.5636,389400.1083,384981.9061,391466.0254,390314.5125,392323.6973,411976.0054,417515.7251,434826.0474,437886.2381,437434.1458,435703.841,428778.2551,423416.6224,448452.307,443458.2394,447444.4396,458543.2556,466167.1832,469809.0773,470178.3171,482570.9991,508847.1349,519187.6141,527207.1675,525231.6279,525347.6944,518958.174,468378.2255,478586.954,461952.5153,449368.0044,420478.9017,399304.7784,411744.3877,406716.4236,405164.6346,398485.1695,391244.2138,354831.291,378734.2537
Non-Annex_I,Rest Central America,JAM,Jamaica,CO2,11662.98246,11652.75634,11644.67132,12000.62656,12390.6635,10891.70932,10080.30744,10563.27384,10875.55997,10367.8203,10094.79127,9966.554582,9019.234119,9066.918487,8654.530118,7947.539715,7731.069106,7868.35495,8207.020801,9773.071314,10904.85248,11106.03836,11793.38046,11791.56019,11898.68855,12054.92204,12715.97882,12887.39657,12692.91783,13249.81373,13258.64022,13512.34997,13117.7016,13181.37421,13486.78781,12735.33521,14731.88909,14398.71823,11874.58245,10541.93846,8776.039351,9120.974105,8376.688052,8788.735117,9091.359743,8663.962565,8723.773779,8270.983047,10080.77299,9682.175545,8411.142614,9232.412015
Non-Annex_I,Middle_East,JOR,Jordan,CO2,2806.719775,2876.805866,2448.958674,2666.090153,2995.672349,3208.086815,3839.605607,3964.518786,4792.841491,5084.729003,6508.934158,7464.393568,7895.975749,9137.410741,9973.582953,10205.3593,10820.50117,12104.44517,11666.36552,9566.773841,10149.28054,10156.36837,12047.57634,12495.60174,13062.84709,13875.5736,14187.18864,14684.23557,14898.01347,14898.69906,16531.47814,16570.2064,17293.96675,17719.75252,19082.10405,20374.52764,20609.45211,21405.65896,20538.83677,21112.67571,20649.25824,21071.59195,24584.51372,24158.30478,25898.08088,25688.59599,25496.88118,26872.44895,25510.30095,25550.67917,23904.48386,24688.75028
Annex_I,Japan,JPN,Japan,CO2,873940.606,871222.7112,917322.3775,1031522.127,1030180.962,974785.6775,1005428.445,1030449.376,1030734.495,1056694.318,1030792.241,1008558.422,981919.0926,984846.0045,1054346.585,1028704.139,1025509.962,1032839.239,1106529.852,1137885.758,1208316.149,1218888.143,1224361.234,1213747.229,1266721.183,1279235.432,1292661.084,1280437.049,1230933.745,1269173.175,1290275.962,1273287.759,1312769.624,1321267.195,1319153.905,1330556.116,1309211.334,1348646.385,1275334.981,1207878.749,1274994.408,1327065.638,1363827.947,1378341.118,1331855.347,1293829.349,1275750.372,1267297.312,1230788.849,1196838.752,1109159.886,1138655.382
Non-Annex_I,Asia-Stan,KAZ,Kazakhstan,CO2,164413.4114,164062.7598,175028.5054,188556.4761,196959.7988,212023.8075,212069.7463,215831.1552,237408.9326,240720.6524,254832.0184,246249.1125,234855.2028,228303.9096,220894.4824,216058.7231,211474.4733,221655.0447,229976.1615,228399.8416,259423.8196,268863.2905,274371.0083,233391.9586,209774.9888,185198.8553,162954.7163,142100.1822,144316.1368,133149.0751,134578.3519,132538.844,147089.2555,162732.1566,174912.3719,186050.8302,207578.5773,219345.0818,257717.6173,231330.7738,247055.4113,266727.1071,261200.825,278509.0908,232363.1402,204666.4698,216871.8093,229554.4214,231272.6591,227203.0463,217777.4802,215240.2566
Non-Annex_I,Eastern_Africa,KEN,Kenya,CO2,20705.28336,20708.16971,21299.5226,21909.27048,22440.91508,22879.04861,23960.62363,24829.67699,25406.82299,25964.2104,26874.22407,27528.24484,27891.03687,28276.93472,29588.86208,30541.12802,31956.77547,32928.55877,33725.1433,34896.68017,35529.91279,35836.61529,36059.24592,36782.44544,36850.24646,38883.65069,40232.7352,40891.91674,42786.00328,44080.37591,44938.0624,44657.7564,47060.56886,46192.2941,49237.98757,50840.49473,52695.08243,53751.51815,55786.86706,59124.72714,61075.83284,62592.33131,62684.49207,66139.65786,67883.4922,71588.06521,74582.6382,75320.16907,74213.24352,80197.98815,75531.88317,76517.75275
Non-Annex_I,Asia-Stan,KGZ,Kyrgyzstan,CO2,15201.25032,15224.07745,16129.96006,16989.21982,17704.204,18723.40083,19258.5617,19749.99675,22575.18093,23051.19163,24317.11229,23509.96181,22449.39041,21347.92303,20395.41803,19862.37691,19740.40362,21333.20067,22018.38012,22101.37907,24017.68092,21573.49519,14269.55399,10570.31902,6957.717463,4983.047917,6235.399573,6231.043726,6565.52045,5323.490265,5191.513806,4499.069143,5506.43511,6112.22007,6091.5812,5829.10061,5822.609943,6957.50401,8019.209528,7311.961391,6885.848154,8154.560443,10532.57163,9974.876367,10195.8354,10803.95687,10279.25694,10072.72471,11921.43504,10787.3521,10086.32214,11041.69816
Non-Annex_I,Southeastern Asia,KHM,Cambodia,CO2,15998.83109,13306.42546,11116.24624,8642.483174,7518.839001,8948.807621,9204.753763,9056.72667,8893.245797,7741.05427,10932.38336,10265.25785,11683.65742,11950.84417,9255.968592,11503.20204,12022.45956,11411.58271,13415.78185,13702.67761,13810.34643,13319.24212,13028.49866,13626.10143,12562.16561,19725.0932,19955.7571,20461.73364,21521.46593,22596.82787,22321.40164,22987.02867,22786.39149,24794.20219,24167.02463,27378.82416,28404.20795,29898.00453,31072.56383,32385.81635,33712.71604,35182.47177,36386.58154,36691.66552,37886.72669,39566.37505,42946.88872,45352.48359,47819.8477,50623.68864,50998.08096,51336.23803
Non-Annex_I,Oceania,KIR,Kiribati,CO2,22.30865781,22.615021,23.86276185,28.04641419,33.57889409,28.57188855,28.26206,29.60200457,29.40895759,31.31745114,33.35070876,33.01627148,32.80144471,32.51276064,16.91952403,18.33906677,16.85358438,21.05200148,20.75422413,20.07159449,20.81128357,18.47953853,18.48973323,18.19531717,18.99788328,19.13424023,19.98925896,21.03836644,21.77319107,21.30162932,38.98796481,34.59981273,48.88133354,50.31418131,52.40891868,67.30914021,71.86146681,63.21058046,73.06226078,66.23819729,66.07444433,63.23028519,61.62082131,62.62476899,61.86491826,63.59682859,66.68028029,74.25178529,74.09907489,76.34846363,76.78986303,79.46532598
Non-Annex_I,Rest Central America,KNA,Saint Kitts and Nevis,CO2,351.6793234,343.4583265,347.0833912,344.9331904,339.5872513,348.5327195,359.0506597,368.3435798,370.5351289,370.4294568,366.1564476,366.0078201,361.4151935,351.9363195,364.7868331,357.5228142,346.8374389,348.7393541,354.7414205,346.273878,332.3685505,303.827816,323.0753477,378.2473997,435.1408537,367.834167,334.427253,384.2622697,384.5634428,345.0650966,431.8049487,438.0466961,477.9530898,628.7522096,631.6418532,583.6836251,387.3292054,399.3114201,396.290136,420.7486545,434.5541595,497.7443858,514.6441877,491.5041562,516.3787384,503.2124983,519.4297002,293.6855255,315.7414444,312.3904896,258.3086181,287.4057312
Non-Annex_I,Korea,KOR,"Korea, Republic of",CO2,63122.66029,63798.83552,65715.87283,80817.83622,85005.96115,92069.02968,102746.7034,116784.9154,123159.9588,139773.8063,142190.2891,148690.0135,148368.3706,161334.4328,181689.774,190227.0505,198001.9772,203688.4633,229883.3261,241370.3442,273079.2095,297705.3041,316502.9832,346543.6752,373378.2315,405837.7354,433030.3692,456270.7757,392308.9103,427122.7111,485603.9441,499331.0667,495387.7827,499359.0865,518997.1292,519494.8725,526494.4107,538053.1355,548753.6835,557526.5479,604881.8699,635375.4211,641097.0365,639410.8632,639791.3723,657982.8887,676034.6378,684789.4782,691754.7853,667677.196,622701.8144,644141.7025
Non-Annex_I,Middle_East,KWT,Kuwait,CO2,38382.16465,40745.79094,41335.24382,37090.20285,30145.55623,25810.85402,26434.76073,26032.17851,30023.85104,34481.57944,32352.22566,30679.24832,32809.28768,35385.8457,36074.19501,40805.04312,43905.81239,47169.28716,56670.5741,66181.61149,32409.6739,38571.55502,26948.57973,34149.63338,40581.79661,40180.00005,39500.81115,41588.73693,46166.60299,49752.34168,54334.66409,57369.84488,59971.54154,63031.23258,67064.96765,75240.06275,77880.10306,76127.08239,81536.69076,83371.37611,86342.90579,89684.58399,90546.14297,92956.82979,91072.04667,94475.37614,97080.58309,96005.02474,96130.56509,96707.91673,91127.59523,98088.47025
Non-Annex_I,Southeastern Asia,LAO,Lao People's Democratic Republic,CO2,5042.526835,4931.55078,4972.096967,5114.346174,5308.424606,5259.272822,4618.426684,4796.388469,4941.608825,5452.54027,5841.138008,5713.721674,5632.013765,5602.798985,5661.894704,5895.200322,5932.188909,5488.58754,5305.362185,5951.402268,6381.24408,5911.971626,6249.431626,5989.33914,6547.661095,8081.9243,8904.850494,9406.132746,9555.638668,10333.24702,10385.50498,10794.70472,11101.49498,11305.75379,11694.60432,11841.98688,12523.78287,13171.21533,14519.12421,15472.01775,16130.15926,16257.70805,17052.97317,17750.80124,19461.41999,24771.69275,31742.77638,34675.91604,34575.20722,34197.33819,35287.10603,35770.94652
Non-Annex_I,Middle_East,LBN,Lebanon,CO2,5819.732041,5911.229449,6450.069307,7862.625821,8025.539406,7208.36239,6778.123442,5965.548294,7111.355084,7922.722983,7985.990263,8081.278542,6066.704441,6445.295092,6576.511549,7593.138515,7996.888334,8177.93822,6421.839889,6474.664491,6401.392047,7849.808108,8409.639269,11851.87894,12996.44911,15004.32852,15570.10504,17062.40634,16972.87809,17497.16798,15855.82322,17125.64744,17100.65882,17140.18582,17377.39752,17313.52757,16865.96248,15628.29256,18972.82294,22160.44647,21269.19589,21625.5789,24101.18148,23718.20468,25621.84834,27481.15904,28464.8885,29898.47937,28242.83178,28485.18457,25767.74783,26563.50789
Non-Annex_I,Western_Africa,LBR,Liberia,CO2,3033.720791,3074.906474,3150.511623,3275.982058,3145.201135,3115.523382,2988.160213,3885.351305,3887.916764,4277.828602,4419.294284,3913.884967,3970.055514,3680.751141,3632.207945,3766.006841,4248.245201,4237.295522,5134.245854,5016.69143,4995.567138,4610.414503,4347.873906,3971.647266,3704.093005,3792.409265,4032.805596,4519.326882,5057.813711,5853.544297,6657.671997,6850.687522,7138.710701,7492.39268,7853.577756,8314.01166,8663.466899,8962.620821,9253.164193,9669.886252,10216.50519,10561.1006,11426.25999,11768.5402,12576.15538,13114.9921,13946.70849,14234.20105,14979.96054,15691.90461,16130.21283,16228.54541
Non-Annex_I,Northern_Africa,LBY,Libyan Arab Jamahiriya,CO2,39730.59541,27830.55092,20956.70702,19652.43111,13349.10517,16618.11029,21277.00718,22964.81224,24669.62018,27497.13316,28453.98101,25528.87936,28598.2498,27021.33601,27493.3525,25677.74412,29105.63768,28527.38573,29979.88933,29266.93247,33101.15407,33299.80638,34711.43751,36938.78983,42939.09948,48594.53413,51101.03587,47390.31266,46947.13108,48327.51474,49869.47373,49605.40449,50802.74829,54686.42688,54107.86661,58621.35292,58393.59183,54682.89353,58097.8476,61252.35235,64653.8143,45796.28559,63200.68002,62521.86584,61646.43104,54887.99223,54530.57376,58499.12734,60270.57924,60416.11743,50044.95224,64430.54125
Non-Annex_I,Rest Central America,LCA,Saint Lucia,CO2,167.7436699,166.9190132,171.3832722,177.6261179,172.232067,183.2594722,170.8949743,179.2529402,185.6770064,177.8085429,178.8492857,155.8873139,173.7280761,153.0242593,166.8936575,198.4319053,199.0606938,211.5065154,252.4291653,232.4502003,238.3457716,240.6335749,255.5400611,242.0384114,274.1669276,266.5071041,271.6570414,261.6537454,268.1620778,284.9911852,418.2041606,447.0309422,429.9600226,602.9864574,597.4056822,587.5470943,593.4041559,603.1464886,600.2130963,631.8991786,696.9739988,814.2361709,841.3062589,818.7325333,841.1337178,819.6463388,826.0077379,623.9059699,604.151087,838.9081845,702.6622269,775.3376907
Non-Annex_I,India +,LKA,Sri Lanka,CO2,15022.61649,15075.96999,15689.11392,16077.35582,15636.68567,16146.30081,16377.74719,16116.39925,16999.73508,17515.22192,17566.72297,18051.56923,18958.19241,19176.13102,19573.35283,19261.80544,19702.84678,20750.71878,20953.44968,20990.54185,21016.3698,21163.65247,23204.0145,22691.70729,22258.4698,22343.68673,26128.39157,26533.88454,26662.99933,28484.58132,30963.33922,29911.78672,30338.68101,31844.79071,32905.68204,34558.0131,33543.47701,34488.27577,33443.03076,33507.60107,35264.37159,37362.47505,41665.94682,36060.20513,39548.41535,42313.97878,43363.42493,44432.79801,43103.43744,46181.04464,44897.23125,44223.38099
