Region,Country,ISO 3,Pollutant,2000,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,,
Africa_Western,COTE D'IVOIRE,CIV,CO,0.036186369,0.037158695,0.037847956,0.038909338,0.038643439,0.037908335,0.038349493,0.038334149,0.037947767,0.037764686,0.037928246,0.037767526,,
Africa_Western,CAMEROON,CMR,CO,0.050748756,0.050922696,0.05112808,0.051687102,0.052220666,0.052208045,0.052071198,0.052104943,0.052090011,0.052122551,0.052084219,0.051654483,,
Africa_Western,"CONGO, Democratic Republic of (was Zaire)",COD,CO,0.34601816,0.33707423,0.331248997,0.323558713,0.320343413,0.317240906,0.31249847,0.307325564,0.301395552,0.295772015,0.289256044,0.282666547,,
Africa_Western,"CONGO, Republic of",COG,CO,0.018764897,0.018751911,0.018733468,0.018523269,0.017951541,0.017467779,0.017014914,0.016444116,0.015750439,0.015072256,0.014427935,0.014421338,,
Africa_Western,CAPE VERDE,CPV,CO,4.23093E-05,4.43981E-05,4.59605E-05,4.93904E-05,4.92825E-05,4.87796E-05,4.7666E-05,4.91976E-05,5.06723E-05,5.25288E-05,5.46156E-05,5.43541E-05,,
Africa_Western,GABON,GAB,CO,0.003938131,0.005279624,0.006276506,0.006937248,0.00708976,0.007078971,0.007058303,0.007161948,0.007229825,0.007312005,0.007440603,0.007599309,,
Africa_Western,GHANA,GHA,CO,0.033189497,0.034718153,0.0357841,0.037016613,0.0370681,0.037264595,0.038021598,0.038490151,0.038921148,0.039382573,0.039943554,0.04034921,,
Africa_Western,GUINEA,GIN,CO,0.032035529,0.032244741,0.032481929,0.032266098,0.032642496,0.032715016,0.032689735,0.032803139,0.032968004,0.033086124,0.033228184,0.033499421,,
Africa_Western,GAMBIA,GMB,CO,0.001184109,0.001332848,0.001441525,0.001580762,0.001617104,0.00160935,0.001643041,0.001667812,0.001686489,0.001711738,0.001746833,0.00179885,,
Africa_Western,GUINEA-BISSAU,GNB,CO,0.004178397,0.004378185,0.004560329,0.004801387,0.004970012,0.005012493,0.005057428,0.005100583,0.00514552,0.005168831,0.005201448,0.005457623,,
Africa_Western,EQUATORIAL GUINEA,GNQ,CO,0.000600752,0.000612683,0.000621935,0.00063223,0.000630209,0.000619943,0.00062514,0.000631457,0.000630864,0.000634478,0.000639669,0.000632998,,
Africa_Western,LIBERIA,LBR,CO,0.003501518,0.003665744,0.003795115,0.003986692,0.004091486,0.004128616,0.004185655,0.004210658,0.004227156,0.004221913,0.004243305,0.004526274,,
Africa_Western,MALI,MLI,CO,0.019272988,0.019359992,0.019439942,0.01919657,0.019094578,0.018914386,0.018690032,0.018784158,0.01898799,0.019162497,0.019372066,0.019654104,,
Africa_Western,MAURITANIA,MRT,CO,0.002106422,0.002687883,0.003122774,0.00368221,0.003993302,0.004198053,0.004336059,0.004496427,0.004678579,0.004834748,0.005003404,0.005546455,,
Africa_Western,NIGER,NER,CO,0.00669732,0.009063698,0.01082731,0.013495952,0.015350399,0.016505785,0.017756243,0.0185927,0.019615751,0.020290114,0.021066599,0.023526629,,
Africa_Western,NIGERIA,NGA,CO,0.178951154,0.188505189,0.194637561,0.207526444,0.215198674,0.224007088,0.232734376,0.240669811,0.249199739,0.256900723,0.265755734,0.270937933,,
Africa_Western,SENEGAL,SEN,CO,0.01194443,0.013361353,0.01431999,0.015732809,0.015826664,0.015862045,0.016323483,0.016585937,0.016808462,0.017026327,0.017349784,0.017627622,,
Africa_Western,SIERRA LEONE,SLE,CO,0.00691089,0.00685817,0.006836922,0.006658951,0.006570997,0.006493095,0.006383979,0.006351442,0.006326979,0.00629855,0.006278837,0.006565248,,
Africa_Western,BENIN,BEN,N2O,0.016738565,0.015498713,0.016581188,0.016901068,0.015261903,0.01359242,0.011992577,0.011632644,0.01156793,0.011623775,0.011394509,0.011016035,,
Africa_Western,BURKINA FASO,BFA,N2O,0.062856634,0.059720064,0.067568695,0.080286857,0.090918861,0.100610695,0.107642843,0.10216396,0.097205568,0.090975378,0.083227998,0.077101755,,
Africa_Western,CENTRAL AFRICAN REPUBLIC,CAF,N2O,0.139730629,0.122139727,0.106738747,0.081453383,0.059422874,0.044232281,0.033597412,0.030547024,0.027938293,0.025440356,0.022699562,0.019881321,,
Africa_Western,COTE D'IVOIRE,CIV,N2O,0.029031443,0.026132667,0.024016572,0.019586792,0.014809107,0.011854198,0.009794228,0.009510188,0.009343944,0.009073806,0.008632543,0.008191734,,
Africa_Western,CAMEROON,CMR,N2O,0.070245017,0.067188498,0.058606654,0.044707802,0.031256272,0.022283535,0.016350473,0.015337365,0.014547605,0.013681311,0.012713991,0.011802895,,
Africa_Western,"CONGO, Democratic Republic of (was Zaire)",COD,N2O,0.210102214,0.260915561,0.249777999,0.253651668,0.283530475,0.289391337,0.284460762,0.282611055,0.266213779,0.243961624,0.229343846,0.215389716,,
Africa_Western,"CONGO, Republic of",COG,N2O,0.00655462,0.012271528,0.00975364,0.008796423,0.009829678,0.008976354,0.007716299,0.00851792,0.008242412,0.007604815,0.007845326,0.007845515,,
Africa_Western,CAPE VERDE,CPV,N2O,0,0,0,0,0,0,0,0,0,0,0,0,,
Africa_Western,GABON,GAB,N2O,0.00203141,0.002463898,0.001997376,0.00159787,0.00130685,0.001022177,0.000803876,0.000892658,0.000967256,0.001038735,0.00112156,0.001194978,,
Africa_Western,GHANA,GHA,N2O,0.048839272,0.044043205,0.043750023,0.039214277,0.031056509,0.024386008,0.01886593,0.01754666,0.0166399,0.015567979,0.014134111,0.012768109,,
Africa_Western,GUINEA,GIN,N2O,0.028082186,0.024173059,0.025726993,0.02585348,0.024317832,0.023087028,0.02167575,0.020879759,0.020381416,0.019910876,0.01881939,0.01751025,,
Africa_Western,GAMBIA,GMB,N2O,0.002749681,0.002505009,0.002581181,0.002446993,0.002062887,0.001781076,0.001592231,0.001720186,0.001953219,0.002249763,0.002505897,0.002709945,,
Africa_Western,GUINEA-BISSAU,GNB,N2O,0.005064286,0.004716761,0.005145399,0.005644089,0.006090112,0.006461422,0.006758285,0.00657042,0.006423346,0.006236684,0.00593655,0.005675881,,
Africa_Western,EQUATORIAL GUINEA,GNQ,N2O,0.000179251,0.000168554,0.000169911,0.000168875,0.000158479,0.000157217,0.000151463,0.000163462,0.00017723,0.000192345,0.000200606,0.000203534,,
Africa_Western,LIBERIA,LBR,N2O,0.002572486,0.003523182,0.003286553,0.00338157,0.00375821,0.003899619,0.004054168,0.004352185,0.004484896,0.004579027,0.004822818,0.005109342,,
Africa_Western,MALI,MLI,N2O,0.074263539,0.070586978,0.081577183,0.100836711,0.120337312,0.137932937,0.147314816,0.138176756,0.129106914,0.117365001,0.102953135,0.090205591,,
Africa_Western,MAURITANIA,MRT,N2O,0.031546974,0.029750404,0.032187012,0.033218874,0.030230821,0.026542047,0.022759537,0.020202923,0.018153737,0.016113808,0.013832196,0.01162454,,
Africa_Western,NIGER,NER,N2O,0.023272617,0.023337143,0.02846932,0.038617449,0.052950548,0.073291938,0.097567633,0.096685418,0.094891735,0.090144769,0.082523529,0.076178506,,
Africa_Western,NIGERIA,NGA,N2O,0.189851399,0.178009094,0.187722231,0.190984786,0.176590611,0.169536989,0.169525769,0.19296218,0.228060163,0.275168777,0.323608528,0.368355233,,
Africa_Western,SENEGAL,SEN,N2O,0.051481371,0.04715391,0.049079186,0.047827582,0.041537414,0.036773189,0.033610792,0.035706304,0.03988899,0.045280037,0.049972582,0.053705794,,
Africa_Western,SIERRA LEONE,SLE,N2O,0.004806405,0.005702046,0.005264138,0.004823451,0.004573244,0.004187537,0.003765158,0.003820932,0.003811669,0.003791135,0.003711322,0.003529328,,
Africa_Western,BENIN,BEN,NH3,0.012397459,0.0126601,0.012896133,0.013126496,0.013453529,0.013771758,0.014072287,0.014314852,0.01451343,0.014682198,0.01485242,0.015016441,,
Africa_Western,BURKINA FASO,BFA,NH3,0.017341123,0.018254098,0.019093471,0.021050055,0.023181743,0.025156247,0.026983934,0.028399484,0.029437802,0.030392182,0.031374242,0.032313512,,
Africa_Western,CENTRAL AFRICAN REPUBLIC,CAF,NH3,0.264329863,0.252975526,0.242551945,0.219089366,0.196819314,0.176674196,0.15900386,0.146069213,0.137274215,0.129537917,0.121148352,0.113427023,,
Africa_Western,COTE D'IVOIRE,CIV,NH3,0.045818748,0.04798495,0.050003855,0.054362759,0.059036774,0.06323808,0.067079753,0.070062368,0.07220839,0.074198035,0.076261297,0.07817342,,
Africa_Western,CAMEROON,CMR,NH3,0.058917394,0.059676859,0.060338203,0.06225653,0.064223351,0.06593602,0.067561808,0.068825367,0.069762306,0.070648628,0.071504086,0.072293241,,
Africa_Western,"CONGO, Democratic Republic of (was Zaire)",COD,NH3,0.28076946,0.273471752,0.266752634,0.252948181,0.235786291,0.219146313,0.203167479,0.190463808,0.180977577,0.17228512,0.16332117,0.154753147,,
Africa_Western,"CONGO, Republic of",COG,NH3,0.039348971,0.038829592,0.038361362,0.036624116,0.033929232,0.031725322,0.029694564,0.0279253,0.026323122,0.024926095,0.023666393,0.022465585,,
Africa_Western,CAPE VERDE,CPV,NH3,1.58504E-05,1.74161E-05,1.88318E-05,2.21175E-05,2.52879E-05,2.81403E-05,3.07328E-05,3.27084E-05,3.41473E-05,3.54941E-05,3.69486E-05,3.83036E-05,,
Africa_Western,GABON,GAB,NH3,0.007660027,0.008266434,0.008808179,0.009998776,0.011207516,0.012320593,0.013334372,0.014101813,0.01465041,0.015163683,0.015707551,0.016214459,,
Africa_Western,GHANA,GHA,NH3,0.04023282,0.04264574,0.044885736,0.048891731,0.053218788,0.057147276,0.060813043,0.063636834,0.0656855,0.067562187,0.069490298,0.071304051,,
Africa_Western,GUINEA,GIN,NH3,0.029108104,0.029147672,0.029182542,0.028804815,0.028625394,0.028463268,0.028348519,0.028310145,0.028345218,0.028342785,0.028350641,0.028356756,,
Africa_Western,GAMBIA,GMB,NH3,0.00132872,0.001388874,0.001442775,0.001561874,0.001689471,0.001805985,0.001912274,0.001994321,0.002055036,0.002108965,0.002164969,0.002217707,,
Africa_Western,GUINEA-BISSAU,GNB,NH3,0.003631442,0.00376236,0.003881921,0.004030788,0.004104612,0.004112315,0.004108589,0.004106156,0.004119205,0.004117312,0.004115133,0.004107883,,
Africa_Western,EQUATORIAL GUINEA,GNQ,NH3,0.000970467,0.001036135,0.001098297,0.001244634,0.00140218,0.001546819,0.001679775,0.001781625,0.001855762,0.001925939,0.002000071,0.002070153,,
Africa_Western,LIBERIA,LBR,NH3,0.006346038,0.006828301,0.007282009,0.00837534,0.009493691,0.010526054,0.011465484,0.012174152,0.012670713,0.013129719,0.013609125,0.014057477,,
Africa_Western,MALI,MLI,NH3,0.026220863,0.027001797,0.02772723,0.029514758,0.031543407,0.033405403,0.035138073,0.036491532,0.037506616,0.038457051,0.039429396,0.040364413,,
Africa_Western,MAURITANIA,MRT,NH3,0.010423529,0.01149374,0.012492788,0.01484426,0.017336697,0.019637733,0.021744371,0.023351832,0.024506497,0.025574248,0.026678321,0.027724774,,
Africa_Western,NIGER,NER,NH3,0.011071686,0.012258102,0.013337632,0.015792506,0.018342442,0.020712822,0.022875345,0.024537291,0.025726277,0.026747095,0.02781363,0.028823873,,
Africa_Western,NIGERIA,NGA,NH3,0.122147973,0.129431972,0.13610162,0.151768908,0.1688118,0.184972405,0.199570609,0.210668159,0.218614651,0.225557087,0.232957395,0.239905847,,
Africa_Western,SENEGAL,SEN,NH3,0.013575925,0.014200148,0.014771141,0.016040737,0.017404348,0.018644401,0.019779072,0.020657918,0.021307019,0.021876692,0.022463957,0.023017882,,
Africa_Western,SIERRA LEONE,SLE,NH3,0.008343537,0.008668432,0.008971697,0.009651251,0.010364133,0.011028852,0.011636057,0.012095122,0.012426105,0.012731568,0.013054603,0.013354054,,
Africa_Western,BENIN,BEN,NOx,0.015036362,0.015610877,0.01608193,0.016444508,0.016532629,0.016705165,0.016792238,0.016822151,0.016855333,0.016931671,0.017000755,0.017060358,,
Africa_Western,BURKINA FASO,BFA,NOx,0.013210279,0.013800663,0.014266146,0.01464604,0.014669152,0.014708003,0.014879012,0.015125917,0.015224625,0.015416658,0.015465666,0.015580633,,
Africa_Western,CENTRAL AFRICAN REPUBLIC,CAF,NOx,0.234489897,0.222809311,0.213239175,0.197013228,0.189982987,0.175404231,0.169394088,0.157988033,0.155198393,0.15262351,0.15221773,0.150583771,,
Africa_Western,COTE D'IVOIRE,CIV,NOx,0.0359452,0.036933355,0.037770374,0.038889256,0.03916621,0.039540529,0.040118878,0.040373162,0.040500595,0.040610759,0.040973971,0.041098634,,
Africa_Western,CAMEROON,CMR,NOx,0.051416698,0.051532433,0.051598404,0.052189253,0.052379669,0.05217381,0.052613715,0.052260815,0.052421631,0.052520443,0.053039486,0.053183054,,
Africa_Western,"CONGO, Democratic Republic of (was Zaire)",COD,NOx,0.342530048,0.334302877,0.327560017,0.31974541,0.319114519,0.308896397,0.307440704,0.298593176,0.29647954,0.294305262,0.295110151,0.293623846,,
Africa_Western,"CONGO, Republic of",COG,NOx,0.013617522,0.013781103,0.013925579,0.014033182,0.013761912,0.013614709,0.013314581,0.013379217,0.013155313,0.012998249,0.012771369,0.012481915,,
Africa_Western,CAPE VERDE,CPV,NOx,3.65217E-05,3.87471E-05,4.05599E-05,4.46007E-05,4.44611E-05,4.34483E-05,4.31506E-05,4.20133E-05,4.24125E-05,4.2743E-05,4.35707E-05,4.42612E-05,,
Africa_Western,GABON,GAB,NOx,0.004730708,0.005967662,0.006975625,0.007638273,0.007607222,0.00765902,0.007767698,0.007732582,0.00776976,0.007820552,0.007963814,0.007990515,,
Africa_Western,GHANA,GHA,NOx,0.035089805,0.03663106,0.037975741,0.039161994,0.039608766,0.040778501,0.041428702,0.042475931,0.042777963,0.042995502,0.043183352,0.043419771,,
Africa_Western,GUINEA,GIN,NOx,0.036131155,0.03620429,0.036247237,0.035744745,0.035578345,0.035080846,0.035056187,0.034583538,0.034610366,0.034634876,0.034919694,0.035078185,,
Africa_Western,GAMBIA,GMB,NOx,0.001260592,0.00139856,0.001508932,0.001654077,0.001688035,0.001755534,0.001785187,0.001830811,0.001842981,0.001862905,0.0018708,0.001881572,,
Africa_Western,GUINEA-BISSAU,GNB,NOx,0.004602399,0.004813606,0.005004104,0.005262243,0.005405506,0.005405314,0.005471826,0.005467199,0.005502233,0.005545227,0.005616705,0.00565342,,
Africa_Western,EQUATORIAL GUINEA,GNQ,NOx,0.00108877,0.001079372,0.001078176,0.001059828,0.001024359,0.001002608,0.00101298,0.000989984,0.001002885,0.001006922,0.001036544,0.001044222,,
Africa_Western,LIBERIA,LBR,NOx,0.002270517,0.002480598,0.002649231,0.002910277,0.00297777,0.00317249,0.003312824,0.003510222,0.003510239,0.003537835,0.003537879,0.003515072,,
Africa_Western,MALI,MLI,NOx,0.018986058,0.019062377,0.019116225,0.018883108,0.018682187,0.018151951,0.018043193,0.017733351,0.017755034,0.017843484,0.017933286,0.018061348,,
Africa_Western,MAURITANIA,MRT,NOx,0.002170101,0.002724213,0.003174628,0.003778226,0.003911879,0.00428219,0.004499025,0.004865807,0.004911804,0.00503882,0.005090184,0.005110854,,
Africa_Western,NIGER,NER,NOx,0.004620994,0.006972349,0.008864999,0.01188978,0.012799353,0.015273294,0.016527329,0.01919127,0.019512262,0.020144059,0.019812694,0.019903751,,
Africa_Western,NIGERIA,NGA,NOx,0.163194555,0.173019521,0.181065046,0.195890189,0.201679111,0.222387507,0.226202184,0.242238971,0.246011946,0.248995157,0.247192411,0.24937717,,
Africa_Western,SENEGAL,SEN,NOx,0.012946223,0.014243436,0.015289557,0.016749333,0.017085824,0.01786856,0.018234516,0.018896883,0.019034296,0.019246274,0.019296216,0.019381495,,
Africa_Western,SIERRA LEONE,SLE,NOx,0.006625595,0.006593591,0.006568314,0.006372447,0.006300101,0.006095894,0.006061983,0.005898968,0.005880388,0.005879091,0.005923723,0.005926153,,
Africa_Western,BENIN,BEN,OC,0.0135003,0.013896964,0.014221717,0.014334204,0.014490542,0.014573244,0.01466144,0.014772342,0.014934392,0.015098894,0.015271482,0.015469588,,
Africa_Western,BURKINA FASO,BFA,OC,0.016115531,0.016339223,0.016482378,0.016502482,0.016529979,0.016850198,0.0168902,0.017225108,0.017636609,0.018080996,0.018567348,0.019124629,,
Africa_Western,CENTRAL AFRICAN REPUBLIC,CAF,OC,0.247652917,0.240109739,0.234746099,0.224498109,0.217071541,0.212503321,0.206995892,0.203282292,0.200462891,0.197802102,0.194513263,0.191459127,,
Africa_Western,COTE D'IVOIRE,CIV,OC,0.035439293,0.036124265,0.036745384,0.037341519,0.037885825,0.038202428,0.038518593,0.038946955,0.03939874,0.039824157,0.040293394,0.040807206,,
Africa_Western,CAMEROON,CMR,OC,0.053832347,0.053843384,0.053835363,0.054178877,0.054249395,0.054320814,0.054269485,0.054388233,0.054569412,0.054687572,0.054753293,0.054796589,,
Africa_Western,"CONGO, Democratic Republic of (was Zaire)",COD,OC,0.420929552,0.415144839,0.411625452,0.408586559,0.404744126,0.404997611,0.401066082,0.39820288,0.394549975,0.39089463,0.387121401,0.382918255,,
Africa_Western,"CONGO, Republic of",COG,OC,0.018344809,0.018381626,0.018455634,0.018345237,0.017776199,0.017355982,0.016901279,0.016349917,0.015622604,0.014948187,0.014261766,0.013486307,,
Africa_Western,CAPE VERDE,CPV,OC,1.73216E-05,1.89873E-05,2.00026E-05,2.2375E-05,2.27796E-05,2.36588E-05,2.35248E-05,2.44905E-05,2.56532E-05,2.67315E-05,2.80815E-05,2.95847E-05,,
Africa_Western,GABON,GAB,OC,0.002808207,0.003535983,0.004012094,0.00439455,0.004502293,0.004574287,0.004577545,0.004639816,0.00469747,0.004749134,0.004827587,0.004903056,,
Africa_Western,GHANA,GHA,OC,0.031559666,0.032831332,0.033948491,0.034572709,0.035241768,0.035534557,0.036155036,0.03675433,0.037410989,0.03801568,0.038693089,0.039433421,,
Africa_Western,GUINEA,GIN,OC,0.03338892,0.033556561,0.033755602,0.033394094,0.033392777,0.033366912,0.033440639,0.033576883,0.033773028,0.033946608,0.034158891,0.034383312,,
Africa_Western,GAMBIA,GMB,OC,0.001204695,0.001280716,0.0013319,0.001398436,0.001446281,0.001476407,0.001506398,0.00154357,0.0015827,0.001619905,0.001662984,0.001708911,,
Africa_Western,GUINEA-BISSAU,GNB,OC,0.00450077,0.004700271,0.004895527,0.005155973,0.00533249,0.005433934,0.005498963,0.005580043,0.005668843,0.005743796,0.005822062,0.005901469,,
Africa_Western,EQUATORIAL GUINEA,GNQ,OC,0.000219913,0.000234818,0.000243812,0.000258921,0.00026644,0.000279015,0.000282704,0.000293589,0.000305851,0.000317425,0.000332063,0.000348283,,
Africa_Western,LIBERIA,LBR,OC,0.003759017,0.003845676,0.003907934,0.00402787,0.004071478,0.004161137,0.004193467,0.00423288,0.004245538,0.004268758,0.004299867,0.004330324,,
Africa_Western,MALI,MLI,OC,0.020027322,0.019992811,0.019944738,0.019662293,0.019488365,0.019619967,0.01948088,0.019603548,0.019858765,0.0201193,0.020441991,0.020819608,,
Africa_Western,MAURITANIA,MRT,OC,0.000659537,0.001000621,0.001227161,0.001554275,0.001763752,0.001863804,0.002031182,0.002149887,0.002246535,0.002358555,0.002467137,0.002581167,,
Africa_Western,NIGER,NER,OC,0.003377085,0.004706151,0.005589928,0.007060466,0.008137409,0.008644643,0.0096555,0.010262597,0.010711357,0.011267185,0.011773673,0.012307949,,
Africa_Western,NIGERIA,NGA,OC,0.07387374,0.080951284,0.08500625,0.094102124,0.10254504,0.104880671,0.112213563,0.116171928,0.119940192,0.123522703,0.127605273,0.131670476,,
Africa_Western,SENEGAL,SEN,OC,0.01171929,0.012448465,0.012939004,0.013630777,0.014150328,0.014430587,0.014811009,0.015201576,0.01558885,0.015961688,0.016370739,0.016808544,,
Africa_Western,SIERRA LEONE,SLE,OC,0.007069767,0.007056286,0.00706553,0.00697815,0.006891189,0.006906821,0.006826617,0.006797135,0.006769607,0.006745994,0.006734617,0.006712195,,
Africa_Western,BENIN,BEN,SO2,0.012674765,0.01545461,0.015986208,0.016525904,0.017735763,0.018387596,0.01828258,0.018156515,0.018815765,0.018705618,0.018917082,0.018906443,,
Africa_Western,BURKINA FASO,BFA,SO2,0.010644206,0.014310633,0.014941222,0.015391899,0.01587319,0.015031494,0.014901197,0.015212033,0.015015678,0.015257174,0.015375055,0.015408067,,
Africa_Western,CENTRAL AFRICAN REPUBLIC,CAF,SO2,0.161610202,0.127367552,0.12041559,0.109386962,0.107050271,0.076233436,0.061066202,0.054229799,0.064347043,0.070723117,0.073402218,0.07371941,,
Africa_Western,COTE D'IVOIRE,CIV,SO2,0.035159259,0.038975345,0.039695622,0.040709533,0.044256769,0.045753798,0.045669169,0.045517914,0.049122073,0.051380437,0.052957976,0.052779853,,
Africa_Western,CAMEROON,CMR,SO2,0.109223648,0.097711606,0.095917246,0.094224413,0.093955048,0.079758947,0.073182512,0.069627551,0.073005989,0.068137937,0.067096524,0.067331071,,
Africa_Western,"CONGO, Democratic Republic of (was Zaire)",COD,SO2,0.259707502,0.231782713,0.227059512,0.221131127,0.227005058,0.199717868,0.190058303,0.186765268,0.200304795,0.20533709,0.206462212,0.205846497,,
Africa_Western,"CONGO, Republic of",COG,SO2,0.050003661,0.04305577,0.041917082,0.040117047,0.039450949,0.032082143,0.028736159,0.027526857,0.029062867,0.028589312,0.028139159,0.028189816,,
Africa_Western,CAPE VERDE,CPV,SO2,5.28687E-05,6.12501E-05,6.2713E-05,6.61928E-05,6.52854E-05,4.89909E-05,4.05617E-05,3.66034E-05,4.16122E-05,3.56062E-05,3.51789E-05,3.57443E-05,,
Africa_Western,GABON,GAB,SO2,0.023643489,0.025968991,0.026422225,0.026184066,0.026985059,0.021615499,0.018636749,0.017153635,0.019702178,0.018516346,0.018389965,0.018602236,,
Africa_Western,GHANA,GHA,SO2,0.037514336,0.041168574,0.041965525,0.042888353,0.046284621,0.050959648,0.05275255,0.053385624,0.055031496,0.05719709,0.058229142,0.05815417,,
Africa_Western,GUINEA,GIN,SO2,0.021900361,0.024577274,0.025058899,0.025381343,0.027525396,0.028584105,0.028292516,0.028097519,0.029662017,0.030537429,0.031168848,0.031242022,,
Africa_Western,GAMBIA,GMB,SO2,0.002409781,0.002878886,0.002961947,0.003051622,0.003156839,0.003009046,0.002913879,0.002854324,0.002867301,0.002826616,0.002849385,0.002845346,,
Africa_Western,GUINEA-BISSAU,GNB,SO2,0.004451466,0.004712891,0.004816624,0.00495586,0.005276866,0.005086808,0.004980735,0.004960372,0.005289754,0.005336548,0.00545344,0.005460509,,
Africa_Western,EQUATORIAL GUINEA,GNQ,SO2,0.010032257,0.008109845,0.007785491,0.007383779,0.007272299,0.005297423,0.004350687,0.003913595,0.004567491,0.004378647,0.004372112,0.004444459,,
Africa_Western,LIBERIA,LBR,SO2,0.0025127,0.003466904,0.003636689,0.003846063,0.004318881,0.004844143,0.005133587,0.005331809,0.005691923,0.005885899,0.006015041,0.00595738,,
Africa_Western,MALI,MLI,SO2,0.012730396,0.014915411,0.015238801,0.015340932,0.015860477,0.01365334,0.012701621,0.012568077,0.012713466,0.012902814,0.013094167,0.013207639,,
Africa_Western,MAURITANIA,MRT,SO2,0.007857056,0.009479702,0.009771656,0.010097748,0.010342684,0.010155301,0.010121779,0.010163867,0.010801111,0.010765425,0.010965996,0.010956509,,
Africa_Western,NIGER,NER,SO2,0.005920144,0.01745839,0.019453346,0.022164079,0.026260372,0.034920866,0.039405968,0.042141214,0.040335911,0.039063904,0.038149448,0.03801062,,
Africa_Western,NIGERIA,NGA,SO2,0.104680389,0.167880343,0.178685663,0.19571156,0.217469702,0.308047183,0.344886104,0.359956203,0.323499836,0.31950045,0.314890589,0.31495528,,
Africa_Western,SENEGAL,SEN,SO2,0.122111667,0.105508132,0.103045295,0.100404107,0.05873144,0.042507581,0.039965183,0.038595679,0.036092618,0.030731318,0.029725435,0.029634797,,
Africa_Western,SIERRA LEONE,SLE,SO2,0.005159844,0.00515518,0.005162645,0.005037407,0.005123029,0.004304785,0.003921956,0.003805541,0.004029077,0.004191222,0.004311026,0.004312129,,
Africa_Western,BENIN,BEN,NMVOC,0.011966318,0.012686072,0.013097635,0.013510753,0.014008758,0.014469437,0.014773348,0.014990057,0.015224638,0.015458692,0.015687432,0.015939305,,
Africa_Western,BURKINA FASO,BFA,NMVOC,0.010384867,0.011150495,0.011540025,0.011943207,0.012305241,0.012477656,0.012661656,0.013030413,0.013713167,0.014742591,0.015672412,0.016275893,,
Africa_Western,CENTRAL AFRICAN REPUBLIC,CAF,NMVOC,0.209911365,0.198771883,0.192937857,0.1812475,0.176432374,0.165951935,0.154276754,0.144086692,0.135875379,0.128898215,0.124132716,0.120535854,,
Africa_Western,COTE D'IVOIRE,CIV,NMVOC,0.028397602,0.029712909,0.030510533,0.031766132,0.033239469,0.03450782,0.035520619,0.036212759,0.036640419,0.036710606,0.036428784,0.036463685,,
Africa_Western,CAMEROON,CMR,NMVOC,0.05268343,0.052791724,0.052850964,0.053277901,0.054215473,0.054305047,0.053833282,0.053300692,0.05268557,0.051907864,0.050802046,0.050263788,,
Africa_Western,"CONGO, Democratic Republic of (was Zaire)",COD,NMVOC,0.33458248,0.325582423,0.32205291,0.31691487,0.316937714,0.309574493,0.299928286,0.290246866,0.281133658,0.272421566,0.265725115,0.25962144,,
Africa_Western,"CONGO, Republic of",COG,NMVOC,0.029784008,0.029301414,0.029011702,0.028309133,0.026889575,0.025777034,0.024601003,0.02377593,0.023033252,0.022471938,0.022025484,0.02164634,,
Africa_Western,CAPE VERDE,CPV,NMVOC,1.74698E-05,2.08608E-05,2.25315E-05,2.65177E-05,2.76276E-05,2.70498E-05,2.57524E-05,2.53493E-05,2.51258E-05,2.49234E-05,2.4988E-05,2.51282E-05,,
Africa_Western,GABON,GAB,NMVOC,0.012862474,0.013875391,0.014282985,0.01442982,0.014556483,0.014210416,0.013583662,0.013290615,0.013057542,0.012851933,0.012627294,0.012543508,,
Africa_Western,GHANA,GHA,NMVOC,0.024343814,0.02626037,0.027537361,0.028952947,0.030454428,0.032578562,0.034811056,0.036456698,0.037570858,0.038154175,0.038411303,0.039006794,,
Africa_Western,GUINEA,GIN,NMVOC,0.028323801,0.028689191,0.028972517,0.028952947,0.029688542,0.030095535,0.030179779,0.030183397,0.030264759,0.030322528,0.030567587,0.03078657,,
Africa_Western,GAMBIA,GMB,NMVOC,0.000913025,0.00107942,0.001163309,0.001292292,0.001391592,0.001491602,0.00157251,0.001638051,0.001695203,0.001745165,0.001791026,0.001839266,,
Africa_Western,GUINEA-BISSAU,GNB,NMVOC,0.003544561,0.00376417,0.003943495,0.004201116,0.004450496,0.004573057,0.004644023,0.004708025,0.004809227,0.00493693,0.005113998,0.005310609,,
Africa_Western,EQUATORIAL GUINEA,GNQ,NMVOC,0.004254632,0.004111432,0.003997375,0.003831623,0.003828039,0.003683008,0.003454763,0.00335091,0.003272237,0.003194039,0.003139739,0.0030996,,
Africa_Western,LIBERIA,LBR,NMVOC,0.002730113,0.002934658,0.003044196,0.003248459,0.00341214,0.003598156,0.003781501,0.003950594,0.004133972,0.004357229,0.004550782,0.004730929,,
Africa_Western,MALI,MLI,NMVOC,0.015698545,0.015947918,0.016061011,0.016002032,0.016139315,0.015818131,0.015414929,0.015262456,0.015491599,0.016087649,0.016644898,0.016870532,,
Africa_Western,MAURITANIA,MRT,NMVOC,0.000772803,0.001446252,0.001783904,0.002313996,0.002693599,0.003183276,0.003662533,0.004122571,0.004589376,0.005084697,0.005534532,0.005950125,,
Africa_Western,NIGER,NER,NMVOC,0.003640502,0.006232635,0.007548039,0.009941787,0.011799292,0.014576618,0.017696576,0.020592525,0.023539693,0.026582889,0.029110736,0.030958604,,
